Number	Timestamp	Latitude	Longitude	Country
1	24-May-1951 12:00:00	39.5	60.0	N/A
1	24-May-1951 18:00:00	40.1	59.2	N/A
##  2	BAKER	M = 15	SNBR =  805
2	02-Aug-1951 06:00:00	21.0	52.0	N/A
2	02-Aug-1951 12:00:00	22.0	54.3	N/A
2	02-Aug-1951 18:00:00	22.7	55.4	N/A
2	03-Aug-1951 00:00:00	23.7	56.5	N/A
2	03-Aug-1951 06:00:00	24.9	57.5	N/A
2	03-Aug-1951 12:00:00	26.2	58.5	N/A
2	03-Aug-1951 18:00:00	27.4	59.3	N/A
2	04-Aug-1951 00:00:00	28.6	60.0	N/A
2	04-Aug-1951 06:00:00	29.9	60.5	N/A
2	04-Aug-1951 12:00:00	31.3	60.8	N/A
2	04-Aug-1951 18:00:00	32.8	61.0	N/A
2	05-Aug-1951 00:00:00	34.3	61.0	N/A
2	05-Aug-1951 06:00:00	35.4	60.9	N/A
2	05-Aug-1951 12:00:00	36.2	60.8	N/A
2	05-Aug-1951 18:00:00	39.0	59.0	N/A
##  3	CHARLIE	M = 47	SNBR =  806
3	12-Aug-1951 06:00:00	12.2	45.7	N/A
3	12-Aug-1951 12:00:00	12.3	46.2	N/A
3	12-Aug-1951 18:00:00	12.4	46.8	N/A
3	13-Aug-1951 00:00:00	12.6	47.5	N/A
3	13-Aug-1951 06:00:00	12.8	48.4	N/A
3	13-Aug-1951 12:00:00	13.0	49.2	N/A
3	13-Aug-1951 18:00:00	13.2	49.9	N/A
3	14-Aug-1951 00:00:00	13.4	50.6	N/A
3	14-Aug-1951 06:00:00	13.6	51.3	N/A
3	14-Aug-1951 12:00:00	13.8	52.2	N/A
3	14-Aug-1951 18:00:00	14.0	53.5	N/A
3	15-Aug-1951 00:00:00	14.3	55.3	N/A
3	15-Aug-1951 06:00:00	14.6	57.2	N/A
3	15-Aug-1951 12:00:00	14.9	59.0	N/A
3	15-Aug-1951 18:00:00	15.2	60.7	N/A
3	16-Aug-1951 00:00:00	15.4	62.5	N/A
3	16-Aug-1951 06:00:00	15.7	64.8	N/A
3	16-Aug-1951 12:00:00	16.0	67.0	N/A
3	16-Aug-1951 18:00:00	16.1	68.7	N/A
3	17-Aug-1951 00:00:00	16.2	70.3	N/A
3	17-Aug-1951 06:00:00	16.4	72.1	N/A
3	17-Aug-1951 12:00:00	16.8	73.9	N/A
3	17-Aug-1951 18:00:00	17.4	75.7	N/A
3	18-Aug-1951 00:00:00	18.1	77.4	Jamaica
3	18-Aug-1951 06:00:00	18.2	78.9	N/A
3	18-Aug-1951 12:00:00	18.2	80.5	N/A
3	18-Aug-1951 18:00:00	18.5	81.7	N/A
3	19-Aug-1951 00:00:00	19.0	83.1	N/A
3	19-Aug-1951 06:00:00	19.3	84.1	N/A
3	19-Aug-1951 12:00:00	19.5	85.0	N/A
3	19-Aug-1951 18:00:00	19.8	86.1	N/A
3	20-Aug-1951 00:00:00	20.2	87.2	N/A
3	20-Aug-1951 06:00:00	20.6	88.4	Mexico
3	20-Aug-1951 12:00:00	21.1	89.7	Mexico
3	20-Aug-1951 18:00:00	21.4	90.9	N/A
3	21-Aug-1951 00:00:00	21.6	92.0	N/A
3	21-Aug-1951 06:00:00	21.6	93.0	N/A
3	21-Aug-1951 12:00:00	21.6	93.8	N/A
3	21-Aug-1951 18:00:00	21.6	94.3	N/A
3	22-Aug-1951 00:00:00	21.7	94.9	N/A
3	22-Aug-1951 06:00:00	21.8	95.8	N/A
3	22-Aug-1951 12:00:00	22.0	96.7	N/A
3	22-Aug-1951 18:00:00	22.1	97.3	N/A
3	23-Aug-1951 00:00:00	22.2	98.0	Mexico
3	23-Aug-1951 06:00:00	22.3	98.7	Mexico
3	23-Aug-1951 12:00:00	22.5	99.4	Mexico
3	23-Aug-1951 18:00:00	21.9	99.9	Mexico
##  4	DOG	M = 39	SNBR =  807
4	27-Aug-1951 06:00:00	12.3	25.6	N/A
4	27-Aug-1951 12:00:00	12.3	26.6	N/A
4	27-Aug-1951 18:00:00	12.3	27.6	N/A
4	28-Aug-1951 00:00:00	12.2	28.7	N/A
4	28-Aug-1951 06:00:00	12.1	29.8	N/A
4	28-Aug-1951 12:00:00	12.0	31.0	N/A
4	28-Aug-1951 18:00:00	12.0	32.3	N/A
4	29-Aug-1951 00:00:00	12.0	33.6	N/A
4	29-Aug-1951 06:00:00	12.0	34.9	N/A
4	29-Aug-1951 12:00:00	12.1	36.3	N/A
4	29-Aug-1951 18:00:00	12.2	38.0	N/A
4	30-Aug-1951 00:00:00	12.4	39.7	N/A
4	30-Aug-1951 06:00:00	12.7	41.3	N/A
4	30-Aug-1951 12:00:00	13.0	43.0	N/A
4	30-Aug-1951 18:00:00	13.2	44.7	N/A
4	31-Aug-1951 00:00:00	13.4	46.5	N/A
4	31-Aug-1951 06:00:00	13.7	48.4	N/A
4	31-Aug-1951 12:00:00	14.0	50.2	N/A
4	31-Aug-1951 18:00:00	14.0	51.7	N/A
4	01-Sep-1951 00:00:00	14.0	53.2	N/A
4	01-Sep-1951 06:00:00	14.1	54.7	N/A
4	01-Sep-1951 12:00:00	14.1	56.2	N/A
4	01-Sep-1951 18:00:00	14.1	57.6	N/A
4	02-Sep-1951 00:00:00	14.1	58.8	N/A
4	02-Sep-1951 06:00:00	14.1	60.0	N/A
4	02-Sep-1951 12:00:00	14.1	61.3	N/A
4	02-Sep-1951 18:00:00	14.2	62.8	N/A
4	03-Sep-1951 00:00:00	14.3	64.4	N/A
4	03-Sep-1951 06:00:00	14.4	65.9	N/A
4	03-Sep-1951 12:00:00	14.6	67.4	N/A
4	03-Sep-1951 18:00:00	14.7	69.7	N/A
4	04-Sep-1951 00:00:00	14.8	71.8	N/A
4	04-Sep-1951 06:00:00	14.9	73.1	N/A
4	04-Sep-1951 12:00:00	15.1	74.3	N/A
4	04-Sep-1951 18:00:00	15.3	75.4	N/A
4	05-Sep-1951 00:00:00	15.4	76.5	N/A
4	05-Sep-1951 06:00:00	15.6	77.8	N/A
4	05-Sep-1951 12:00:00	15.7	79.1	N/A
4	05-Sep-1951 18:00:00	16.1	82.4	N/A
##  5	EASY	M = 45	SNBR =  808
5	02-Sep-1951 18:00:00	14.0	37.0	N/A
5	03-Sep-1951 00:00:00	15.7	39.6	N/A
5	03-Sep-1951 06:00:00	16.3	41.1	N/A
5	03-Sep-1951 12:00:00	16.6	42.6	N/A
5	03-Sep-1951 18:00:00	16.7	43.8	N/A
5	04-Sep-1951 00:00:00	16.6	44.9	N/A
5	04-Sep-1951 06:00:00	16.7	45.9	N/A
5	04-Sep-1951 12:00:00	17.0	47.0	N/A
5	04-Sep-1951 18:00:00	17.8	48.7	N/A
5	05-Sep-1951 00:00:00	18.7	50.5	N/A
5	05-Sep-1951 06:00:00	19.7	52.1	N/A
5	05-Sep-1951 12:00:00	20.6	53.7	N/A
5	05-Sep-1951 18:00:00	21.1	55.5	N/A
5	06-Sep-1951 00:00:00	21.5	57.3	N/A
5	06-Sep-1951 06:00:00	21.9	59.3	N/A
5	06-Sep-1951 12:00:00	22.3	61.2	N/A
5	06-Sep-1951 18:00:00	22.7	62.5	N/A
5	07-Sep-1951 00:00:00	23.0	63.7	N/A
5	07-Sep-1951 06:00:00	23.4	64.9	N/A
5	07-Sep-1951 12:00:00	24.0	66.0	N/A
5	07-Sep-1951 18:00:00	24.8	67.0	N/A
5	08-Sep-1951 00:00:00	25.8	67.6	N/A
5	08-Sep-1951 06:00:00	27.1	67.8	N/A
5	08-Sep-1951 12:00:00	28.3	67.4	N/A
5	08-Sep-1951 18:00:00	29.2	66.7	N/A
5	09-Sep-1951 00:00:00	29.9	66.0	N/A
5	09-Sep-1951 06:00:00	30.3	65.3	N/A
5	09-Sep-1951 12:00:00	30.8	64.4	N/A
5	09-Sep-1951 18:00:00	32.0	62.7	N/A
5	10-Sep-1951 00:00:00	33.2	60.8	N/A
5	10-Sep-1951 06:00:00	34.1	59.7	N/A
5	10-Sep-1951 12:00:00	35.0	58.5	N/A
5	10-Sep-1951 18:00:00	36.2	57.1	N/A
5	11-Sep-1951 00:00:00	37.3	55.7	N/A
5	11-Sep-1951 06:00:00	38.1	54.1	N/A
5	11-Sep-1951 12:00:00	38.6	52.6	N/A
5	11-Sep-1951 18:00:00	38.9	51.3	N/A
5	12-Sep-1951 00:00:00	39.0	49.9	N/A
5	12-Sep-1951 06:00:00	39.0	48.4	N/A
5	12-Sep-1951 12:00:00	39.0	46.9	N/A
5	12-Sep-1951 18:00:00	39.0	45.5	N/A
5	13-Sep-1951 00:00:00	39.6	43.8	N/A
5	13-Sep-1951 06:00:00	40.8	41.5	N/A
5	13-Sep-1951 12:00:00	42.0	39.3	N/A
5	13-Sep-1951 18:00:00	45.8	37.4	N/A
##  6	FOX	M = 36	SNBR =  809
6	02-Sep-1951 18:00:00	13.0	20.0	N/A
6	03-Sep-1951 00:00:00	11.8	23.5	N/A
6	03-Sep-1951 06:00:00	11.6	24.8	N/A
6	03-Sep-1951 12:00:00	11.5	26.0	N/A
6	03-Sep-1951 18:00:00	11.5	27.5	N/A
6	04-Sep-1951 00:00:00	11.8	29.0	N/A
6	04-Sep-1951 06:00:00	12.4	30.5	N/A
6	04-Sep-1951 12:00:00	13.0	32.0	N/A
6	04-Sep-1951 18:00:00	13.7	33.3	N/A
6	05-Sep-1951 00:00:00	14.4	34.6	N/A
6	05-Sep-1951 06:00:00	15.2	36.2	N/A
6	05-Sep-1951 12:00:00	16.0	37.8	N/A
6	05-Sep-1951 18:00:00	16.5	39.0	N/A
6	06-Sep-1951 00:00:00	17.1	40.1	N/A
6	06-Sep-1951 06:00:00	17.6	41.4	N/A
6	06-Sep-1951 12:00:00	18.2	43.0	N/A
6	06-Sep-1951 18:00:00	19.2	45.5	N/A
6	07-Sep-1951 00:00:00	20.3	48.2	N/A
6	07-Sep-1951 06:00:00	21.0	49.5	N/A
6	07-Sep-1951 12:00:00	21.7	50.7	N/A
6	07-Sep-1951 18:00:00	23.0	53.1	N/A
6	08-Sep-1951 00:00:00	24.4	55.2	N/A
6	08-Sep-1951 06:00:00	25.2	56.4	N/A
6	08-Sep-1951 12:00:00	26.4	57.5	N/A
6	08-Sep-1951 18:00:00	29.2	58.8	N/A
6	09-Sep-1951 00:00:00	32.4	60.0	N/A
6	09-Sep-1951 06:00:00	35.3	59.8	N/A
6	09-Sep-1951 12:00:00	38.0	58.0	N/A
6	09-Sep-1951 18:00:00	40.0	54.6	N/A
6	10-Sep-1951 00:00:00	42.0	50.5	N/A
6	10-Sep-1951 06:00:00	44.5	43.9	N/A
6	10-Sep-1951 12:00:00	47.0	37.0	N/A
6	10-Sep-1951 18:00:00	49.6	29.9	N/A
6	11-Sep-1951 00:00:00	52.4	22.8	N/A
6	11-Sep-1951 06:00:00	55.5	21.1	N/A
6	11-Sep-1951 12:00:00	59.0	23.2	N/A
##  7	GEORGE	M = 7	SNBR =  810
7	20-Sep-1951 06:00:00	19.8	93.0	N/A
7	20-Sep-1951 12:00:00	20.6	94.7	N/A
7	20-Sep-1951 18:00:00	20.8	95.2	N/A
7	21-Sep-1951 00:00:00	20.9	95.7	N/A
7	21-Sep-1951 06:00:00	21.0	96.2	N/A
7	21-Sep-1951 12:00:00	21.2	96.7	N/A
7	21-Sep-1951 18:00:00	21.5	97.5	N/A
##  8	HOW	M = 42	SNBR =  811
8	28-Sep-1951 06:00:00	18.7	84.8	N/A
8	28-Sep-1951 12:00:00	19.0	85.0	N/A
8	28-Sep-1951 18:00:00	19.6	85.3	N/A
8	29-Sep-1951 00:00:00	20.3	85.7	N/A
8	29-Sep-1951 06:00:00	21.3	86.3	N/A
8	29-Sep-1951 12:00:00	22.2	86.8	N/A
8	29-Sep-1951 18:00:00	22.8	87.1	N/A
8	30-Sep-1951 00:00:00	23.3	87.3	N/A
8	30-Sep-1951 06:00:00	23.8	87.4	N/A
8	30-Sep-1951 12:00:00	24.3	87.5	N/A
8	30-Sep-1951 18:00:00	24.9	87.6	N/A
8	01-Oct-1951 00:00:00	25.4	87.7	N/A
8	01-Oct-1951 06:00:00	25.8	87.5	N/A
8	01-Oct-1951 12:00:00	26.1	86.8	N/A
8	01-Oct-1951 18:00:00	26.3	86.0	N/A
8	02-Oct-1951 00:00:00	26.4	84.8	N/A
8	02-Oct-1951 06:00:00	26.6	83.3	N/A
8	02-Oct-1951 12:00:00	26.8	81.7	United States
8	02-Oct-1951 18:00:00	27.6	80.2	N/A
8	03-Oct-1951 00:00:00	29.0	78.8	N/A
8	03-Oct-1951 06:00:00	30.6	77.6	N/A
8	03-Oct-1951 12:00:00	32.0	76.7	N/A
8	03-Oct-1951 18:00:00	32.6	76.2	N/A
8	04-Oct-1951 00:00:00	33.2	75.8	N/A
8	04-Oct-1951 06:00:00	33.9	75.2	N/A
8	04-Oct-1951 12:00:00	34.6	74.5	N/A
8	04-Oct-1951 18:00:00	35.1	73.8	N/A
8	05-Oct-1951 00:00:00	35.7	73.0	N/A
8	05-Oct-1951 06:00:00	36.4	72.2	N/A
8	05-Oct-1951 12:00:00	37.1	71.3	N/A
8	05-Oct-1951 18:00:00	37.7	70.2	N/A
8	06-Oct-1951 00:00:00	38.3	69.0	N/A
8	06-Oct-1951 06:00:00	38.9	67.8	N/A
8	06-Oct-1951 12:00:00	39.5	65.7	N/A
8	06-Oct-1951 18:00:00	40.3	60.9	N/A
8	07-Oct-1951 00:00:00	41.2	55.3	N/A
8	07-Oct-1951 06:00:00	41.9	50.7	N/A
8	07-Oct-1951 12:00:00	42.6	46.0	N/A
8	07-Oct-1951 18:00:00	43.6	40.9	N/A
8	08-Oct-1951 00:00:00	45.2	35.9	N/A
8	08-Oct-1951 06:00:00	48.3	31.2	N/A
8	08-Oct-1951 12:00:00	53.3	26.8	N/A
##  9	ITEM	M = 23	SNBR =  812
9	12-Oct-1951 06:00:00	14.3	78.2	N/A
9	12-Oct-1951 12:00:00	15.0	78.8	N/A
9	12-Oct-1951 18:00:00	15.6	79.5	N/A
9	13-Oct-1951 00:00:00	16.2	80.2	N/A
9	13-Oct-1951 06:00:00	16.7	81.0	N/A
9	13-Oct-1951 12:00:00	17.3	81.8	N/A
9	13-Oct-1951 18:00:00	17.9	82.2	N/A
9	14-Oct-1951 00:00:00	18.5	82.1	N/A
9	14-Oct-1951 06:00:00	19.1	81.8	N/A
9	14-Oct-1951 12:00:00	19.7	81.5	N/A
9	14-Oct-1951 18:00:00	20.1	81.3	N/A
9	15-Oct-1951 00:00:00	20.4	81.2	N/A
9	15-Oct-1951 06:00:00	20.7	81.3	N/A
9	15-Oct-1951 12:00:00	20.9	81.6	N/A
9	15-Oct-1951 18:00:00	21.0	82.0	N/A
9	16-Oct-1951 00:00:00	21.1	82.3	N/A
9	16-Oct-1951 06:00:00	21.1	82.6	N/A
9	16-Oct-1951 12:00:00	21.2	82.9	N/A
9	16-Oct-1951 18:00:00	21.5	83.2	N/A
9	17-Oct-1951 00:00:00	22.0	83.3	N/A
9	17-Oct-1951 06:00:00	22.5	83.4	Cuba
9	17-Oct-1951 12:00:00	23.0	83.5	N/A
9	17-Oct-1951 18:00:00	23.6	83.6	N/A
## 10	JIG	M = 23	SNBR =  813
10	15-Oct-1951 06:00:00	28.1	75.6	N/A
10	15-Oct-1951 12:00:00	29.4	75.3	N/A
10	15-Oct-1951 18:00:00	30.6	74.8	N/A
10	16-Oct-1951 00:00:00	31.4	74.2	N/A
10	16-Oct-1951 06:00:00	31.9	73.6	N/A
10	16-Oct-1951 12:00:00	32.2	73.0	N/A
10	16-Oct-1951 18:00:00	32.4	72.3	N/A
10	17-Oct-1951 00:00:00	32.7	71.6	N/A
10	17-Oct-1951 06:00:00	33.1	70.7	N/A
10	17-Oct-1951 12:00:00	33.5	69.9	N/A
10	17-Oct-1951 18:00:00	33.9	69.8	N/A
10	18-Oct-1951 00:00:00	34.2	70.4	N/A
10	18-Oct-1951 06:00:00	34.2	71.3	N/A
10	18-Oct-1951 12:00:00	34.0	72.2	N/A
10	18-Oct-1951 18:00:00	33.5	72.5	N/A
10	19-Oct-1951 00:00:00	32.8	72.6	N/A
10	19-Oct-1951 06:00:00	31.9	72.3	N/A
10	19-Oct-1951 12:00:00	31.0	71.8	N/A
10	19-Oct-1951 18:00:00	30.3	71.1	N/A
10	20-Oct-1951 00:00:00	29.8	70.7	N/A
10	20-Oct-1951 06:00:00	29.4	69.9	N/A
10	20-Oct-1951 12:00:00	29.2	69.3	N/A
10	20-Oct-1951 18:00:00	29.0	65.0	N/A
##  1	NOT NAMED	M = 13	SNBR =  814
1	02-Feb-1952 06:00:00	17.5	87.2	N/A
1	02-Feb-1952 12:00:00	20.2	87.4	N/A
1	02-Feb-1952 18:00:00	22.0	85.5	N/A
1	03-Feb-1952 00:00:00	24.0	82.6	N/A
1	03-Feb-1952 06:00:00	26.2	80.4	United States
1	03-Feb-1952 12:00:00	28.5	78.4	N/A
1	03-Feb-1952 18:00:00	30.7	77.0	N/A
1	04-Feb-1952 00:00:00	32.9	75.6	N/A
1	04-Feb-1952 06:00:00	35.7	73.7	N/A
1	04-Feb-1952 12:00:00	38.8	71.8	N/A
1	04-Feb-1952 18:00:00	41.6	69.9	N/A
1	05-Feb-1952 00:00:00	44.4	68.0	N/A
1	05-Feb-1952 06:00:00	47.4	67.2	Canada
##  2	ABLE	M = 63	SNBR =  815
2	18-Aug-1952 06:00:00	14.6	19.0	N/A
2	18-Aug-1952 12:00:00	14.4	19.6	N/A
2	18-Aug-1952 18:00:00	14.3	19.8	N/A
2	19-Aug-1952 00:00:00	14.1	20.9	N/A
2	19-Aug-1952 06:00:00	13.9	21.5	N/A
2	19-Aug-1952 12:00:00	13.7	22.6	N/A
2	19-Aug-1952 18:00:00	13.4	23.6	N/A
2	20-Aug-1952 00:00:00	13.2	24.7	N/A
2	20-Aug-1952 06:00:00	13.0	25.9	N/A
2	20-Aug-1952 12:00:00	12.8	27.2	N/A
2	20-Aug-1952 18:00:00	12.6	28.3	N/A
2	21-Aug-1952 00:00:00	12.4	29.4	N/A
2	21-Aug-1952 06:00:00	12.3	30.7	N/A
2	21-Aug-1952 12:00:00	12.3	32.1	N/A
2	21-Aug-1952 18:00:00	12.3	33.4	N/A
2	22-Aug-1952 00:00:00	12.3	34.6	N/A
2	22-Aug-1952 06:00:00	12.3	35.4	N/A
2	22-Aug-1952 12:00:00	12.3	36.5	N/A
2	22-Aug-1952 18:00:00	12.5	38.1	N/A
2	23-Aug-1952 00:00:00	12.9	39.8	N/A
2	23-Aug-1952 06:00:00	13.3	41.5	N/A
2	23-Aug-1952 12:00:00	13.7	43.1	N/A
2	23-Aug-1952 18:00:00	14.3	44.7	N/A
2	24-Aug-1952 00:00:00	14.9	46.3	N/A
2	24-Aug-1952 06:00:00	15.3	47.7	N/A
2	24-Aug-1952 12:00:00	15.8	49.1	N/A
2	24-Aug-1952 18:00:00	16.4	51.2	N/A
2	25-Aug-1952 00:00:00	17.0	53.5	N/A
2	25-Aug-1952 06:00:00	17.7	55.5	N/A
2	25-Aug-1952 12:00:00	18.4	57.1	N/A
2	25-Aug-1952 18:00:00	19.0	58.1	N/A
2	26-Aug-1952 00:00:00	19.6	59.1	N/A
2	26-Aug-1952 06:00:00	20.1	60.3	N/A
2	26-Aug-1952 12:00:00	20.6	61.4	N/A
2	26-Aug-1952 18:00:00	20.9	62.2	N/A
2	27-Aug-1952 00:00:00	21.2	62.9	N/A
2	27-Aug-1952 06:00:00	21.5	63.7	N/A
2	27-Aug-1952 12:00:00	21.9	64.7	N/A
2	27-Aug-1952 18:00:00	22.3	65.8	N/A
2	28-Aug-1952 00:00:00	23.0	67.1	N/A
2	28-Aug-1952 06:00:00	23.8	68.5	N/A
2	28-Aug-1952 12:00:00	24.7	69.8	N/A
2	28-Aug-1952 18:00:00	25.5	71.0	N/A
2	29-Aug-1952 00:00:00	26.3	72.2	N/A
2	29-Aug-1952 06:00:00	27.1	73.4	N/A
2	29-Aug-1952 12:00:00	27.8	74.7	N/A
2	29-Aug-1952 18:00:00	28.5	76.2	N/A
2	30-Aug-1952 00:00:00	29.2	77.8	N/A
2	30-Aug-1952 06:00:00	29.5	79.0	N/A
2	30-Aug-1952 12:00:00	29.8	79.7	N/A
2	30-Aug-1952 18:00:00	30.7	80.1	N/A
2	31-Aug-1952 00:00:00	31.8	80.5	N/A
2	31-Aug-1952 06:00:00	33.1	80.8	United States
2	31-Aug-1952 12:00:00	34.4	81.0	United States
2	31-Aug-1952 18:00:00	35.8	80.6	United States
2	01-Sep-1952 00:00:00	37.2	79.7	United States
2	01-Sep-1952 06:00:00	38.3	78.6	United States
2	01-Sep-1952 12:00:00	39.3	77.1	United States
2	01-Sep-1952 18:00:00	40.9	74.8	United States
2	02-Sep-1952 00:00:00	42.3	72.7	United States
2	02-Sep-1952 06:00:00	43.0	71.5	United States
2	02-Sep-1952 12:00:00	43.7	70.4	United States
2	02-Sep-1952 18:00:00	44.4	69.4	United States
##  3	BAKER	M = 39	SNBR =  816
3	31-Aug-1952 06:00:00	16.7	58.4	N/A
3	31-Aug-1952 12:00:00	17.3	58.7	N/A
3	31-Aug-1952 18:00:00	17.8	59.0	N/A
3	01-Sep-1952 00:00:00	18.2	59.3	N/A
3	01-Sep-1952 06:00:00	18.6	59.5	N/A
3	01-Sep-1952 12:00:00	19.0	59.8	N/A
3	01-Sep-1952 18:00:00	19.9	60.3	N/A
3	02-Sep-1952 00:00:00	21.0	61.0	N/A
3	02-Sep-1952 06:00:00	21.9	61.9	N/A
3	02-Sep-1952 12:00:00	22.8	63.0	N/A
3	02-Sep-1952 18:00:00	23.7	64.2	N/A
3	03-Sep-1952 00:00:00	24.5	65.3	N/A
3	03-Sep-1952 06:00:00	25.2	66.4	N/A
3	03-Sep-1952 12:00:00	25.9	67.4	N/A
3	03-Sep-1952 18:00:00	26.8	68.4	N/A
3	04-Sep-1952 00:00:00	27.7	69.4	N/A
3	04-Sep-1952 06:00:00	28.7	70.2	N/A
3	04-Sep-1952 12:00:00	29.7	70.7	N/A
3	04-Sep-1952 18:00:00	30.7	71.1	N/A
3	05-Sep-1952 00:00:00	31.6	71.3	N/A
3	05-Sep-1952 06:00:00	32.4	71.2	N/A
3	05-Sep-1952 12:00:00	33.0	71.0	N/A
3	05-Sep-1952 18:00:00	33.5	70.6	N/A
3	06-Sep-1952 00:00:00	33.9	70.2	N/A
3	06-Sep-1952 06:00:00	34.3	69.9	N/A
3	06-Sep-1952 12:00:00	34.8	69.6	N/A
3	06-Sep-1952 18:00:00	35.8	68.6	N/A
3	07-Sep-1952 00:00:00	36.9	67.1	N/A
3	07-Sep-1952 06:00:00	38.0	65.7	N/A
3	07-Sep-1952 12:00:00	39.0	64.0	N/A
3	07-Sep-1952 18:00:00	40.4	61.1	N/A
3	08-Sep-1952 00:00:00	42.5	57.4	N/A
3	08-Sep-1952 06:00:00	45.6	51.7	N/A
3	08-Sep-1952 12:00:00	47.8	49.3	N/A
3	08-Sep-1952 18:00:00	50.0	47.7	N/A
3	09-Sep-1952 00:00:00	52.0	47.0	N/A
3	09-Sep-1952 06:00:00	53.9	46.5	N/A
3	09-Sep-1952 12:00:00	55.8	45.9	N/A
3	09-Sep-1952 18:00:00	57.6	45.8	N/A
##  4	CHARLIE	M = 38	SNBR =  817
4	22-Sep-1952 06:00:00	14.4	62.2	N/A
4	22-Sep-1952 12:00:00	15.1	64.9	N/A
4	22-Sep-1952 18:00:00	15.4	65.9	N/A
4	23-Sep-1952 00:00:00	16.0	66.8	N/A
4	23-Sep-1952 06:00:00	16.8	67.6	N/A
4	23-Sep-1952 12:00:00	17.7	68.4	N/A
4	23-Sep-1952 18:00:00	18.5	69.1	Dominican Republic
4	24-Sep-1952 00:00:00	19.3	69.8	Dominican Republic
4	24-Sep-1952 06:00:00	20.2	70.6	N/A
4	24-Sep-1952 12:00:00	21.2	71.4	N/A
4	24-Sep-1952 18:00:00	22.2	72.2	N/A
4	25-Sep-1952 00:00:00	23.3	73.0	N/A
4	25-Sep-1952 06:00:00	24.5	73.8	N/A
4	25-Sep-1952 12:00:00	25.6	74.7	N/A
4	25-Sep-1952 18:00:00	26.5	75.1	N/A
4	26-Sep-1952 00:00:00	27.3	75.0	N/A
4	26-Sep-1952 06:00:00	28.2	74.8	N/A
4	26-Sep-1952 12:00:00	29.1	74.1	N/A
4	26-Sep-1952 18:00:00	30.3	72.4	N/A
4	27-Sep-1952 00:00:00	31.7	70.6	N/A
4	27-Sep-1952 06:00:00	32.6	69.5	N/A
4	27-Sep-1952 12:00:00	33.6	68.1	N/A
4	27-Sep-1952 18:00:00	35.2	65.7	N/A
4	28-Sep-1952 00:00:00	36.9	63.2	N/A
4	28-Sep-1952 06:00:00	38.4	60.8	N/A
4	28-Sep-1952 12:00:00	39.5	58.6	N/A
4	28-Sep-1952 18:00:00	40.0	56.9	N/A
4	29-Sep-1952 00:00:00	40.3	55.5	N/A
4	29-Sep-1952 06:00:00	40.7	54.1	N/A
4	29-Sep-1952 12:00:00	40.8	52.7	N/A
4	29-Sep-1952 18:00:00	40.5	51.0	N/A
4	30-Sep-1952 00:00:00	40.2	49.4	N/A
4	30-Sep-1952 06:00:00	39.8	48.2	N/A
4	30-Sep-1952 12:00:00	39.5	47.0	N/A
4	30-Sep-1952 18:00:00	39.2	45.5	N/A
4	01-Oct-1952 00:00:00	39.7	44.0	N/A
4	01-Oct-1952 06:00:00	40.6	42.5	N/A
4	01-Oct-1952 12:00:00	42.2	41.1	N/A
##  5	DOG	M = 17	SNBR =  818
5	25-Sep-1952 06:00:00	14.0	51.0	N/A
5	25-Sep-1952 12:00:00	14.8	51.6	N/A
5	25-Sep-1952 18:00:00	15.2	51.9	N/A
