Number	Timestamp	Latitude	Longitude	Country
3	17-Aug-1881 06:00:00	29.7	51.3	N/A
3	17-Aug-1881 12:00:00	30.5	51.3	N/A
3	17-Aug-1881 18:00:00	31.3	51.3	N/A
3	18-Aug-1881 00:00:00	32.2	51.3	N/A
3	18-Aug-1881 06:00:00	33.0	51.2	N/A
3	18-Aug-1881 12:00:00	34.0	51.0	N/A
3	18-Aug-1881 18:00:00	35.5	50.5	N/A
##  4	NOT NAMED	M = 24	SNBR =  215
4	16-Aug-1881 00:00:00	20.2	87.0	N/A
4	16-Aug-1881 06:00:00	21.1	86.3	N/A
4	16-Aug-1881 12:00:00	22.0	85.5	N/A
4	16-Aug-1881 18:00:00	22.9	84.5	N/A
4	17-Aug-1881 00:00:00	23.5	83.1	N/A
4	17-Aug-1881 06:00:00	24.0	81.8	N/A
4	17-Aug-1881 12:00:00	24.5	80.5	N/A
4	17-Aug-1881 18:00:00	25.7	78.6	N/A
4	18-Aug-1881 00:00:00	27.0	76.6	N/A
4	18-Aug-1881 06:00:00	28.3	75.1	N/A
4	18-Aug-1881 12:00:00	29.5	74.0	N/A
4	18-Aug-1881 18:00:00	30.6	72.9	N/A
4	19-Aug-1881 00:00:00	31.8	71.8	N/A
4	19-Aug-1881 06:00:00	33.2	70.6	N/A
4	19-Aug-1881 12:00:00	34.5	69.5	N/A
4	19-Aug-1881 18:00:00	35.8	68.1	N/A
4	20-Aug-1881 00:00:00	37.0	66.5	N/A
4	20-Aug-1881 06:00:00	38.3	64.8	N/A
4	20-Aug-1881 12:00:00	39.3	63.3	N/A
4	20-Aug-1881 18:00:00	40.0	61.3	N/A
4	21-Aug-1881 00:00:00	41.0	59.0	N/A
4	21-Aug-1881 06:00:00	41.8	56.7	N/A
4	21-Aug-1881 12:00:00	42.5	54.5	N/A
4	21-Aug-1881 18:00:00	43.0	51.5	N/A
##  5	NOT NAMED	M = 36	SNBR =  216
5	21-Aug-1881 00:00:00	17.6	57.0	N/A
5	21-Aug-1881 06:00:00	17.7	58.0	N/A
5	21-Aug-1881 12:00:00	17.7	59.0	N/A
5	21-Aug-1881 18:00:00	17.7	59.9	N/A
5	22-Aug-1881 00:00:00	18.0	60.9	N/A
5	22-Aug-1881 06:00:00	18.2	62.0	N/A
5	22-Aug-1881 12:00:00	18.6	63.0	N/A
5	22-Aug-1881 18:00:00	18.9	63.9	N/A
5	23-Aug-1881 00:00:00	19.2	64.9	N/A
5	23-Aug-1881 06:00:00	19.6	65.9	N/A
5	23-Aug-1881 12:00:00	20.1	67.0	N/A
5	23-Aug-1881 18:00:00	20.7	68.0	N/A
5	24-Aug-1881 00:00:00	21.6	69.1	N/A
5	24-Aug-1881 06:00:00	22.2	70.0	N/A
5	24-Aug-1881 12:00:00	23.0	70.8	N/A
5	24-Aug-1881 18:00:00	23.7	71.9	N/A
5	25-Aug-1881 00:00:00	24.4	72.8	N/A
5	25-Aug-1881 06:00:00	24.9	73.6	N/A
5	25-Aug-1881 12:00:00	25.5	74.6	N/A
5	25-Aug-1881 18:00:00	26.0	75.4	N/A
5	26-Aug-1881 00:00:00	26.7	76.4	N/A
5	26-Aug-1881 06:00:00	27.4	77.3	N/A
5	26-Aug-1881 12:00:00	28.2	78.1	N/A
5	26-Aug-1881 18:00:00	28.6	78.6	N/A
5	27-Aug-1881 00:00:00	29.3	79.0	N/A
5	27-Aug-1881 06:00:00	29.9	79.3	N/A
5	27-Aug-1881 12:00:00	30.7	79.6	N/A
5	27-Aug-1881 18:00:00	31.3	80.1	N/A
5	28-Aug-1881 00:00:00	31.6	80.9	N/A
5	28-Aug-1881 06:00:00	31.9	81.9	United States
5	28-Aug-1881 12:00:00	32.0	83.0	United States
5	28-Aug-1881 18:00:00	32.0	84.4	United States
5	29-Aug-1881 00:00:00	32.5	86.3	United States
5	29-Aug-1881 06:00:00	33.2	87.6	United States
5	29-Aug-1881 12:00:00	34.0	89.0	United States
5	29-Aug-1881 18:00:00	34.7	90.4	United States
##  6	NOT NAMED	M = 20	SNBR =  217
6	07-Sep-1881 00:00:00	23.7	69.0	N/A
6	07-Sep-1881 06:00:00	25.0	70.0	N/A
6	07-Sep-1881 12:00:00	26.2	71.0	N/A
6	07-Sep-1881 18:00:00	27.4	72.1	N/A
6	08-Sep-1881 00:00:00	28.6	73.5	N/A
6	08-Sep-1881 06:00:00	30.1	75.0	N/A
6	08-Sep-1881 12:00:00	31.0	75.8	N/A
6	08-Sep-1881 18:00:00	31.6	76.1	N/A
6	09-Sep-1881 00:00:00	32.0	76.5	N/A
6	09-Sep-1881 06:00:00	32.8	77.0	N/A
6	09-Sep-1881 12:00:00	33.3	77.5	N/A
6	09-Sep-1881 18:00:00	34.2	78.1	United States
6	10-Sep-1881 00:00:00	35.2	77.5	United States
6	10-Sep-1881 06:00:00	36.2	76.9	United States
6	10-Sep-1881 12:00:00	37.0	76.0	N/A
6	10-Sep-1881 18:00:00	38.0	74.6	N/A
6	11-Sep-1881 00:00:00	39.0	73.3	N/A
6	11-Sep-1881 06:00:00	39.9	71.8	N/A
6	11-Sep-1881 12:00:00	40.5	70.5	N/A
6	11-Sep-1881 18:00:00	41.5	69.0	N/A
##  7	NOT NAMED	M = 28	SNBR =  218
7	18-Sep-1881 00:00:00	35.3	68.0	N/A
7	18-Sep-1881 06:00:00	36.3	68.0	N/A
7	18-Sep-1881 12:00:00	37.5	67.5	N/A
7	18-Sep-1881 18:00:00	38.3	66.5	N/A
7	19-Sep-1881 00:00:00	39.2	65.3	N/A
7	19-Sep-1881 06:00:00	40.3	63.5	N/A
7	19-Sep-1881 12:00:00	41.0	62.0	N/A
7	19-Sep-1881 18:00:00	41.7	60.2	N/A
7	20-Sep-1881 00:00:00	42.3	58.8	N/A
7	20-Sep-1881 06:00:00	43.0	56.9	N/A
7	20-Sep-1881 12:00:00	43.7	55.0	N/A
7	20-Sep-1881 18:00:00	44.4	53.3	N/A
7	21-Sep-1881 00:00:00	45.0	51.2	N/A
7	21-Sep-1881 06:00:00	45.8	49.2	N/A
7	21-Sep-1881 12:00:00	46.3	47.5	N/A
7	21-Sep-1881 18:00:00	46.9	46.0	N/A
7	22-Sep-1881 00:00:00	47.5	44.0	N/A
7	22-Sep-1881 06:00:00	48.0	42.0	N/A
7	22-Sep-1881 12:00:00	48.5	40.3	N/A
7	22-Sep-1881 18:00:00	49.0	38.3	N/A
7	23-Sep-1881 00:00:00	49.5	36.0	N/A
7	23-Sep-1881 06:00:00	50.3	33.7	N/A
7	23-Sep-1881 12:00:00	51.0	31.5	N/A
7	23-Sep-1881 18:00:00	51.6	29.6	N/A
7	24-Sep-1881 00:00:00	52.2	27.5	N/A
7	24-Sep-1881 06:00:00	52.8	25.7	N/A
7	24-Sep-1881 12:00:00	53.5	23.5	N/A
7	24-Sep-1881 18:00:00	54.0	21.5	N/A
##  1	NOT NAMED	M = 5	SNBR =  219
1	24-Aug-1882 06:00:00	37.5	52.0	N/A
1	24-Aug-1882 12:00:00	38.5	52.0	N/A
1	24-Aug-1882 18:00:00	40.0	51.5	N/A
1	25-Aug-1882 00:00:00	42.0	50.5	N/A
1	25-Aug-1882 06:00:00	45.0	49.0	N/A
##  2	NOT NAMED	M = 46	SNBR =  220
2	02-Sep-1882 00:00:00	19.5	67.5	N/A
2	02-Sep-1882 06:00:00	19.7	68.5	N/A
2	02-Sep-1882 12:00:00	20.2	69.3	N/A
2	02-Sep-1882 18:00:00	20.7	70.1	N/A
2	03-Sep-1882 00:00:00	21.2	70.9	N/A
2	03-Sep-1882 06:00:00	21.7	71.8	N/A
2	03-Sep-1882 12:00:00	22.0	72.5	N/A
2	03-Sep-1882 18:00:00	22.2	73.4	N/A
2	04-Sep-1882 00:00:00	22.5	74.3	N/A
2	04-Sep-1882 06:00:00	22.5	75.1	N/A
2	04-Sep-1882 12:00:00	22.5	76.1	N/A
2	04-Sep-1882 18:00:00	22.4	77.0	N/A
2	05-Sep-1882 00:00:00	22.4	77.8	N/A
2	05-Sep-1882 06:00:00	22.4	78.6	N/A
2	05-Sep-1882 12:00:00	22.4	79.5	Cuba
2	05-Sep-1882 18:00:00	22.4	80.9	Cuba
2	06-Sep-1882 00:00:00	22.4	82.0	Cuba
2	06-Sep-1882 06:00:00	22.4	82.9	N/A
2	06-Sep-1882 12:00:00	22.4	83.8	Cuba
2	06-Sep-1882 18:00:00	22.4	84.6	N/A
2	07-Sep-1882 00:00:00	22.6	85.8	N/A
2	07-Sep-1882 06:00:00	23.1	86.6	N/A
2	07-Sep-1882 12:00:00	23.7	87.3	N/A
2	07-Sep-1882 18:00:00	24.2	87.6	N/A
2	08-Sep-1882 00:00:00	24.7	88.0	N/A
2	08-Sep-1882 06:00:00	25.4	88.3	N/A
2	08-Sep-1882 12:00:00	26.0	88.6	N/A
2	08-Sep-1882 18:00:00	26.4	88.7	N/A
2	09-Sep-1882 00:00:00	26.8	88.8	N/A
2	09-Sep-1882 06:00:00	27.2	88.7	N/A
2	09-Sep-1882 12:00:00	27.7	88.4	N/A
2	09-Sep-1882 18:00:00	28.8	88.0	N/A
2	10-Sep-1882 00:00:00	30.0	87.1	N/A
2	10-Sep-1882 06:00:00	31.1	86.1	United States
2	10-Sep-1882 12:00:00	31.9	85.1	United States
2	10-Sep-1882 18:00:00	33.0	84.1	United States
2	11-Sep-1882 00:00:00	33.7	83.3	United States
2	11-Sep-1882 06:00:00	34.5	82.1	United States
2	11-Sep-1882 12:00:00	35.3	80.8	United States
2	11-Sep-1882 18:00:00	36.7	78.3	United States
2	12-Sep-1882 00:00:00	38.4	74.9	N/A
2	12-Sep-1882 06:00:00	40.0	71.5	N/A
2	12-Sep-1882 12:00:00	41.7	68.1	N/A
2	12-Sep-1882 18:00:00	43.7	64.5	N/A
2	13-Sep-1882 00:00:00	45.2	61.0	N/A
2	13-Sep-1882 06:00:00	46.5	57.5	N/A
##  3	NOT NAMED	M = 9	SNBR =  221
3	14-Sep-1882 00:00:00	26.5	91.5	N/A
3	14-Sep-1882 06:00:00	27.0	91.7	N/A
3	14-Sep-1882 12:00:00	27.7	92.0	N/A
3	14-Sep-1882 18:00:00	28.5	92.3	N/A
3	15-Sep-1882 00:00:00	29.4	93.0	N/A
3	15-Sep-1882 06:00:00	29.9	93.8	United States
3	15-Sep-1882 12:00:00	30.4	94.5	United States
3	15-Sep-1882 18:00:00	30.9	95.0	United States
3	16-Sep-1882 00:00:00	31.5	95.3	United States
##  4	NOT NAMED	M = 14	SNBR =  222
4	21-Sep-1882 00:00:00	28.5	76.8	N/A
4	21-Sep-1882 06:00:00	29.2	77.1	N/A
4	21-Sep-1882 12:00:00	30.0	77.5	N/A
4	21-Sep-1882 18:00:00	30.8	77.6	N/A
4	22-Sep-1882 00:00:00	31.5	77.6	N/A
4	22-Sep-1882 06:00:00	32.2	77.6	N/A
4	22-Sep-1882 12:00:00	33.0	77.5	N/A
4	22-Sep-1882 18:00:00	34.0	77.3	N/A
4	23-Sep-1882 00:00:00	35.0	77.0	United States
4	23-Sep-1882 06:00:00	36.0	76.6	N/A
4	23-Sep-1882 12:00:00	37.0	76.1	N/A
4	23-Sep-1882 18:00:00	38.2	75.5	United States
4	24-Sep-1882 00:00:00	39.4	74.5	United States
4	24-Sep-1882 06:00:00	41.0	72.5	United States
##  5	NOT NAMED	M = 20	SNBR =  223
5	24-Sep-1882 00:00:00	30.3	76.8	N/A
5	24-Sep-1882 06:00:00	30.8	76.6	N/A
5	24-Sep-1882 12:00:00	31.3	76.3	N/A
5	24-Sep-1882 18:00:00	31.6	76.0	N/A
5	25-Sep-1882 00:00:00	31.9	75.6	N/A
5	25-Sep-1882 06:00:00	32.2	75.4	N/A
5	25-Sep-1882 12:00:00	32.5	75.0	N/A
5	25-Sep-1882 18:00:00	33.0	74.1	N/A
5	26-Sep-1882 00:00:00	33.7	73.3	N/A
5	26-Sep-1882 06:00:00	34.2	72.3	N/A
5	26-Sep-1882 12:00:00	34.7	71.0	N/A
5	26-Sep-1882 18:00:00	35.5	69.5	N/A
5	27-Sep-1882 00:00:00	36.4	67.6	N/A
5	27-Sep-1882 06:00:00	37.2	65.5	N/A
5	27-Sep-1882 12:00:00	38.0	63.3	N/A
5	27-Sep-1882 18:00:00	38.7	60.4	N/A
5	28-Sep-1882 00:00:00	39.2	57.0	N/A
5	28-Sep-1882 06:00:00	39.3	53.8	N/A
5	28-Sep-1882 12:00:00	39.5	51.0	N/A
5	28-Sep-1882 18:00:00	39.5	48.0	N/A
##  6	NOT NAMED	M = 44	SNBR =  224
6	05-Oct-1882 00:00:00	14.2	81.6	N/A
6	05-Oct-1882 06:00:00	14.6	81.9	N/A
6	05-Oct-1882 12:00:00	15.0	82.0	N/A
6	05-Oct-1882 18:00:00	15.4	82.1	N/A
6	06-Oct-1882 00:00:00	15.8	82.1	N/A
6	06-Oct-1882 06:00:00	16.2	82.3	N/A
6	06-Oct-1882 12:00:00	16.6	82.4	N/A
6	06-Oct-1882 18:00:00	17.0	82.5	N/A
6	07-Oct-1882 00:00:00	17.2	82.6	N/A
6	07-Oct-1882 06:00:00	17.7	82.8	N/A
6	07-Oct-1882 12:00:00	18.0	82.9	N/A
6	07-Oct-1882 18:00:00	18.4	83.0	N/A
6	08-Oct-1882 00:00:00	18.7	83.1	N/A
6	08-Oct-1882 06:00:00	19.1	83.2	N/A
6	08-Oct-1882 12:00:00	19.5	83.3	N/A
6	08-Oct-1882 18:00:00	20.2	83.5	N/A
6	09-Oct-1882 00:00:00	21.2	83.7	N/A
6	09-Oct-1882 06:00:00	22.2	83.9	Cuba
6	09-Oct-1882 12:00:00	23.5	84.0	N/A
6	09-Oct-1882 18:00:00	24.4	84.1	N/A
6	10-Oct-1882 00:00:00	25.4	84.1	N/A
6	10-Oct-1882 06:00:00	26.5	84.1	N/A
6	10-Oct-1882 12:00:00	27.5	84.0	N/A
6	10-Oct-1882 18:00:00	28.3	83.8	N/A
6	11-Oct-1882 00:00:00	29.1	83.6	N/A
6	11-Oct-1882 06:00:00	29.8	83.1	United States
6	11-Oct-1882 12:00:00	30.5	82.6	United States
6	11-Oct-1882 18:00:00	31.2	81.5	United States
6	12-Oct-1882 00:00:00	32.0	80.4	N/A
6	12-Oct-1882 06:00:00	33.0	79.0	N/A
6	12-Oct-1882 12:00:00	33.8	77.5	N/A
6	12-Oct-1882 18:00:00	34.2	76.0	N/A
6	13-Oct-1882 00:00:00	34.7	74.8	N/A
6	13-Oct-1882 06:00:00	35.0	73.3	N/A
6	13-Oct-1882 12:00:00	35.5	72.0	N/A
6	13-Oct-1882 18:00:00	35.8	71.1	N/A
6	14-Oct-1882 00:00:00	36.0	70.4	N/A
6	14-Oct-1882 06:00:00	36.2	69.6	N/A
6	14-Oct-1882 12:00:00	36.5	69.0	N/A
6	14-Oct-1882 18:00:00	36.7	68.3	N/A
6	15-Oct-1882 00:00:00	37.0	67.6	N/A
6	15-Oct-1882 06:00:00	37.2	67.0	N/A
6	15-Oct-1882 12:00:00	37.5	66.1	N/A
6	15-Oct-1882 18:00:00	37.8	65.1	N/A
##  1	NOT NAMED	M = 44	SNBR =  225
1	18-Aug-1883 00:00:00	19.2	48.5	N/A
1	18-Aug-1883 06:00:00	19.4	49.5	N/A
1	18-Aug-1883 12:00:00	19.5	51.0	N/A
1	18-Aug-1883 18:00:00	19.7	52.6	N/A
1	19-Aug-1883 00:00:00	20.2	54.4	N/A
1	19-Aug-1883 06:00:00	20.7	56.0	N/A
1	19-Aug-1883 12:00:00	21.2	57.5	N/A
1	19-Aug-1883 18:00:00	21.7	59.0	N/A
1	20-Aug-1883 00:00:00	22.2	60.5	N/A
1	20-Aug-1883 06:00:00	23.1	62.3	N/A
1	20-Aug-1883 12:00:00	24.0	64.0	N/A
1	20-Aug-1883 18:00:00	24.7	65.1	N/A
1	21-Aug-1883 00:00:00	25.8	66.6	N/A
1	21-Aug-1883 06:00:00	27.0	68.0	N/A
1	21-Aug-1883 12:00:00	28.1	69.0	N/A
1	21-Aug-1883 18:00:00	29.0	69.4	N/A
1	22-Aug-1883 00:00:00	29.9	69.7	N/A
1	22-Aug-1883 06:00:00	30.7	70.0	N/A
1	22-Aug-1883 12:00:00	31.5	70.2	N/A
1	22-Aug-1883 18:00:00	32.2	70.3	N/A
1	23-Aug-1883 00:00:00	32.8	70.2	N/A
1	23-Aug-1883 06:00:00	33.4	70.0	N/A
1	23-Aug-1883 12:00:00	33.9	69.6	N/A
1	23-Aug-1883 18:00:00	34.3	69.1	N/A
1	24-Aug-1883 00:00:00	34.9	68.4	N/A
1	24-Aug-1883 06:00:00	35.3	67.8	N/A
1	24-Aug-1883 12:00:00	35.8	67.1	N/A
1	24-Aug-1883 18:00:00	36.4	66.1	N/A
1	25-Aug-1883 00:00:00	36.9	65.3	N/A
1	25-Aug-1883 06:00:00	37.5	64.1	N/A
1	25-Aug-1883 12:00:00	38.4	62.5	N/A
1	25-Aug-1883 18:00:00	39.5	60.3	N/A
1	26-Aug-1883 00:00:00	41.2	57.4	N/A
1	26-Aug-1883 06:00:00	42.9	54.1	N/A
1	26-Aug-1883 12:00:00	44.3	50.9	N/A
1	26-Aug-1883 18:00:00	45.8	48.0	N/A
1	27-Aug-1883 00:00:00	47.7	43.8	N/A
1	27-Aug-1883 06:00:00	49.3	40.0	N/A
1	27-Aug-1883 12:00:00	51.0	36.0	N/A
1	27-Aug-1883 18:00:00	52.1	32.8	N/A
1	28-Aug-1883 00:00:00	53.4	28.9	N/A
1	28-Aug-1883 06:00:00	54.7	24.7	N/A
1	28-Aug-1883 12:00:00	55.7	20.7	N/A
1	28-Aug-1883 18:00:00	56.7	17.5	N/A
##  2	NOT NAMED	M = 40	SNBR =  226
2	24-Aug-1883 00:00:00	22.7	58.5	N/A
2	24-Aug-1883 06:00:00	23.0	59.8	N/A
2	24-Aug-1883 12:00:00	23.5	60.9	N/A
2	24-Aug-1883 18:00:00	24.0	62.0	N/A
2	25-Aug-1883 00:00:00	24.4	62.9	N/A
2	25-Aug-1883 06:00:00	24.7	63.7	N/A
2	25-Aug-1883 12:00:00	25.2	64.4	N/A
2	25-Aug-1883 18:00:00	25.7	65.1	N/A
2	26-Aug-1883 00:00:00	26.3	65.9	N/A
2	26-Aug-1883 06:00:00	26.7	66.4	N/A
2	26-Aug-1883 12:00:00	27.2	66.8	N/A
2	26-Aug-1883 18:00:00	27.7	67.1	N/A
2	27-Aug-1883 00:00:00	28.3	67.5	N/A
2	27-Aug-1883 06:00:00	28.9	67.8	N/A
2	27-Aug-1883 12:00:00	29.4	68.0	N/A
2	27-Aug-1883 18:00:00	30.3	68.3	N/A
2	28-Aug-1883 00:00:00	31.1	68.5	N/A
2	28-Aug-1883 06:00:00	31.9	68.6	N/A
2	28-Aug-1883 12:00:00	33.0	68.6	N/A
2	28-Aug-1883 18:00:00	34.0	68.8	N/A
2	29-Aug-1883 00:00:00	35.7	68.5	N/A
2	29-Aug-1883 06:00:00	37.4	67.5	N/A
2	29-Aug-1883 12:00:00	38.8	66.3	N/A
2	29-Aug-1883 18:00:00	40.5	64.0	N/A
2	30-Aug-1883 00:00:00	42.0	61.5	N/A
2	30-Aug-1883 06:00:00	43.5	58.9	N/A
2	30-Aug-1883 12:00:00	45.0	56.2	N/A
2	30-Aug-1883 18:00:00	46.5	51.2	N/A
2	31-Aug-1883 00:00:00	48.2	46.4	N/A
2	31-Aug-1883 06:00:00	49.9	40.7	N/A
2	31-Aug-1883 12:00:00	51.0	35.0	N/A
2	31-Aug-1883 18:00:00	51.4	30.9	N/A
2	01-Sep-1883 00:00:00	51.8	26.2	N/A
2	01-Sep-1883 06:00:00	51.9	21.2	N/A
2	01-Sep-1883 12:00:00	52.0	17.2	N/A
2	01-Sep-1883 18:00:00	52.0	13.9	N/A
2	02-Sep-1883 00:00:00	52.0	10.7	N/A
2	02-Sep-1883 06:00:00	52.0	7.2	N/A
2	02-Sep-1883 12:00:00	52.0	3.5	United Kingdom
2	02-Sep-1883 18:00:00	51.9	0.2	United Kingdom
##  3	NOT NAMED	M = 38	SNBR =  227
3	04-Sep-1883 00:00:00	14.0	57.9	N/A
3	04-Sep-1883 06:00:00	14.4	59.2	N/A
3	04-Sep-1883 12:00:00	14.7	60.3	N/A
3	04-Sep-1883 18:00:00	15.0	61.5	N/A
3	05-Sep-1883 00:00:00	15.4	62.8	N/A
3	05-Sep-1883 06:00:00	15.9	64.1	N/A
3	05-Sep-1883 12:00:00	16.2	65.5	N/A
3	05-Sep-1883 18:00:00	16.7	66.8	N/A
3	06-Sep-1883 00:00:00	17.4	68.3	N/A
3	06-Sep-1883 06:00:00	18.0	69.9	N/A
3	06-Sep-1883 12:00:00	18.7	71.5	Dominican Republic
3	06-Sep-1883 18:00:00	19.7	72.6	Haiti
3	07-Sep-1883 00:00:00	20.7	73.7	N/A
3	07-Sep-1883 06:00:00	21.4	74.8	N/A
3	07-Sep-1883 12:00:00	22.0	75.5	N/A
3	07-Sep-1883 18:00:00	22.5	76.0	N/A
3	08-Sep-1883 00:00:00	23.0	76.3	N/A
3	08-Sep-1883 06:00:00	23.5	76.6	N/A
3	08-Sep-1883 12:00:00	24.0	76.9	N/A
3	08-Sep-1883 18:00:00	24.7	77.2	N/A
3	09-Sep-1883 00:00:00	25.5	77.5	N/A
3	09-Sep-1883 06:00:00	26.4	77.8	N/A
3	09-Sep-1883 12:00:00	27.3	78.0	N/A
3	09-Sep-1883 18:00:00	28.0	78.1	N/A
3	10-Sep-1883 00:00:00	28.7	78.2	N/A
3	10-Sep-1883 06:00:00	29.5	78.3	N/A
3	10-Sep-1883 12:00:00	30.2	78.4	N/A
3	10-Sep-1883 18:00:00	31.2	78.5	N/A
3	11-Sep-1883 00:00:00	32.2	78.6	N/A
3	11-Sep-1883 06:00:00	33.0	78.6	N/A
3	11-Sep-1883 12:00:00	33.8	78.5	N/A
3	11-Sep-1883 18:00:00	34.4	78.4	United States
3	12-Sep-1883 00:00:00	35.0	78.3	United States
3	12-Sep-1883 06:00:00	35.4	78.2	United States
3	12-Sep-1883 12:00:00	36.0	78.1	United States
3	12-Sep-1883 18:00:00	37.0	77.9	United States
3	13-Sep-1883 00:00:00	38.0	77.6	United States
3	13-Sep-1883 06:00:00	39.3	77.3	United States
##  4	NOT NAMED	M = 28	SNBR =  228
4	22-Oct-1883 00:00:00	27.5	77.6	N/A
4	22-Oct-1883 06:00:00	27.8	77.6	N/A
4	22-Oct-1883 12:00:00	28.2	77.6	N/A
4	22-Oct-1883 18:00:00	29.0	77.8	N/A
4	23-Oct-1883 00:00:00	30.0	77.8	N/A
4	23-Oct-1883 06:00:00	31.0	77.6	N/A
4	23-Oct-1883 12:00:00	32.0	77.0	N/A
4	23-Oct-1883 18:00:00	33.5	75.9	N/A
4	24-Oct-1883 00:00:00	35.0	73.5	N/A
4	24-Oct-1883 06:00:00	36.0	71.3	N/A
4	24-Oct-1883 12:00:00	37.0	68.8	N/A
4	24-Oct-1883 18:00:00	38.0	66.3	N/A
4	25-Oct-1883 00:00:00	39.2	63.7	N/A
4	25-Oct-1883 06:00:00	40.3	61.3	N/A
4	25-Oct-1883 12:00:00	41.0	58.9	N/A
4	25-Oct-1883 18:00:00	41.5	57.0	N/A
4	26-Oct-1883 00:00:00	41.9	55.2	N/A
4	26-Oct-1883 06:00:00	42.2	53.4	N/A
4	26-Oct-1883 12:00:00	43.0	50.5	N/A
4	26-Oct-1883 18:00:00	44.0	46.0	N/A
4	27-Oct-1883 00:00:00	45.7	40.4	N/A
4	27-Oct-1883 06:00:00	47.4	34.8	N/A
4	27-Oct-1883 12:00:00	49.0	30.0	N/A
4	27-Oct-1883 18:00:00	50.4	27.0	N/A
4	28-Oct-1883 00:00:00	51.8	24.2	N/A
4	28-Oct-1883 06:00:00	53.0	21.6	N/A
4	28-Oct-1883 12:00:00	54.4	19.0	N/A
4	28-Oct-1883 18:00:00	55.6	16.5	N/A
##  1	NOT NAMED	M = 24	SNBR =  229
1	01-Sep-1884 00:00:00	38.5	62.5	N/A
1	01-Sep-1884 06:00:00	40.0	61.7	N/A
1	01-Sep-1884 12:00:00	41.5	60.7	N/A
1	01-Sep-1884 18:00:00	43.5	58.8	N/A
1	02-Sep-1884 00:00:00	45.8	56.3	N/A
1	02-Sep-1884 06:00:00	48.3	53.1	N/A
1	02-Sep-1884 12:00:00	50.0	50.0	N/A
1	02-Sep-1884 18:00:00	50.7	47.4	N/A
1	03-Sep-1884 00:00:00	51.4	44.3	N/A
1	03-Sep-1884 06:00:00	52.0	41.0	N/A
