Number	Timestamp	Latitude	Longitude	Country
1	24-Jun-1921 06:00:00	35.3	95.3	United States
1	24-Jun-1921 12:00:00	36.3	95.0	United States
1	24-Jun-1921 18:00:00	36.9	94.9	United States
1	25-Jun-1921 00:00:00	37.3	94.8	United States
1	25-Jun-1921 06:00:00	37.6	94.8	United States
1	25-Jun-1921 12:00:00	37.9	94.8	United States
1	25-Jun-1921 18:00:00	38.3	94.8	United States
1	26-Jun-1921 00:00:00	38.8	94.9	United States
1	26-Jun-1921 06:00:00	39.4	95.0	United States
1	26-Jun-1921 12:00:00	40.0	95.2	United States
##  2	NOT NAMED	M = 16	SNBR =  523
2	04-Sep-1921 12:00:00	21.0	95.0	N/A
2	04-Sep-1921 18:00:00	21.1	95.2	N/A
2	05-Sep-1921 00:00:00	21.3	95.3	N/A
2	05-Sep-1921 06:00:00	21.4	95.4	N/A
2	05-Sep-1921 12:00:00	21.5	95.5	N/A
2	05-Sep-1921 18:00:00	21.7	95.7	N/A
2	06-Sep-1921 00:00:00	21.8	95.9	N/A
2	06-Sep-1921 06:00:00	21.9	96.1	N/A
2	06-Sep-1921 12:00:00	22.0	96.5	N/A
2	06-Sep-1921 18:00:00	22.2	97.0	N/A
2	07-Sep-1921 00:00:00	22.4	97.6	N/A
2	07-Sep-1921 06:00:00	22.6	98.1	Mexico
2	07-Sep-1921 12:00:00	22.8	98.6	Mexico
2	07-Sep-1921 18:00:00	23.2	98.9	Mexico
2	08-Sep-1921 00:00:00	23.8	98.8	Mexico
2	08-Sep-1921 06:00:00	24.8	98.7	Mexico
##  3	NOT NAMED	M = 48	SNBR =  524
3	06-Sep-1921 00:00:00	10.0	40.0	N/A
3	06-Sep-1921 06:00:00	10.0	42.0	N/A
3	06-Sep-1921 12:00:00	10.0	44.0	N/A
3	06-Sep-1921 18:00:00	10.1	46.0	N/A
3	07-Sep-1921 00:00:00	10.2	48.1	N/A
3	07-Sep-1921 06:00:00	10.3	50.3	N/A
3	07-Sep-1921 12:00:00	10.4	52.5	N/A
3	07-Sep-1921 18:00:00	10.5	54.3	N/A
3	08-Sep-1921 00:00:00	10.6	55.9	N/A
3	08-Sep-1921 06:00:00	10.7	57.5	N/A
3	08-Sep-1921 12:00:00	11.0	59.0	N/A
3	08-Sep-1921 18:00:00	11.6	60.4	N/A
3	09-Sep-1921 00:00:00	12.4	61.8	N/A
3	09-Sep-1921 06:00:00	13.2	63.2	N/A
3	09-Sep-1921 12:00:00	14.0	64.5	N/A
3	09-Sep-1921 18:00:00	14.6	65.5	N/A
3	10-Sep-1921 00:00:00	15.1	66.3	N/A
3	10-Sep-1921 06:00:00	15.7	67.0	N/A
3	10-Sep-1921 12:00:00	16.3	67.6	N/A
3	10-Sep-1921 18:00:00	16.9	68.0	N/A
3	11-Sep-1921 00:00:00	17.6	68.3	N/A
3	11-Sep-1921 06:00:00	18.3	68.5	N/A
3	11-Sep-1921 12:00:00	19.0	68.6	N/A
3	11-Sep-1921 18:00:00	19.8	68.7	N/A
3	12-Sep-1921 00:00:00	20.7	68.8	N/A
3	12-Sep-1921 06:00:00	21.6	69.0	N/A
3	12-Sep-1921 12:00:00	22.5	69.2	N/A
3	12-Sep-1921 18:00:00	23.5	69.2	N/A
3	13-Sep-1921 00:00:00	24.7	69.3	N/A
3	13-Sep-1921 06:00:00	25.9	69.4	N/A
3	13-Sep-1921 12:00:00	27.0	69.5	N/A
3	13-Sep-1921 18:00:00	27.7	69.5	N/A
3	14-Sep-1921 00:00:00	28.3	69.5	N/A
3	14-Sep-1921 06:00:00	28.9	69.5	N/A
3	14-Sep-1921 12:00:00	29.5	69.2	N/A
3	14-Sep-1921 18:00:00	30.2	68.7	N/A
3	15-Sep-1921 00:00:00	30.9	67.8	N/A
3	15-Sep-1921 06:00:00	31.6	66.6	N/A
3	15-Sep-1921 12:00:00	32.3	65.1	N/A
3	15-Sep-1921 18:00:00	33.3	63.3	N/A
3	16-Sep-1921 00:00:00	34.6	61.2	N/A
3	16-Sep-1921 06:00:00	36.3	58.7	N/A
3	16-Sep-1921 12:00:00	38.5	55.5	N/A
3	16-Sep-1921 18:00:00	41.2	52.3	N/A
3	17-Sep-1921 00:00:00	44.5	49.2	N/A
3	17-Sep-1921 06:00:00	48.0	46.1	N/A
3	17-Sep-1921 12:00:00	52.0	43.0	N/A
3	17-Sep-1921 18:00:00	56.5	40.0	N/A
##  4	NOT NAMED	M = 28	SNBR =  525
4	08-Sep-1921 00:00:00	23.0	63.4	N/A
4	08-Sep-1921 06:00:00	23.3	63.9	N/A
4	08-Sep-1921 12:00:00	23.5	64.3	N/A
4	08-Sep-1921 18:00:00	23.6	64.6	N/A
4	09-Sep-1921 00:00:00	23.8	64.9	N/A
4	09-Sep-1921 06:00:00	24.0	65.2	N/A
4	09-Sep-1921 12:00:00	24.2	65.5	N/A
4	09-Sep-1921 18:00:00	24.4	65.8	N/A
4	10-Sep-1921 00:00:00	24.6	66.1	N/A
4	10-Sep-1921 06:00:00	24.8	66.3	N/A
4	10-Sep-1921 12:00:00	25.0	66.5	N/A
4	10-Sep-1921 18:00:00	25.4	66.5	N/A
4	11-Sep-1921 00:00:00	25.9	66.3	N/A
4	11-Sep-1921 06:00:00	26.6	66.0	N/A
4	11-Sep-1921 12:00:00	27.5	65.5	N/A
4	11-Sep-1921 18:00:00	28.5	65.0	N/A
4	12-Sep-1921 00:00:00	29.5	64.4	N/A
4	12-Sep-1921 06:00:00	30.5	63.8	N/A
4	12-Sep-1921 12:00:00	31.5	63.0	N/A
4	12-Sep-1921 18:00:00	32.6	62.1	N/A
4	13-Sep-1921 00:00:00	33.7	61.1	N/A
4	13-Sep-1921 06:00:00	34.8	60.1	N/A
4	13-Sep-1921 12:00:00	36.0	59.0	N/A
4	13-Sep-1921 18:00:00	37.3	57.5	N/A
4	14-Sep-1921 00:00:00	38.7	55.5	N/A
4	14-Sep-1921 06:00:00	40.1	53.0	N/A
4	14-Sep-1921 12:00:00	41.5	49.5	N/A
4	14-Sep-1921 18:00:00	43.0	45.5	N/A
##  5	NOT NAMED	M = 36	SNBR =  526
5	15-Oct-1921 12:00:00	24.0	84.0	N/A
5	15-Oct-1921 18:00:00	25.5	83.0	N/A
5	16-Oct-1921 00:00:00	27.0	81.8	United States
5	16-Oct-1921 06:00:00	28.5	80.3	N/A
5	16-Oct-1921 12:00:00	30.0	78.5	N/A
5	16-Oct-1921 18:00:00	31.7	76.0	N/A
5	17-Oct-1921 00:00:00	33.5	73.0	N/A
5	17-Oct-1921 06:00:00	35.3	69.5	N/A
5	17-Oct-1921 12:00:00	37.0	66.0	N/A
5	17-Oct-1921 18:00:00	38.2	63.0	N/A
5	18-Oct-1921 00:00:00	39.4	60.2	N/A
5	18-Oct-1921 06:00:00	40.4	57.4	N/A
5	18-Oct-1921 12:00:00	41.1	54.5	N/A
5	18-Oct-1921 18:00:00	41.5	51.3	N/A
5	19-Oct-1921 00:00:00	41.8	48.5	N/A
5	19-Oct-1921 06:00:00	42.0	45.7	N/A
5	19-Oct-1921 12:00:00	42.2	43.0	N/A
5	19-Oct-1921 18:00:00	42.2	40.5	N/A
5	20-Oct-1921 00:00:00	42.3	38.5	N/A
5	20-Oct-1921 06:00:00	42.3	37.3	N/A
5	20-Oct-1921 12:00:00	42.2	36.0	N/A
5	20-Oct-1921 18:00:00	41.8	34.5	N/A
5	21-Oct-1921 00:00:00	41.2	33.0	N/A
5	21-Oct-1921 06:00:00	40.7	31.5	N/A
5	21-Oct-1921 12:00:00	40.0	30.5	N/A
5	21-Oct-1921 18:00:00	39.2	30.0	N/A
5	22-Oct-1921 00:00:00	38.4	29.8	N/A
5	22-Oct-1921 06:00:00	37.7	29.8	N/A
5	22-Oct-1921 12:00:00	37.0	30.0	N/A
5	22-Oct-1921 18:00:00	36.5	30.5	N/A
5	23-Oct-1921 00:00:00	36.0	31.1	N/A
5	23-Oct-1921 06:00:00	35.8	31.8	N/A
5	23-Oct-1921 12:00:00	35.6	32.5	N/A
5	23-Oct-1921 18:00:00	35.6	33.0	N/A
5	24-Oct-1921 00:00:00	35.5	33.2	N/A
5	24-Oct-1921 06:00:00	35.5	34.0	N/A
##  6	NOT NAMED	M = 42	SNBR =  527
6	20-Oct-1921 00:00:00	12.7	80.1	N/A
6	20-Oct-1921 06:00:00	13.1	80.4	N/A
6	20-Oct-1921 12:00:00	13.5	80.6	N/A
6	20-Oct-1921 18:00:00	13.8	80.9	N/A
6	21-Oct-1921 00:00:00	14.2	81.2	N/A
6	21-Oct-1921 06:00:00	14.6	81.5	N/A
6	21-Oct-1921 12:00:00	15.0	81.8	N/A
6	21-Oct-1921 18:00:00	15.5	82.2	N/A
6	22-Oct-1921 00:00:00	16.0	82.6	N/A
6	22-Oct-1921 06:00:00	16.5	83.0	N/A
6	22-Oct-1921 12:00:00	17.0	83.5	N/A
6	22-Oct-1921 18:00:00	17.6	84.0	N/A
6	23-Oct-1921 00:00:00	18.3	84.5	N/A
6	23-Oct-1921 06:00:00	19.1	85.0	N/A
6	23-Oct-1921 12:00:00	20.0	85.3	N/A
6	23-Oct-1921 18:00:00	20.9	85.4	N/A
6	24-Oct-1921 00:00:00	21.8	85.5	N/A
6	24-Oct-1921 06:00:00	22.8	85.5	N/A
6	24-Oct-1921 12:00:00	23.8	85.5	N/A
6	24-Oct-1921 18:00:00	24.7	85.2	N/A
6	25-Oct-1921 00:00:00	25.6	84.8	N/A
6	25-Oct-1921 06:00:00	26.4	84.4	N/A
6	25-Oct-1921 12:00:00	27.1	83.9	N/A
6	25-Oct-1921 18:00:00	27.8	83.1	N/A
6	26-Oct-1921 00:00:00	28.5	82.2	United States
6	26-Oct-1921 06:00:00	29.0	81.0	United States
6	26-Oct-1921 12:00:00	29.5	79.6	N/A
6	26-Oct-1921 18:00:00	29.5	78.0	N/A
6	27-Oct-1921 00:00:00	29.4	76.3	N/A
6	27-Oct-1921 06:00:00	29.2	74.6	N/A
6	27-Oct-1921 12:00:00	29.0	73.1	N/A
6	27-Oct-1921 18:00:00	28.7	71.8	N/A
6	28-Oct-1921 00:00:00	28.4	70.7	N/A
6	28-Oct-1921 06:00:00	28.1	69.7	N/A
6	28-Oct-1921 12:00:00	27.8	68.8	N/A
6	28-Oct-1921 18:00:00	27.3	67.8	N/A
6	29-Oct-1921 00:00:00	26.8	66.7	N/A
6	29-Oct-1921 06:00:00	26.6	65.5	N/A
6	29-Oct-1921 12:00:00	26.5	64.0	N/A
6	29-Oct-1921 18:00:00	27.0	62.0	N/A
6	30-Oct-1921 00:00:00	28.5	59.0	N/A
6	30-Oct-1921 06:00:00	30.5	55.0	N/A
##  7	NOT NAMED	M = 28	SNBR =  528
7	19-Nov-1921 00:00:00	20.9	65.0	N/A
7	19-Nov-1921 06:00:00	21.2	66.0	N/A
7	19-Nov-1921 12:00:00	21.5	67.0	N/A
7	19-Nov-1921 18:00:00	21.8	68.0	N/A
7	20-Nov-1921 00:00:00	22.1	69.0	N/A
7	20-Nov-1921 06:00:00	22.3	70.0	N/A
7	20-Nov-1921 12:00:00	22.5	71.0	N/A
7	20-Nov-1921 18:00:00	22.7	72.0	N/A
7	21-Nov-1921 00:00:00	22.8	72.9	N/A
7	21-Nov-1921 06:00:00	22.9	73.7	N/A
7	21-Nov-1921 12:00:00	23.0	74.5	N/A
7	21-Nov-1921 18:00:00	22.9	75.2	N/A
7	22-Nov-1921 00:00:00	22.8	75.8	N/A
7	22-Nov-1921 06:00:00	22.7	76.5	N/A
7	22-Nov-1921 12:00:00	22.5	77.5	N/A
7	22-Nov-1921 18:00:00	22.3	78.8	Cuba
7	23-Nov-1921 00:00:00	22.2	80.3	Cuba
7	23-Nov-1921 06:00:00	22.1	81.5	N/A
7	23-Nov-1921 12:00:00	22.0	82.5	N/A
7	23-Nov-1921 18:00:00	22.0	83.4	N/A
7	24-Nov-1921 00:00:00	22.1	84.3	Cuba
7	24-Nov-1921 06:00:00	22.3	85.2	N/A
7	24-Nov-1921 12:00:00	22.5	86.0	N/A
7	24-Nov-1921 18:00:00	22.7	86.4	N/A
7	25-Nov-1921 00:00:00	22.9	86.5	N/A
7	25-Nov-1921 06:00:00	23.2	86.5	N/A
7	25-Nov-1921 12:00:00	23.5	86.5	N/A
7	25-Nov-1921 18:00:00	24.0	86.5	N/A
##  1	NOT NAMED	M = 18	SNBR =  529
1	12-Jun-1922 12:00:00	15.5	82.3	N/A
1	12-Jun-1922 18:00:00	16.3	83.4	N/A
1	13-Jun-1922 00:00:00	17.1	84.5	N/A
1	13-Jun-1922 06:00:00	17.8	85.6	N/A
1	13-Jun-1922 12:00:00	18.3	86.5	N/A
1	13-Jun-1922 18:00:00	18.5	87.0	N/A
1	14-Jun-1922 00:00:00	18.7	87.6	N/A
1	14-Jun-1922 06:00:00	19.0	88.5	Mexico
1	14-Jun-1922 12:00:00	19.5	89.5	Mexico
1	14-Jun-1922 18:00:00	20.1	90.8	N/A
1	15-Jun-1922 00:00:00	20.7	92.3	N/A
1	15-Jun-1922 06:00:00	21.3	94.0	N/A
1	15-Jun-1922 12:00:00	22.0	95.5	N/A
1	15-Jun-1922 18:00:00	23.0	96.7	N/A
1	16-Jun-1922 00:00:00	24.0	97.7	N/A
1	16-Jun-1922 06:00:00	25.0	98.6	Mexico
1	16-Jun-1922 12:00:00	26.0	99.5	Mexico
1	16-Jun-1922 18:00:00	27.0	100.2	Mexico
##  2	NOT NAMED	M = 62	SNBR =  530
2	13-Sep-1922 00:00:00	10.4	46.8	N/A
2	13-Sep-1922 06:00:00	10.7	48.1	N/A
2	13-Sep-1922 12:00:00	11.0	49.3	N/A
2	13-Sep-1922 18:00:00	11.2	50.5	N/A
2	14-Sep-1922 00:00:00	11.6	51.7	N/A
2	14-Sep-1922 06:00:00	12.0	52.9	N/A
2	14-Sep-1922 12:00:00	12.6	54.0	N/A
2	14-Sep-1922 18:00:00	13.4	55.2	N/A
2	15-Sep-1922 00:00:00	14.2	56.4	N/A
2	15-Sep-1922 06:00:00	15.1	57.7	N/A
2	15-Sep-1922 12:00:00	15.8	58.8	N/A
2	15-Sep-1922 18:00:00	16.4	59.8	N/A
2	16-Sep-1922 00:00:00	17.0	60.9	N/A
2	16-Sep-1922 06:00:00	17.6	61.9	N/A
2	16-Sep-1922 12:00:00	18.1	62.9	N/A
2	16-Sep-1922 18:00:00	18.7	63.9	N/A
2	17-Sep-1922 00:00:00	19.3	64.9	N/A
2	17-Sep-1922 06:00:00	20.0	65.9	N/A
2	17-Sep-1922 12:00:00	20.6	66.8	N/A
2	17-Sep-1922 18:00:00	21.2	67.2	N/A
2	18-Sep-1922 00:00:00	21.9	67.3	N/A
2	18-Sep-1922 06:00:00	22.5	67.4	N/A
2	18-Sep-1922 12:00:00	23.2	67.5	N/A
2	18-Sep-1922 18:00:00	24.0	67.6	N/A
2	19-Sep-1922 00:00:00	24.9	67.7	N/A
2	19-Sep-1922 06:00:00	25.8	67.8	N/A
2	19-Sep-1922 12:00:00	26.5	67.8	N/A
2	19-Sep-1922 18:00:00	27.3	67.6	N/A
2	20-Sep-1922 00:00:00	27.9	67.3	N/A
2	20-Sep-1922 06:00:00	28.6	66.9	N/A
2	20-Sep-1922 12:00:00	29.2	66.5	N/A
2	20-Sep-1922 18:00:00	29.9	66.1	N/A
2	21-Sep-1922 00:00:00	30.6	65.7	N/A
2	21-Sep-1922 06:00:00	31.3	65.3	N/A
2	21-Sep-1922 12:00:00	32.3	64.8	Bermuda
2	21-Sep-1922 18:00:00	33.6	63.8	N/A
2	22-Sep-1922 00:00:00	35.1	62.0	N/A
2	22-Sep-1922 06:00:00	36.7	60.0	N/A
2	22-Sep-1922 12:00:00	38.0	57.5	N/A
2	22-Sep-1922 18:00:00	39.0	55.0	N/A
2	23-Sep-1922 00:00:00	40.0	52.5	N/A
2	23-Sep-1922 06:00:00	41.0	50.0	N/A
2	23-Sep-1922 12:00:00	42.0	47.5	N/A
2	23-Sep-1922 18:00:00	43.5	44.5	N/A
2	24-Sep-1922 00:00:00	45.5	40.0	N/A
2	24-Sep-1922 06:00:00	47.5	34.4	N/A
2	24-Sep-1922 12:00:00	49.0	29.5	N/A
2	24-Sep-1922 18:00:00	50.0	26.0	N/A
2	25-Sep-1922 00:00:00	50.5	23.0	N/A
2	25-Sep-1922 06:00:00	50.8	20.0	N/A
2	25-Sep-1922 12:00:00	51.0	17.5	N/A
2	25-Sep-1922 18:00:00	51.0	15.8	N/A
2	26-Sep-1922 00:00:00	50.8	14.3	N/A
2	26-Sep-1922 06:00:00	50.5	13.0	N/A
2	26-Sep-1922 12:00:00	50.0	12.0	N/A
2	26-Sep-1922 18:00:00	49.5	11.0	N/A
2	27-Sep-1922 00:00:00	49.5	10.0	N/A
2	27-Sep-1922 06:00:00	49.5	9.0	N/A
2	27-Sep-1922 12:00:00	49.5	8.0	N/A
2	27-Sep-1922 18:00:00	49.5	7.0	N/A
2	28-Sep-1922 00:00:00	49.5	5.2	N/A
2	28-Sep-1922 06:00:00	49.5	3.0	N/A
##  3	NOT NAMED	M = 29	SNBR =  531
3	18-Sep-1922 00:00:00	28.8	79.4	N/A
3	18-Sep-1922 06:00:00	28.9	79.2	N/A
3	18-Sep-1922 12:00:00	29.0	79.0	N/A
3	18-Sep-1922 18:00:00	29.1	78.7	N/A
3	19-Sep-1922 00:00:00	29.2	78.5	N/A
3	19-Sep-1922 06:00:00	29.3	78.2	N/A
3	19-Sep-1922 12:00:00	29.5	78.0	N/A
3	19-Sep-1922 18:00:00	29.7	77.8	N/A
3	20-Sep-1922 00:00:00	29.9	77.6	N/A
3	20-Sep-1922 06:00:00	30.2	77.3	N/A
3	20-Sep-1922 12:00:00	30.5	77.0	N/A
3	20-Sep-1922 18:00:00	30.8	76.5	N/A
3	21-Sep-1922 00:00:00	31.2	76.0	N/A
3	21-Sep-1922 06:00:00	31.6	75.5	N/A
3	21-Sep-1922 12:00:00	32.0	75.0	N/A
3	21-Sep-1922 18:00:00	32.3	74.5	N/A
3	22-Sep-1922 00:00:00	32.6	74.0	N/A
3	22-Sep-1922 06:00:00	33.0	73.5	N/A
3	22-Sep-1922 12:00:00	33.5	73.0	N/A
3	22-Sep-1922 18:00:00	34.3	72.2	N/A
3	23-Sep-1922 00:00:00	35.5	71.2	N/A
3	23-Sep-1922 06:00:00	36.6	70.0	N/A
3	23-Sep-1922 12:00:00	37.5	69.0	N/A
3	23-Sep-1922 18:00:00	38.1	68.4	N/A
3	24-Sep-1922 00:00:00	38.5	68.2	N/A
3	24-Sep-1922 06:00:00	38.3	68.1	N/A
3	24-Sep-1922 12:00:00	39.0	68.0	N/A
3	24-Sep-1922 18:00:00	39.2	68.0	N/A
3	25-Sep-1922 00:00:00	39.4	68.0	N/A
##  4	NOT NAMED	M = 46	SNBR =  532
4	11-Oct-1922 00:00:00	12.0	75.5	N/A
4	11-Oct-1922 06:00:00	12.0	75.8	N/A
4	11-Oct-1922 12:00:00	12.0	76.0	N/A
4	11-Oct-1922 18:00:00	12.0	76.3	N/A
4	12-Oct-1922 00:00:00	12.0	76.5	N/A
4	12-Oct-1922 06:00:00	12.0	76.7	N/A
4	12-Oct-1922 12:00:00	12.0	77.0	N/A
4	12-Oct-1922 18:00:00	12.2	77.2	N/A
4	13-Oct-1922 00:00:00	12.5	77.4	N/A
4	13-Oct-1922 06:00:00	12.9	77.6	N/A
4	13-Oct-1922 12:00:00	13.5	78.0	N/A
4	13-Oct-1922 18:00:00	14.3	78.5	N/A
4	14-Oct-1922 00:00:00	15.2	79.0	N/A
4	14-Oct-1922 06:00:00	16.2	79.5	N/A
4	14-Oct-1922 12:00:00	17.0	80.0	N/A
4	14-Oct-1922 18:00:00	17.6	80.5	N/A
4	15-Oct-1922 00:00:00	17.9	81.0	N/A
4	15-Oct-1922 06:00:00	18.1	81.5	N/A
4	15-Oct-1922 12:00:00	18.2	82.0	N/A
4	15-Oct-1922 18:00:00	18.4	82.3	N/A
4	16-Oct-1922 00:00:00	18.6	82.5	N/A
4	16-Oct-1922 06:00:00	18.8	82.7	N/A
4	16-Oct-1922 12:00:00	19.1	83.0	N/A
4	16-Oct-1922 18:00:00	19.3	83.3	N/A
4	17-Oct-1922 00:00:00	19.5	83.7	N/A
4	17-Oct-1922 06:00:00	19.9	84.1	N/A
4	17-Oct-1922 12:00:00	20.4	84.5	N/A
4	17-Oct-1922 18:00:00	20.7	85.2	N/A
4	18-Oct-1922 00:00:00	20.7	85.9	N/A
4	18-Oct-1922 06:00:00	20.6	86.6	N/A
4	18-Oct-1922 12:00:00	20.5	87.3	Mexico
4	18-Oct-1922 18:00:00	20.5	87.9	Mexico
4	19-Oct-1922 00:00:00	20.4	88.4	Mexico
4	19-Oct-1922 06:00:00	20.4	88.9	Mexico
4	19-Oct-1922 12:00:00	20.3	89.5	Mexico
4	19-Oct-1922 18:00:00	20.2	90.0	Mexico
4	20-Oct-1922 00:00:00	20.1	90.6	N/A
4	20-Oct-1922 06:00:00	20.0	91.3	N/A
4	20-Oct-1922 12:00:00	19.8	91.8	N/A
4	20-Oct-1922 18:00:00	19.6	92.1	N/A
4	21-Oct-1922 00:00:00	19.4	92.4	N/A
4	21-Oct-1922 06:00:00	19.1	92.6	N/A
4	21-Oct-1922 12:00:00	18.8	92.8	N/A
4	21-Oct-1922 18:00:00	18.5	93.0	N/A
4	22-Oct-1922 00:00:00	18.3	93.2	Mexico
4	22-Oct-1922 06:00:00	18.1	93.4	Mexico
##  5	NOT NAMED	M = 24	SNBR =  533
5	12-Oct-1922 00:00:00	16.5	84.5	N/A
5	12-Oct-1922 06:00:00	16.5	84.2	N/A
5	12-Oct-1922 12:00:00	16.5	84.0	N/A
5	12-Oct-1922 18:00:00	16.7	83.7	N/A
5	13-Oct-1922 00:00:00	17.0	83.4	N/A
5	13-Oct-1922 06:00:00	17.4	83.1	N/A
5	13-Oct-1922 12:00:00	18.0	83.0	N/A
5	13-Oct-1922 18:00:00	19.0	83.0	N/A
5	14-Oct-1922 00:00:00	20.2	83.0	N/A
5	14-Oct-1922 06:00:00	21.5	83.0	Cuba
5	14-Oct-1922 12:00:00	22.8	83.0	Cuba
5	14-Oct-1922 18:00:00	24.2	83.4	N/A
5	15-Oct-1922 00:00:00	25.3	84.0	N/A
5	15-Oct-1922 06:00:00	26.1	84.7	N/A
5	15-Oct-1922 12:00:00	26.6	85.3	N/A
5	15-Oct-1922 18:00:00	27.0	85.8	N/A
5	16-Oct-1922 00:00:00	27.3	86.3	N/A
5	16-Oct-1922 06:00:00	27.6	86.8	N/A
5	16-Oct-1922 12:00:00	28.0	87.2	N/A
5	16-Oct-1922 18:00:00	28.6	87.5	N/A
5	17-Oct-1922 00:00:00	29.3	87.7	N/A
5	17-Oct-1922 06:00:00	30.0	87.8	N/A
5	17-Oct-1922 12:00:00	30.8	87.9	United States
5	17-Oct-1922 18:00:00	31.6	88.0	United States
##  1	NOT NAMED	M = 27	SNBR =  534
1	22-Jun-1923 12:00:00	20.0	95.0	N/A
1	22-Jun-1923 18:00:00	20.0	94.8	N/A
1	23-Jun-1923 00:00:00	20.0	94.5	N/A
1	23-Jun-1923 06:00:00	20.1	94.3	N/A
1	23-Jun-1923 12:00:00	20.2	94.0	N/A
1	23-Jun-1923 18:00:00	20.3	93.7	N/A
1	24-Jun-1923 00:00:00	20.5	93.4	N/A
1	24-Jun-1923 06:00:00	20.7	93.2	N/A
1	24-Jun-1923 12:00:00	21.0	93.0	N/A
1	24-Jun-1923 18:00:00	21.5	92.9	N/A
1	25-Jun-1923 00:00:00	22.2	92.9	N/A
1	25-Jun-1923 06:00:00	23.0	92.8	N/A
1	25-Jun-1923 12:00:00	24.0	92.5	N/A
1	25-Jun-1923 18:00:00	25.5	91.9	N/A
1	26-Jun-1923 00:00:00	27.5	91.0	N/A
1	26-Jun-1923 06:00:00	29.5	89.8	United States
1	26-Jun-1923 12:00:00	31.0	88.0	United States
1	26-Jun-1923 18:00:00	31.7	86.0	United States
1	27-Jun-1923 00:00:00	31.9	84.0	United States
1	27-Jun-1923 06:00:00	32.0	82.0	United States
1	27-Jun-1923 12:00:00	32.0	80.0	N/A
1	27-Jun-1923 18:00:00	32.0	78.2	N/A
1	28-Jun-1923 00:00:00	32.0	76.5	N/A
1	28-Jun-1923 06:00:00	32.2	75.0	N/A
1	28-Jun-1923 12:00:00	32.5	73.5	N/A
1	28-Jun-1923 18:00:00	33.0	72.0	N/A
1	29-Jun-1923 00:00:00	34.0	70.5	N/A
##  2	NOT NAMED	M = 39	SNBR =  535
2	01-Sep-1923 00:00:00	29.4	73.0	N/A
2	01-Sep-1923 06:00:00	29.7	72.2	N/A
2	01-Sep-1923 12:00:00	30.0	71.5	N/A
2	01-Sep-1923 18:00:00	30.3	70.8	N/A
2	02-Sep-1923 00:00:00	30.6	70.2	N/A
2	02-Sep-1923 06:00:00	30.8	69.8	N/A
2	02-Sep-1923 12:00:00	31.0	69.5	N/A
2	02-Sep-1923 18:00:00	31.2	69.4	N/A
2	03-Sep-1923 00:00:00	31.3	69.4	N/A
2	03-Sep-1923 06:00:00	31.3	69.3	N/A
2	03-Sep-1923 12:00:00	31.5	69.0	N/A
2	03-Sep-1923 18:00:00	31.9	68.2	N/A
2	04-Sep-1923 00:00:00	32.4	67.2	N/A
2	04-Sep-1923 06:00:00	33.0	66.1	N/A
2	04-Sep-1923 12:00:00	33.5	65.0	N/A
2	04-Sep-1923 18:00:00	34.0	63.8	N/A
2	05-Sep-1923 00:00:00	34.4	62.3	N/A
2	05-Sep-1923 06:00:00	34.8	61.0	N/A
2	05-Sep-1923 12:00:00	35.2	60.0	N/A
2	05-Sep-1923 18:00:00	35.6	59.2	N/A
2	06-Sep-1923 00:00:00	35.9	58.6	N/A
2	06-Sep-1923 06:00:00	36.2	58.2	N/A
