Number	Timestamp	Latitude	Longitude	Country
3	22-Sep-1941 12:00:00	31.6	72.8	N/A
3	22-Sep-1941 18:00:00	32.4	73.2	N/A
3	23-Sep-1941 00:00:00	33.5	73.6	N/A
3	23-Sep-1941 06:00:00	34.4	73.4	N/A
3	23-Sep-1941 12:00:00	35.3	72.8	N/A
3	23-Sep-1941 18:00:00	36.1	71.9	N/A
3	24-Sep-1941 00:00:00	36.8	71.1	N/A
3	24-Sep-1941 06:00:00	37.2	70.6	N/A
3	24-Sep-1941 12:00:00	37.8	70.0	N/A
3	24-Sep-1941 18:00:00	38.6	69.0	N/A
3	25-Sep-1941 00:00:00	39.3	68.1	N/A
3	25-Sep-1941 06:00:00	39.7	67.5	N/A
3	25-Sep-1941 12:00:00	40.2	66.9	N/A
3	25-Sep-1941 18:00:00	41.5	65.0	N/A
##  4	NOT NAMED	M = 28	SNBR =  709
4	23-Sep-1941 18:00:00	14.0	59.3	N/A
4	24-Sep-1941 00:00:00	14.0	61.2	N/A
4	24-Sep-1941 06:00:00	14.0	63.1	N/A
4	24-Sep-1941 12:00:00	14.0	65.0	N/A
4	24-Sep-1941 18:00:00	14.0	66.3	N/A
4	25-Sep-1941 00:00:00	14.0	67.5	N/A
4	25-Sep-1941 06:00:00	14.0	68.9	N/A
4	25-Sep-1941 12:00:00	14.0	70.2	N/A
4	25-Sep-1941 18:00:00	14.0	71.4	N/A
4	26-Sep-1941 00:00:00	14.0	72.5	N/A
4	26-Sep-1941 06:00:00	14.0	73.8	N/A
4	26-Sep-1941 12:00:00	14.0	75.1	N/A
4	26-Sep-1941 18:00:00	14.0	76.1	N/A
4	27-Sep-1941 00:00:00	14.0	77.2	N/A
4	27-Sep-1941 06:00:00	14.0	78.7	N/A
4	27-Sep-1941 12:00:00	14.1	80.4	N/A
4	27-Sep-1941 18:00:00	14.5	82.4	N/A
4	28-Sep-1941 00:00:00	15.1	84.2	Honduras
4	28-Sep-1941 06:00:00	15.5	85.5	Honduras
4	28-Sep-1941 12:00:00	15.9	86.8	N/A
4	28-Sep-1941 18:00:00	16.1	88.1	N/A
4	29-Sep-1941 00:00:00	16.3	89.2	Guatemala
4	29-Sep-1941 06:00:00	16.8	90.5	Guatemala
4	29-Sep-1941 12:00:00	17.5	92.0	Mexico
4	29-Sep-1941 18:00:00	17.9	92.9	Mexico
4	30-Sep-1941 00:00:00	18.5	94.0	N/A
4	30-Sep-1941 06:00:00	19.1	95.5	N/A
4	30-Sep-1941 12:00:00	19.8	97.0	Mexico
##  5	NOT NAMED	M = 45	SNBR =  710
5	03-Oct-1941 18:00:00	22.6	63.0	N/A
5	04-Oct-1941 00:00:00	22.9	64.4	N/A
5	04-Oct-1941 06:00:00	23.1	65.8	N/A
5	04-Oct-1941 12:00:00	23.4	67.2	N/A
5	04-Oct-1941 18:00:00	23.6	68.9	N/A
5	05-Oct-1941 00:00:00	23.8	70.7	N/A
5	05-Oct-1941 06:00:00	23.9	72.1	N/A
5	05-Oct-1941 12:00:00	24.1	73.6	N/A
5	05-Oct-1941 18:00:00	24.4	75.5	N/A
5	06-Oct-1941 00:00:00	24.8	77.4	N/A
5	06-Oct-1941 06:00:00	25.1	79.1	N/A
5	06-Oct-1941 12:00:00	25.6	80.8	United States
5	06-Oct-1941 18:00:00	26.7	82.4	N/A
5	07-Oct-1941 00:00:00	28.1	83.9	N/A
5	07-Oct-1941 06:00:00	29.2	84.6	N/A
5	07-Oct-1941 12:00:00	30.3	84.7	United States
5	07-Oct-1941 18:00:00	31.4	84.5	United States
5	08-Oct-1941 00:00:00	32.6	83.1	United States
5	08-Oct-1941 06:00:00	32.9	81.8	United States
5	08-Oct-1941 12:00:00	33.0	80.1	United States
5	08-Oct-1941 18:00:00	32.9	79.0	N/A
5	09-Oct-1941 00:00:00	32.6	77.7	N/A
5	09-Oct-1941 06:00:00	32.2	76.7	N/A
5	09-Oct-1941 12:00:00	31.9	75.9	N/A
5	09-Oct-1941 18:00:00	31.2	75.0	N/A
5	10-Oct-1941 00:00:00	30.3	74.1	N/A
5	10-Oct-1941 06:00:00	29.1	74.1	N/A
5	10-Oct-1941 12:00:00	28.8	75.2	N/A
5	10-Oct-1941 18:00:00	29.7	74.6	N/A
5	11-Oct-1941 00:00:00	29.7	73.6	N/A
5	11-Oct-1941 06:00:00	29.5	72.2	N/A
5	11-Oct-1941 12:00:00	29.3	70.6	N/A
5	11-Oct-1941 18:00:00	29.3	68.9	N/A
5	12-Oct-1941 00:00:00	29.4	67.1	N/A
5	12-Oct-1941 06:00:00	29.5	65.6	N/A
5	12-Oct-1941 12:00:00	29.7	64.1	N/A
5	12-Oct-1941 18:00:00	30.4	61.8	N/A
5	13-Oct-1941 00:00:00	31.3	59.2	N/A
5	13-Oct-1941 06:00:00	32.1	57.5	N/A
5	13-Oct-1941 12:00:00	33.1	55.7	N/A
5	13-Oct-1941 18:00:00	34.8	52.7	N/A
5	14-Oct-1941 00:00:00	36.7	49.8	N/A
5	14-Oct-1941 06:00:00	38.1	47.4	N/A
5	14-Oct-1941 12:00:00	39.5	45.0	N/A
5	14-Oct-1941 18:00:00	41.8	41.3	N/A
##  6	NOT NAMED	M = 29	SNBR =  711
6	15-Oct-1941 06:00:00	20.7	69.0	N/A
6	15-Oct-1941 12:00:00	21.0	69.9	N/A
6	15-Oct-1941 18:00:00	21.3	71.0	N/A
6	16-Oct-1941 00:00:00	21.7	72.1	N/A
6	16-Oct-1941 06:00:00	22.1	73.2	N/A
6	16-Oct-1941 12:00:00	22.5	74.4	N/A
6	16-Oct-1941 18:00:00	22.8	75.7	N/A
6	17-Oct-1941 00:00:00	23.1	77.1	N/A
6	17-Oct-1941 06:00:00	23.4	78.7	N/A
6	17-Oct-1941 12:00:00	23.6	80.0	N/A
6	17-Oct-1941 18:00:00	23.7	80.8	N/A
6	18-Oct-1941 00:00:00	23.9	81.7	N/A
6	18-Oct-1941 06:00:00	24.3	82.6	N/A
6	18-Oct-1941 12:00:00	24.8	83.4	N/A
6	18-Oct-1941 18:00:00	25.5	84.0	N/A
6	19-Oct-1941 00:00:00	26.1	84.2	N/A
6	19-Oct-1941 06:00:00	26.8	84.3	N/A
6	19-Oct-1941 12:00:00	27.4	84.3	N/A
6	19-Oct-1941 18:00:00	28.1	84.2	N/A
6	20-Oct-1941 00:00:00	28.9	83.9	N/A
6	20-Oct-1941 06:00:00	29.3	83.5	N/A
6	20-Oct-1941 12:00:00	29.6	83.1	United States
6	20-Oct-1941 18:00:00	29.7	82.7	United States
6	21-Oct-1941 00:00:00	29.7	82.4	United States
6	21-Oct-1941 06:00:00	29.6	81.9	United States
6	21-Oct-1941 12:00:00	29.3	81.7	United States
6	21-Oct-1941 18:00:00	28.9	81.7	United States
6	22-Oct-1941 00:00:00	28.5	81.8	United States
6	22-Oct-1941 06:00:00	28.1	82.1	United States
##  1	NOT NAMED	M = 23	SNBR =  712
1	17-Aug-1942 18:00:00	21.3	85.5	N/A
1	18-Aug-1942 00:00:00	22.2	86.0	N/A
1	18-Aug-1942 06:00:00	23.1	86.5	N/A
1	18-Aug-1942 12:00:00	24.0	87.0	N/A
1	18-Aug-1942 18:00:00	25.2	87.6	N/A
1	19-Aug-1942 00:00:00	26.5	88.3	N/A
1	19-Aug-1942 06:00:00	27.4	89.3	N/A
1	19-Aug-1942 12:00:00	27.9	90.3	N/A
1	19-Aug-1942 18:00:00	28.0	90.8	N/A
1	20-Aug-1942 00:00:00	28.1	91.3	N/A
1	20-Aug-1942 06:00:00	28.1	91.7	N/A
1	20-Aug-1942 12:00:00	28.2	92.2	N/A
1	20-Aug-1942 18:00:00	28.4	92.9	N/A
1	21-Aug-1942 00:00:00	28.7	93.6	N/A
1	21-Aug-1942 06:00:00	29.1	94.2	N/A
1	21-Aug-1942 12:00:00	29.4	94.7	N/A
1	21-Aug-1942 18:00:00	29.8	95.1	United States
1	22-Aug-1942 00:00:00	30.5	95.8	United States
1	22-Aug-1942 06:00:00	31.5	96.1	United States
1	22-Aug-1942 12:00:00	33.0	95.8	United States
1	22-Aug-1942 18:00:00	34.3	95.2	United States
1	23-Aug-1942 00:00:00	35.7	93.8	United States
1	23-Aug-1942 06:00:00	36.8	92.7	United States
##  2	NOT NAMED	M = 42	SNBR =  713
2	21-Aug-1942 06:00:00	13.9	59.9	N/A
2	21-Aug-1942 12:00:00	13.9	60.8	N/A
2	21-Aug-1942 18:00:00	13.9	61.7	N/A
2	22-Aug-1942 00:00:00	14.0	62.8	N/A
2	22-Aug-1942 06:00:00	14.1	64.1	N/A
2	22-Aug-1942 12:00:00	14.1	65.4	N/A
2	22-Aug-1942 18:00:00	14.2	66.4	N/A
2	23-Aug-1942 00:00:00	14.4	67.4	N/A
2	23-Aug-1942 06:00:00	14.6	68.8	N/A
2	23-Aug-1942 12:00:00	14.8	70.3	N/A
2	23-Aug-1942 18:00:00	15.0	71.3	N/A
2	24-Aug-1942 00:00:00	15.2	72.3	N/A
2	24-Aug-1942 06:00:00	15.4	73.7	N/A
2	24-Aug-1942 12:00:00	15.7	75.0	N/A
2	24-Aug-1942 18:00:00	15.8	76.0	N/A
2	25-Aug-1942 00:00:00	16.0	77.0	N/A
2	25-Aug-1942 06:00:00	16.4	78.2	N/A
2	25-Aug-1942 12:00:00	16.8	79.3	N/A
2	25-Aug-1942 18:00:00	17.0	79.8	N/A
2	26-Aug-1942 00:00:00	17.2	80.3	N/A
2	26-Aug-1942 06:00:00	17.5	81.1	N/A
2	26-Aug-1942 12:00:00	17.9	81.9	N/A
2	26-Aug-1942 18:00:00	18.4	82.7	N/A
2	27-Aug-1942 00:00:00	18.8	83.5	N/A
2	27-Aug-1942 06:00:00	19.1	84.1	N/A
2	27-Aug-1942 12:00:00	19.4	84.6	N/A
2	27-Aug-1942 18:00:00	19.8	85.4	N/A
2	28-Aug-1942 00:00:00	20.4	86.3	N/A
2	28-Aug-1942 06:00:00	21.3	87.6	Mexico
2	28-Aug-1942 12:00:00	22.2	88.8	N/A
2	28-Aug-1942 18:00:00	22.9	89.6	N/A
2	29-Aug-1942 00:00:00	23.6	90.5	N/A
2	29-Aug-1942 06:00:00	24.5	91.7	N/A
2	29-Aug-1942 12:00:00	25.5	92.8	N/A
2	29-Aug-1942 18:00:00	26.5	93.8	N/A
2	30-Aug-1942 00:00:00	27.4	94.7	N/A
2	30-Aug-1942 06:00:00	28.4	95.8	N/A
2	30-Aug-1942 12:00:00	29.3	97.0	United States
2	30-Aug-1942 18:00:00	30.0	97.8	United States
2	31-Aug-1942 00:00:00	30.7	98.7	United States
2	31-Aug-1942 06:00:00	31.4	99.8	United States
2	31-Aug-1942 12:00:00	32.2	101.0	United States
##  3	NOT NAMED	M = 35	SNBR =  714
3	25-Aug-1942 06:00:00	27.5	62.5	N/A
3	25-Aug-1942 12:00:00	28.6	63.0	N/A
3	25-Aug-1942 18:00:00	30.2	63.5	N/A
3	26-Aug-1942 00:00:00	31.4	63.5	N/A
3	26-Aug-1942 06:00:00	32.3	63.1	N/A
3	26-Aug-1942 12:00:00	33.2	62.2	N/A
3	26-Aug-1942 18:00:00	34.2	60.4	N/A
3	27-Aug-1942 00:00:00	35.1	58.7	N/A
3	27-Aug-1942 06:00:00	35.6	57.8	N/A
3	27-Aug-1942 12:00:00	35.9	57.2	N/A
3	27-Aug-1942 18:00:00	36.3	56.7	N/A
3	28-Aug-1942 00:00:00	36.8	56.2	N/A
3	28-Aug-1942 06:00:00	37.3	55.7	N/A
3	28-Aug-1942 12:00:00	37.7	55.2	N/A
3	28-Aug-1942 18:00:00	38.2	54.6	N/A
3	29-Aug-1942 00:00:00	38.8	53.9	N/A
3	29-Aug-1942 06:00:00	39.1	52.9	N/A
3	29-Aug-1942 12:00:00	39.2	51.9	N/A
3	29-Aug-1942 18:00:00	39.1	51.3	N/A
3	30-Aug-1942 00:00:00	38.9	50.9	N/A
3	30-Aug-1942 06:00:00	38.5	50.7	N/A
3	30-Aug-1942 12:00:00	38.1	50.6	N/A
3	30-Aug-1942 18:00:00	37.7	50.7	N/A
3	31-Aug-1942 00:00:00	37.3	51.0	N/A
3	31-Aug-1942 06:00:00	37.0	51.4	N/A
3	31-Aug-1942 12:00:00	36.7	51.9	N/A
3	31-Aug-1942 18:00:00	36.5	52.2	N/A
3	01-Sep-1942 00:00:00	36.4	52.5	N/A
3	01-Sep-1942 06:00:00	36.2	53.0	N/A
3	01-Sep-1942 12:00:00	36.0	53.7	N/A
3	01-Sep-1942 18:00:00	35.7	54.5	N/A
3	02-Sep-1942 00:00:00	35.5	55.5	N/A
3	02-Sep-1942 06:00:00	35.3	56.7	N/A
3	02-Sep-1942 12:00:00	35.2	57.9	N/A
3	02-Sep-1942 18:00:00	35.2	59.5	N/A
##  4	NOT NAMED	M = 29	SNBR =  715
4	15-Sep-1942 18:00:00	14.1	58.0	N/A
4	16-Sep-1942 00:00:00	14.3	60.3	N/A
4	16-Sep-1942 06:00:00	14.6	62.0	N/A
4	16-Sep-1942 12:00:00	14.8	63.7	N/A
4	16-Sep-1942 18:00:00	15.1	65.1	N/A
4	17-Sep-1942 00:00:00	15.3	66.5	N/A
4	17-Sep-1942 06:00:00	15.7	68.4	N/A
4	17-Sep-1942 12:00:00	16.1	70.3	N/A
4	17-Sep-1942 18:00:00	16.4	71.9	N/A
4	18-Sep-1942 00:00:00	16.7	73.3	N/A
4	18-Sep-1942 06:00:00	17.0	74.5	N/A
4	18-Sep-1942 12:00:00	17.2	75.5	N/A
4	18-Sep-1942 18:00:00	17.3	76.3	N/A
4	19-Sep-1942 00:00:00	17.4	77.1	N/A
4	19-Sep-1942 06:00:00	17.4	77.9	N/A
4	19-Sep-1942 12:00:00	17.5	78.7	N/A
4	19-Sep-1942 18:00:00	17.5	79.3	N/A
4	20-Sep-1942 00:00:00	17.6	79.9	N/A
4	20-Sep-1942 06:00:00	17.6	80.7	N/A
4	20-Sep-1942 12:00:00	17.6	81.6	N/A
4	20-Sep-1942 18:00:00	17.6	82.6	N/A
4	21-Sep-1942 00:00:00	17.6	83.5	N/A
4	21-Sep-1942 06:00:00	17.5	84.3	N/A
4	21-Sep-1942 12:00:00	17.5	85.0	N/A
4	21-Sep-1942 18:00:00	17.4	85.6	N/A
4	22-Sep-1942 00:00:00	17.4	86.3	N/A
4	22-Sep-1942 06:00:00	17.4	87.2	N/A
4	22-Sep-1942 12:00:00	17.3	88.0	N/A
4	22-Sep-1942 18:00:00	17.2	88.5	Belize
##  5	NOT NAMED	M = 27	SNBR =  716
5	18-Sep-1942 12:00:00	30.1	65.8	N/A
5	18-Sep-1942 18:00:00	30.6	66.0	N/A
5	19-Sep-1942 00:00:00	31.0	66.1	N/A
5	19-Sep-1942 06:00:00	31.4	66.2	N/A
5	19-Sep-1942 12:00:00	31.8	66.3	N/A
5	19-Sep-1942 18:00:00	32.1	66.4	N/A
5	20-Sep-1942 00:00:00	32.3	66.4	N/A
5	20-Sep-1942 06:00:00	32.6	66.5	N/A
5	20-Sep-1942 12:00:00	33.0	66.6	N/A
5	20-Sep-1942 18:00:00	33.5	66.7	N/A
5	21-Sep-1942 00:00:00	34.0	66.8	N/A
5	21-Sep-1942 06:00:00	34.5	66.9	N/A
5	21-Sep-1942 12:00:00	35.0	67.0	N/A
5	21-Sep-1942 18:00:00	35.9	67.0	N/A
5	22-Sep-1942 00:00:00	37.0	67.0	N/A
5	22-Sep-1942 06:00:00	37.8	66.9	N/A
5	22-Sep-1942 12:00:00	38.7	66.5	N/A
5	22-Sep-1942 18:00:00	40.0	65.2	N/A
5	23-Sep-1942 00:00:00	41.3	63.5	N/A
5	23-Sep-1942 06:00:00	42.3	61.5	N/A
5	23-Sep-1942 12:00:00	43.0	59.9	N/A
5	23-Sep-1942 18:00:00	43.5	59.0	N/A
5	24-Sep-1942 00:00:00	43.9	58.2	N/A
5	24-Sep-1942 06:00:00	44.3	57.3	N/A
5	24-Sep-1942 12:00:00	44.8	56.3	N/A
5	24-Sep-1942 18:00:00	45.7	54.9	N/A
5	25-Sep-1942 00:00:00	47.2	52.8	N/A
##  6	NOT NAMED	M = 13	SNBR =  717
6	27-Sep-1942 06:00:00	28.2	60.8	N/A
6	27-Sep-1942 12:00:00	29.0	62.7	N/A
6	27-Sep-1942 18:00:00	28.5	64.9	N/A
6	28-Sep-1942 00:00:00	28.7	66.5	N/A
6	28-Sep-1942 06:00:00	29.7	67.7	N/A
6	28-Sep-1942 12:00:00	30.6	68.2	N/A
6	28-Sep-1942 18:00:00	31.4	68.2	N/A
6	29-Sep-1942 00:00:00	32.2	68.0	N/A
6	29-Sep-1942 06:00:00	33.0	67.6	N/A
6	29-Sep-1942 12:00:00	33.9	67.1	N/A
6	29-Sep-1942 18:00:00	34.8	66.4	N/A
6	30-Sep-1942 00:00:00	35.5	65.5	N/A
6	30-Sep-1942 06:00:00	36.4	64.1	N/A
##  7	NOT NAMED	M = 19	SNBR =  718
7	01-Oct-1942 06:00:00	23.1	71.9	N/A
7	01-Oct-1942 12:00:00	25.0	70.0	N/A
7	01-Oct-1942 18:00:00	25.5	69.4	N/A
7	02-Oct-1942 00:00:00	26.5	68.4	N/A
7	02-Oct-1942 06:00:00	27.8	67.0	N/A
7	02-Oct-1942 12:00:00	29.1	65.6	N/A
7	02-Oct-1942 18:00:00	30.4	64.2	N/A
7	03-Oct-1942 00:00:00	31.7	62.9	N/A
7	03-Oct-1942 06:00:00	32.7	61.9	N/A
7	03-Oct-1942 12:00:00	33.8	61.0	N/A
7	03-Oct-1942 18:00:00	35.2	59.9	N/A
7	04-Oct-1942 00:00:00	36.7	58.7	N/A
7	04-Oct-1942 06:00:00	38.2	57.7	N/A
7	04-Oct-1942 12:00:00	39.7	56.6	N/A
7	04-Oct-1942 18:00:00	41.7	55.0	N/A
7	05-Oct-1942 00:00:00	44.0	53.0	N/A
7	05-Oct-1942 06:00:00	46.3	50.9	N/A
7	05-Oct-1942 12:00:00	48.7	48.8	N/A
7	05-Oct-1942 18:00:00	51.0	46.7	N/A
##  8	NOT NAMED	M = 11	SNBR =  719
8	10-Oct-1942 06:00:00	29.2	70.5	N/A
8	10-Oct-1942 12:00:00	30.0	72.0	N/A
8	10-Oct-1942 18:00:00	30.4	72.7	N/A
8	11-Oct-1942 00:00:00	31.0	73.5	N/A
8	11-Oct-1942 06:00:00	31.5	74.2	N/A
8	11-Oct-1942 12:00:00	32.3	75.0	N/A
8	11-Oct-1942 18:00:00	33.3	75.4	N/A
8	12-Oct-1942 00:00:00	34.3	75.7	N/A
8	12-Oct-1942 06:00:00	35.0	75.9	N/A
8	12-Oct-1942 12:00:00	35.8	76.2	United States
8	12-Oct-1942 18:00:00	36.5	77.0	United States
##  9	NOT NAMED	M = 21	SNBR =  720
9	13-Oct-1942 18:00:00	19.3	76.1	N/A
9	14-Oct-1942 00:00:00	21.7	76.3	N/A
9	14-Oct-1942 06:00:00	23.0	76.3	N/A
9	14-Oct-1942 12:00:00	24.2	76.3	N/A
9	14-Oct-1942 18:00:00	24.9	76.3	N/A
9	15-Oct-1942 00:00:00	25.3	76.2	N/A
9	15-Oct-1942 06:00:00	25.9	76.2	N/A
9	15-Oct-1942 12:00:00	26.4	76.1	N/A
9	15-Oct-1942 18:00:00	27.2	75.7	N/A
9	16-Oct-1942 00:00:00	28.2	75.2	N/A
9	16-Oct-1942 06:00:00	28.9	74.7	N/A
9	16-Oct-1942 12:00:00	29.7	74.1	N/A
9	16-Oct-1942 18:00:00	30.8	73.4	N/A
9	17-Oct-1942 00:00:00	31.9	72.6	N/A
9	17-Oct-1942 06:00:00	32.9	72.1	N/A
9	17-Oct-1942 12:00:00	33.9	71.8	N/A
9	17-Oct-1942 18:00:00	35.6	70.9	N/A
9	18-Oct-1942 00:00:00	37.4	69.6	N/A
9	18-Oct-1942 06:00:00	38.8	68.7	N/A
9	18-Oct-1942 12:00:00	40.1	67.7	N/A
9	18-Oct-1942 18:00:00	42.5	63.8	N/A
## 10	NOT NAMED	M = 28	SNBR =  721
10	05-Nov-1942 00:00:00	17.9	65.1	N/A
10	05-Nov-1942 06:00:00	19.9	68.2	N/A
10	05-Nov-1942 12:00:00	21.1	70.0	N/A
10	05-Nov-1942 18:00:00	22.1	71.8	N/A
10	06-Nov-1942 00:00:00	22.7	73.5	N/A
10	06-Nov-1942 06:00:00	23.0	74.7	N/A
10	06-Nov-1942 12:00:00	22.9	75.8	N/A
10	06-Nov-1942 18:00:00	22.5	77.3	N/A
10	07-Nov-1942 00:00:00	22.0	78.7	Cuba
10	07-Nov-1942 06:00:00	21.4	79.9	N/A
10	07-Nov-1942 12:00:00	20.7	81.0	N/A
10	07-Nov-1942 18:00:00	19.9	82.0	N/A
10	08-Nov-1942 00:00:00	19.1	83.0	N/A
10	08-Nov-1942 06:00:00	18.5	84.1	N/A
10	08-Nov-1942 12:00:00	18.1	85.3	N/A
10	08-Nov-1942 18:00:00	17.9	86.6	N/A
10	09-Nov-1942 00:00:00	17.8	87.8	N/A
10	09-Nov-1942 06:00:00	17.9	88.7	Belize
10	09-Nov-1942 12:00:00	18.2	89.5	Mexico
10	09-Nov-1942 18:00:00	18.7	90.2	Mexico
10	10-Nov-1942 00:00:00	19.2	90.8	Mexico
10	10-Nov-1942 06:00:00	19.7	91.3	N/A
10	10-Nov-1942 12:00:00	20.2	91.8	N/A
10	10-Nov-1942 18:00:00	21.4	91.9	N/A
10	11-Nov-1942 00:00:00	21.9	91.8	N/A
10	11-Nov-1942 06:00:00	21.5	91.0	N/A
10	11-Nov-1942 12:00:00	20.6	90.0	Mexico
10	11-Nov-1942 18:00:00	20.0	88.8	Mexico
##  1	NOT NAMED	M = 17	SNBR =  722
1	25-Jul-1943 18:00:00	28.0	87.7	N/A
1	26-Jul-1943 00:00:00	28.1	89.3	N/A
1	26-Jul-1943 06:00:00	28.1	90.2	N/A
1	26-Jul-1943 12:00:00	28.2	91.1	N/A
1	26-Jul-1943 18:00:00	28.5	92.0	N/A
1	27-Jul-1943 00:00:00	28.8	92.9	N/A
1	27-Jul-1943 06:00:00	29.0	93.6	N/A
1	27-Jul-1943 12:00:00	29.3	94.1	N/A
1	27-Jul-1943 18:00:00	29.5	94.7	N/A
1	28-Jul-1943 00:00:00	29.8	95.2	United States
1	28-Jul-1943 06:00:00	30.0	95.7	United States
1	28-Jul-1943 12:00:00	30.4	96.2	United States
1	28-Jul-1943 18:00:00	30.6	96.7	United States
1	29-Jul-1943 00:00:00	31.0	97.0	United States
1	29-Jul-1943 06:00:00	31.5	97.3	United States
1	29-Jul-1943 12:00:00	32.0	97.4	United States
1	29-Jul-1943 18:00:00	32.5	97.4	United States
##  2	NOT NAMED	M = 26	SNBR =  723
2	13-Aug-1943 12:00:00	17.1	60.5	N/A
2	13-Aug-1943 18:00:00	17.5	61.7	N/A
2	14-Aug-1943 00:00:00	18.0	62.9	N/A
2	14-Aug-1943 06:00:00	18.7	64.3	N/A
2	14-Aug-1943 12:00:00	19.4	65.6	N/A
2	14-Aug-1943 18:00:00	20.1	66.9	N/A
2	15-Aug-1943 00:00:00	20.9	68.1	N/A
