Number	Timestamp	Latitude	Longitude	Country
6	06-Sep-1971 00:00:00	11.6	59.4	N/A
6	06-Sep-1971 06:00:00	11.8	61.1	N/A
6	06-Sep-1971 12:00:00	12.0	62.8	N/A
6	06-Sep-1971 18:00:00	12.2	64.4	N/A
6	07-Sep-1971 00:00:00	12.3	66.0	N/A
6	07-Sep-1971 06:00:00	12.5	67.7	N/A
6	07-Sep-1971 12:00:00	12.7	69.1	N/A
6	07-Sep-1971 18:00:00	12.9	70.9	N/A
6	08-Sep-1971 00:00:00	13.0	72.3	N/A
6	08-Sep-1971 06:00:00	13.2	73.8	N/A
6	08-Sep-1971 12:00:00	13.6	75.3	N/A
6	08-Sep-1971 18:00:00	13.8	77.2	N/A
6	09-Sep-1971 00:00:00	14.0	78.8	N/A
6	09-Sep-1971 06:00:00	14.2	80.5	N/A
6	09-Sep-1971 12:00:00	14.4	81.9	N/A
6	09-Sep-1971 18:00:00	14.8	83.2	N/A
6	10-Sep-1971 00:00:00	15.2	84.1	Honduras
6	10-Sep-1971 06:00:00	15.5	84.9	Honduras
6	10-Sep-1971 12:00:00	15.9	85.8	Honduras
6	10-Sep-1971 18:00:00	16.5	86.9	N/A
6	11-Sep-1971 00:00:00	17.3	87.8	N/A
6	11-Sep-1971 06:00:00	18.1	88.4	Belize
6	11-Sep-1971 12:00:00	18.6	89.2	Mexico
6	11-Sep-1971 18:00:00	19.3	89.9	Mexico
6	12-Sep-1971 00:00:00	19.8	90.5	Mexico
6	12-Sep-1971 06:00:00	20.7	91.4	N/A
6	12-Sep-1971 12:00:00	21.5	92.2	N/A
6	12-Sep-1971 18:00:00	21.9	92.9	N/A
6	13-Sep-1971 00:00:00	22.1	93.3	N/A
6	13-Sep-1971 06:00:00	22.3	94.2	N/A
6	13-Sep-1971 12:00:00	22.9	95.1	N/A
6	13-Sep-1971 18:00:00	23.1	96.1	N/A
6	14-Sep-1971 00:00:00	23.3	96.9	N/A
6	14-Sep-1971 06:00:00	23.4	97.6	N/A
6	14-Sep-1971 12:00:00	23.7	97.8	Mexico
6	14-Sep-1971 18:00:00	23.9	97.8	Mexico
6	15-Sep-1971 00:00:00	24.2	97.6	N/A
6	15-Sep-1971 06:00:00	24.7	97.2	N/A
6	15-Sep-1971 12:00:00	25.3	96.8	N/A
6	15-Sep-1971 18:00:00	26.2	96.2	N/A
6	16-Sep-1971 00:00:00	27.3	95.4	N/A
6	16-Sep-1971 06:00:00	28.4	94.6	N/A
6	16-Sep-1971 12:00:00	29.5	93.1	N/A
6	16-Sep-1971 18:00:00	30.5	91.6	United States
6	17-Sep-1971 00:00:00	31.8	89.9	United States
6	17-Sep-1971 06:00:00	32.3	89.0	United States
6	17-Sep-1971 12:00:00	32.9	87.8	United States
6	17-Sep-1971 18:00:00	33.3	87.0	United States
6	18-Sep-1971 00:00:00	33.7	85.8	United States
6	18-Sep-1971 06:00:00	34.0	84.7	United States
##  7	FERN	M = 39	SNBR = 1006
7	03-Sep-1971 12:00:00	27.5	87.5	N/A
7	03-Sep-1971 18:00:00	27.7	87.7	N/A
7	04-Sep-1971 00:00:00	28.0	88.0	N/A
7	04-Sep-1971 06:00:00	28.2	88.6	N/A
7	04-Sep-1971 12:00:00	28.6	89.0	N/A
7	04-Sep-1971 18:00:00	29.0	89.3	N/A
7	05-Sep-1971 00:00:00	29.5	89.5	N/A
7	05-Sep-1971 06:00:00	30.1	89.6	N/A
7	05-Sep-1971 12:00:00	30.7	89.8	United States
7	05-Sep-1971 18:00:00	30.6	89.9	United States
7	06-Sep-1971 00:00:00	30.3	90.0	United States
7	06-Sep-1971 06:00:00	29.9	90.3	United States
7	06-Sep-1971 12:00:00	29.5	90.5	United States
7	06-Sep-1971 18:00:00	29.0	91.0	N/A
7	07-Sep-1971 00:00:00	28.6	91.3	N/A
7	07-Sep-1971 06:00:00	28.1	91.6	N/A
7	07-Sep-1971 12:00:00	27.7	92.0	N/A
7	07-Sep-1971 18:00:00	27.3	92.3	N/A
7	08-Sep-1971 00:00:00	26.9	92.6	N/A
7	08-Sep-1971 06:00:00	26.6	92.8	N/A
7	08-Sep-1971 12:00:00	26.4	93.1	N/A
7	08-Sep-1971 18:00:00	26.3	93.4	N/A
7	09-Sep-1971 00:00:00	26.4	93.7	N/A
7	09-Sep-1971 06:00:00	26.7	94.0	N/A
7	09-Sep-1971 12:00:00	27.1	94.3	N/A
7	09-Sep-1971 18:00:00	27.5	94.5	N/A
7	10-Sep-1971 00:00:00	28.0	94.8	N/A
7	10-Sep-1971 06:00:00	28.5	95.3	N/A
7	10-Sep-1971 12:00:00	28.5	96.0	N/A
7	10-Sep-1971 18:00:00	28.3	96.5	United States
7	11-Sep-1971 00:00:00	28.0	96.9	N/A
7	11-Sep-1971 06:00:00	27.7	97.3	United States
7	11-Sep-1971 12:00:00	27.5	97.6	United States
7	11-Sep-1971 18:00:00	27.3	98.0	United States
7	12-Sep-1971 00:00:00	27.1	98.4	United States
7	12-Sep-1971 06:00:00	27.1	98.8	United States
7	12-Sep-1971 12:00:00	27.0	99.2	United States
7	12-Sep-1971 18:00:00	26.9	99.7	Mexico
7	13-Sep-1971 00:00:00	26.9	100.3	Mexico
##  8	GINGER	M = 118	SNBR = 1007
8	06-Sep-1971 00:00:00	25.5	71.5	N/A
8	06-Sep-1971 06:00:00	25.2	71.2	N/A
8	06-Sep-1971 12:00:00	25.0	71.0	N/A
8	06-Sep-1971 18:00:00	24.8	70.8	N/A
8	07-Sep-1971 00:00:00	24.6	70.5	N/A
8	07-Sep-1971 06:00:00	24.4	70.3	N/A
8	07-Sep-1971 12:00:00	24.3	69.9	N/A
8	07-Sep-1971 18:00:00	24.7	69.3	N/A
8	08-Sep-1971 00:00:00	25.2	68.8	N/A
8	08-Sep-1971 06:00:00	25.5	68.5	N/A
8	08-Sep-1971 12:00:00	25.9	68.2	N/A
8	08-Sep-1971 18:00:00	26.3	68.0	N/A
8	09-Sep-1971 00:00:00	26.6	67.9	N/A
8	09-Sep-1971 06:00:00	26.8	67.7	N/A
8	09-Sep-1971 12:00:00	27.0	67.6	N/A
8	09-Sep-1971 18:00:00	27.3	67.4	N/A
8	10-Sep-1971 00:00:00	27.6	67.0	N/A
8	10-Sep-1971 06:00:00	27.7	66.6	N/A
8	10-Sep-1971 12:00:00	27.7	66.1	N/A
8	10-Sep-1971 18:00:00	27.7	65.5	N/A
8	11-Sep-1971 00:00:00	27.7	65.0	N/A
8	11-Sep-1971 06:00:00	27.8	64.2	N/A
8	11-Sep-1971 12:00:00	27.9	63.3	N/A
8	11-Sep-1971 18:00:00	28.3	62.4	N/A
8	12-Sep-1971 00:00:00	28.9	61.6	N/A
8	12-Sep-1971 06:00:00	29.6	60.7	N/A
8	12-Sep-1971 12:00:00	30.3	59.9	N/A
8	12-Sep-1971 18:00:00	31.1	59.0	N/A
8	13-Sep-1971 00:00:00	31.7	58.2	N/A
8	13-Sep-1971 06:00:00	32.3	57.2	N/A
8	13-Sep-1971 12:00:00	32.7	56.1	N/A
8	13-Sep-1971 18:00:00	33.0	54.9	N/A
8	14-Sep-1971 00:00:00	33.3	53.3	N/A
8	14-Sep-1971 06:00:00	33.6	52.7	N/A
8	14-Sep-1971 12:00:00	33.7	50.1	N/A
8	14-Sep-1971 18:00:00	33.3	48.3	N/A
8	15-Sep-1971 00:00:00	33.0	48.4	N/A
8	15-Sep-1971 06:00:00	32.9	48.7	N/A
8	15-Sep-1971 12:00:00	32.8	49.1	N/A
8	15-Sep-1971 18:00:00	32.7	49.4	N/A
8	16-Sep-1971 00:00:00	32.7	49.6	N/A
8	16-Sep-1971 06:00:00	32.7	49.8	N/A
8	16-Sep-1971 12:00:00	32.7	50.1	N/A
8	16-Sep-1971 18:00:00	32.7	50.5	N/A
8	17-Sep-1971 00:00:00	32.7	51.0	N/A
8	17-Sep-1971 06:00:00	32.7	51.5	N/A
8	17-Sep-1971 12:00:00	32.7	51.9	N/A
8	17-Sep-1971 18:00:00	32.6	52.2	N/A
8	18-Sep-1971 00:00:00	32.5	52.4	N/A
8	18-Sep-1971 06:00:00	32.3	52.6	N/A
8	18-Sep-1971 12:00:00	32.1	52.8	N/A
8	18-Sep-1971 18:00:00	31.8	52.8	N/A
8	19-Sep-1971 00:00:00	31.4	52.6	N/A
8	19-Sep-1971 06:00:00	31.0	52.2	N/A
8	19-Sep-1971 12:00:00	31.0	51.7	N/A
8	19-Sep-1971 18:00:00	31.2	51.6	N/A
8	20-Sep-1971 00:00:00	31.4	51.7	N/A
8	20-Sep-1971 06:00:00	31.6	51.8	N/A
8	20-Sep-1971 12:00:00	31.7	52.0	N/A
8	20-Sep-1971 18:00:00	31.8	52.4	N/A
8	21-Sep-1971 00:00:00	31.7	53.0	N/A
8	21-Sep-1971 06:00:00	31.6	53.5	N/A
8	21-Sep-1971 12:00:00	31.5	54.2	N/A
8	21-Sep-1971 18:00:00	31.4	55.2	N/A
8	22-Sep-1971 00:00:00	31.3	56.5	N/A
8	22-Sep-1971 06:00:00	31.3	57.8	N/A
8	22-Sep-1971 12:00:00	31.2	59.2	N/A
8	22-Sep-1971 18:00:00	31.1	60.3	N/A
8	23-Sep-1971 00:00:00	31.0	61.5	N/A
8	23-Sep-1971 06:00:00	30.9	62.8	N/A
8	23-Sep-1971 12:00:00	30.8	64.0	N/A
8	23-Sep-1971 18:00:00	30.5	65.1	N/A
8	24-Sep-1971 00:00:00	30.1	66.2	N/A
8	24-Sep-1971 06:00:00	30.0	67.1	N/A
8	24-Sep-1971 12:00:00	30.0	67.5	N/A
8	24-Sep-1971 18:00:00	29.9	67.8	N/A
8	25-Sep-1971 00:00:00	29.8	68.2	N/A
8	25-Sep-1971 06:00:00	29.6	68.4	N/A
8	25-Sep-1971 12:00:00	29.4	68.5	N/A
8	25-Sep-1971 18:00:00	29.2	68.6	N/A
8	26-Sep-1971 00:00:00	28.8	68.8	N/A
8	26-Sep-1971 06:00:00	28.4	69.0	N/A
8	26-Sep-1971 12:00:00	28.2	69.3	N/A
8	26-Sep-1971 18:00:00	28.0	69.7	N/A
8	27-Sep-1971 00:00:00	27.9	70.2	N/A
8	27-Sep-1971 06:00:00	28.0	70.4	N/A
8	27-Sep-1971 12:00:00	28.2	70.6	N/A
8	27-Sep-1971 18:00:00	28.4	70.9	N/A
8	28-Sep-1971 00:00:00	28.7	71.0	N/A
8	28-Sep-1971 06:00:00	29.1	71.1	N/A
8	28-Sep-1971 12:00:00	29.5	71.3	N/A
8	28-Sep-1971 18:00:00	30.0	71.7	N/A
8	29-Sep-1971 00:00:00	30.5	72.2	N/A
8	29-Sep-1971 06:00:00	31.0	72.8	N/A
8	29-Sep-1971 12:00:00	31.6	73.5	N/A
8	29-Sep-1971 18:00:00	32.3	74.4	N/A
8	30-Sep-1971 00:00:00	32.9	75.0	N/A
8	30-Sep-1971 06:00:00	33.5	75.5	N/A
8	30-Sep-1971 12:00:00	34.0	76.0	N/A
8	30-Sep-1971 18:00:00	34.5	76.5	N/A
8	01-Oct-1971 00:00:00	34.7	77.0	United States
8	01-Oct-1971 06:00:00	34.8	77.5	United States
8	01-Oct-1971 12:00:00	34.9	78.0	United States
8	01-Oct-1971 18:00:00	35.2	78.2	United States
8	02-Oct-1971 00:00:00	35.6	78.3	United States
8	02-Oct-1971 06:00:00	36.2	78.2	United States
8	02-Oct-1971 12:00:00	36.8	78.1	United States
8	02-Oct-1971 18:00:00	37.2	77.7	United States
8	03-Oct-1971 00:00:00	37.3	76.8	United States
8	03-Oct-1971 06:00:00	37.2	75.9	United States
8	03-Oct-1971 12:00:00	37.0	75.0	N/A
8	03-Oct-1971 18:00:00	36.7	74.1	N/A
8	04-Oct-1971 00:00:00	36.4	73.3	N/A
8	04-Oct-1971 06:00:00	36.1	72.7	N/A
8	04-Oct-1971 12:00:00	35.9	72.0	N/A
8	04-Oct-1971 18:00:00	35.8	71.3	N/A
8	05-Oct-1971 00:00:00	35.7	70.6	N/A
8	05-Oct-1971 06:00:00	35.7	69.9	N/A
##  9	HEIDI	M = 17	SNBR = 1008
9	11-Sep-1971 00:00:00	27.1	72.0	N/A
9	11-Sep-1971 06:00:00	27.2	72.3	N/A
9	11-Sep-1971 12:00:00	27.5	72.8	N/A
9	11-Sep-1971 18:00:00	27.9	73.3	N/A
9	12-Sep-1971 00:00:00	28.6	73.8	N/A
9	12-Sep-1971 06:00:00	29.2	74.0	N/A
9	12-Sep-1971 12:00:00	30.0	73.9	N/A
9	12-Sep-1971 18:00:00	30.8	73.5	N/A
9	13-Sep-1971 00:00:00	31.7	72.8	N/A
9	13-Sep-1971 06:00:00	32.7	72.0	N/A
9	13-Sep-1971 12:00:00	33.8	71.3	N/A
9	13-Sep-1971 18:00:00	35.3	70.3	N/A
9	14-Sep-1971 00:00:00	37.1	69.9	N/A
9	14-Sep-1971 06:00:00	39.4	69.3	N/A
9	14-Sep-1971 12:00:00	41.6	68.8	N/A
9	14-Sep-1971 18:00:00	43.7	68.7	N/A
9	15-Sep-1971 00:00:00	45.5	69.0	United States
## 10	IRENE	M = 37	SNBR = 1009
10	11-Sep-1971 18:00:00	11.0	48.5	N/A
10	12-Sep-1971 00:00:00	11.3	50.3	N/A
10	12-Sep-1971 06:00:00	11.8	52.2	N/A
10	12-Sep-1971 12:00:00	12.1	53.8	N/A
10	12-Sep-1971 18:00:00	12.5	55.0	N/A
10	13-Sep-1971 00:00:00	12.5	56.5	N/A
10	13-Sep-1971 06:00:00	12.5	57.8	N/A
10	13-Sep-1971 12:00:00	12.5	59.0	N/A
10	13-Sep-1971 18:00:00	12.3	59.8	N/A
10	14-Sep-1971 00:00:00	12.2	60.3	N/A
10	14-Sep-1971 06:00:00	12.1	60.8	N/A
10	14-Sep-1971 12:00:00	12.0	61.4	N/A
10	14-Sep-1971 18:00:00	11.9	62.1	N/A
10	15-Sep-1971 00:00:00	11.7	63.0	N/A
10	15-Sep-1971 06:00:00	11.5	64.0	N/A
10	15-Sep-1971 12:00:00	11.4	65.0	N/A
10	15-Sep-1971 18:00:00	11.5	66.2	N/A
10	16-Sep-1971 00:00:00	11.9	67.5	N/A
10	16-Sep-1971 06:00:00	12.2	69.0	Curaçao
10	16-Sep-1971 12:00:00	12.5	70.5	N/A
10	16-Sep-1971 18:00:00	12.6	71.7	N/A
10	17-Sep-1971 00:00:00	12.5	73.0	N/A
10	17-Sep-1971 06:00:00	12.4	74.5	N/A
10	17-Sep-1971 12:00:00	12.3	76.0	N/A
10	17-Sep-1971 18:00:00	12.1	77.5	N/A
10	18-Sep-1971 00:00:00	12.0	79.0	N/A
10	18-Sep-1971 06:00:00	11.7	80.5	N/A
10	18-Sep-1971 12:00:00	11.5	81.5	N/A
10	18-Sep-1971 18:00:00	11.4	82.3	N/A
10	19-Sep-1971 00:00:00	11.3	82.9	N/A
10	19-Sep-1971 06:00:00	11.4	83.5	N/A
10	19-Sep-1971 12:00:00	11.5	84.3	Nicaragua
10	19-Sep-1971 18:00:00	11.7	85.0	Nicaragua
10	20-Sep-1971 00:00:00	11.9	85.8	Nicaragua
10	20-Sep-1971 06:00:00	12.2	86.5	Nicaragua
10	20-Sep-1971 12:00:00	12.3	87.2	N/A
10	20-Sep-1971 18:00:00	12.5	87.9	N/A
## 11	JANICE	M = 15	SNBR = 1010
11	21-Sep-1971 06:00:00	11.5	38.8	N/A
11	21-Sep-1971 12:00:00	11.6	40.9	N/A
11	21-Sep-1971 18:00:00	11.7	42.7	N/A
11	22-Sep-1971 00:00:00	11.8	44.3	N/A
11	22-Sep-1971 06:00:00	12.0	45.8	N/A
11	22-Sep-1971 12:00:00	12.4	47.2	N/A
11	22-Sep-1971 18:00:00	13.1	48.5	N/A
11	23-Sep-1971 00:00:00	13.7	49.9	N/A
11	23-Sep-1971 06:00:00	14.4	51.2	N/A
11	23-Sep-1971 12:00:00	15.0	52.6	N/A
11	23-Sep-1971 18:00:00	15.8	53.9	N/A
11	24-Sep-1971 00:00:00	16.3	55.2	N/A
11	24-Sep-1971 06:00:00	17.1	57.0	N/A
11	24-Sep-1971 12:00:00	18.1	58.6	N/A
11	24-Sep-1971 18:00:00	19.4	60.0	N/A
## 12	KRISTY	M = 16	SNBR = 1011
12	18-Oct-1971 00:00:00	25.0	58.5	N/A
12	18-Oct-1971 06:00:00	26.0	58.0	N/A
12	18-Oct-1971 12:00:00	27.0	57.6	N/A
12	18-Oct-1971 18:00:00	28.0	57.3	N/A
12	19-Oct-1971 00:00:00	29.1	57.1	N/A
12	19-Oct-1971 06:00:00	30.0	56.8	N/A
12	19-Oct-1971 12:00:00	31.1	56.3	N/A
12	19-Oct-1971 18:00:00	32.5	54.7	N/A
12	20-Oct-1971 00:00:00	33.5	52.8	N/A
12	20-Oct-1971 06:00:00	34.8	49.8	N/A
12	20-Oct-1971 12:00:00	35.4	47.1	N/A
12	20-Oct-1971 18:00:00	36.4	42.9	N/A
12	21-Oct-1971 00:00:00	36.7	38.3	N/A
12	21-Oct-1971 06:00:00	37.0	34.6	N/A
12	21-Oct-1971 12:00:00	38.2	30.8	N/A
12	21-Oct-1971 18:00:00	40.5	28.9	N/A
## 13	LAURA	M = 39	SNBR = 1012
13	12-Nov-1971 12:00:00	12.0	78.5	N/A
13	12-Nov-1971 18:00:00	12.3	78.8	N/A
13	13-Nov-1971 00:00:00	12.7	79.0	N/A
13	13-Nov-1971 06:00:00	13.3	79.6	N/A
13	13-Nov-1971 12:00:00	13.8	80.0	N/A
13	13-Nov-1971 18:00:00	14.5	80.6	N/A
13	14-Nov-1971 00:00:00	15.2	81.3	N/A
13	14-Nov-1971 06:00:00	16.0	82.0	N/A
13	14-Nov-1971 12:00:00	16.6	82.5	N/A
13	14-Nov-1971 18:00:00	17.4	83.2	N/A
13	15-Nov-1971 00:00:00	18.2	83.6	N/A
13	15-Nov-1971 06:00:00	19.0	83.8	N/A
13	15-Nov-1971 12:00:00	19.8	84.0	N/A
13	15-Nov-1971 18:00:00	20.4	84.1	N/A
13	16-Nov-1971 00:00:00	21.0	84.0	N/A
13	16-Nov-1971 06:00:00	21.4	83.8	N/A
13	16-Nov-1971 12:00:00	21.7	83.5	N/A
13	16-Nov-1971 18:00:00	21.4	83.4	N/A
13	17-Nov-1971 00:00:00	21.1	83.3	N/A
13	17-Nov-1971 06:00:00	20.5	83.5	N/A
13	17-Nov-1971 12:00:00	20.1	83.9	N/A
13	17-Nov-1971 18:00:00	19.9	84.2	N/A
13	18-Nov-1971 00:00:00	19.7	84.4	N/A
13	18-Nov-1971 06:00:00	19.8	84.7	N/A
13	18-Nov-1971 12:00:00	19.9	85.0	N/A
13	18-Nov-1971 18:00:00	19.9	85.2	N/A
13	19-Nov-1971 00:00:00	19.7	85.5	N/A
13	19-Nov-1971 06:00:00	19.4	85.5	N/A
13	19-Nov-1971 12:00:00	19.1	85.5	N/A
13	19-Nov-1971 18:00:00	18.6	85.7	N/A
13	20-Nov-1971 00:00:00	18.2	86.1	N/A
13	20-Nov-1971 06:00:00	17.9	86.5	N/A
13	20-Nov-1971 12:00:00	17.6	87.2	N/A
13	20-Nov-1971 18:00:00	17.2	87.7	N/A
13	21-Nov-1971 00:00:00	16.7	88.2	N/A
13	21-Nov-1971 06:00:00	16.3	88.6	Belize
13	21-Nov-1971 12:00:00	16.0	89.0	Belize
13	21-Nov-1971 18:00:00	15.7	89.4	Guatemala
13	22-Nov-1971 00:00:00	15.3	90.0	Guatemala
##  1	ALPHA	M = 24	SNBR = 1013
1	23-May-1972 18:00:00	31.2	78.2	N/A
1	24-May-1972 00:00:00	31.7	77.0	N/A
1	24-May-1972 06:00:00	32.2	76.6	N/A
1	24-May-1972 12:00:00	32.9	76.2	N/A
1	24-May-1972 18:00:00	33.5	75.7	N/A
1	25-May-1972 00:00:00	34.0	75.4	N/A
1	25-May-1972 06:00:00	34.3	75.1	N/A
1	25-May-1972 12:00:00	34.4	74.6	N/A
1	25-May-1972 18:00:00	34.2	74.1	N/A
1	26-May-1972 00:00:00	34.0	73.5	N/A
1	26-May-1972 06:00:00	32.5	74.6	N/A
1	26-May-1972 12:00:00	31.6	75.7	N/A
