Number	Timestamp	Latitude	Longitude	Country
##  1	NOT NAMED	M = 13	SNBR =    1
5	29-Aug-1856 12:00:00	24.7	86.4	N/A
5	29-Aug-1856 18:00:00	24.9	86.8	N/A
5	30-Aug-1856 00:00:00	25.2	87.1	N/A
5	30-Aug-1856 06:00:00	25.6	87.3	N/A
5	30-Aug-1856 12:00:00	26.2	87.4	N/A
5	30-Aug-1856 18:00:00	27.5	87.3	N/A
5	31-Aug-1856 00:00:00	28.9	86.6	N/A
5	31-Aug-1856 06:00:00	30.2	85.9	N/A
5	31-Aug-1856 12:00:00	31.1	84.8	United States
5	31-Aug-1856 18:00:00	32.2	83.3	United States
5	01-Sep-1856 00:00:00	33.0	81.6	United States
5	01-Sep-1856 06:00:00	34.0	79.6	United States
5	01-Sep-1856 12:00:00	34.7	77.9	United States
5	01-Sep-1856 18:00:00	35.5	75.3	N/A
5	02-Sep-1856 00:00:00	36.3	72.8	N/A
5	02-Sep-1856 06:00:00	36.8	70.0	N/A
5	02-Sep-1856 12:00:00	37.2	67.3	N/A
5	02-Sep-1856 18:00:00	37.7	64.6	N/A
5	03-Sep-1856 00:00:00	38.2	61.8	N/A
5	03-Sep-1856 06:00:00	38.8	58.6	N/A
5	03-Sep-1856 12:00:00	39.0	56.0	N/A
5	03-Sep-1856 18:00:00	39.5	52.3	N/A
##  6	NOT NAMED	M = 20	SNBR =   35
6	18-Sep-1856 00:00:00	32.0	48.8	N/A
6	18-Sep-1856 06:00:00	32.5	48.9	N/A
6	18-Sep-1856 12:00:00	32.9	49.0	N/A
6	18-Sep-1856 18:00:00	33.5	49.3	N/A
6	19-Sep-1856 00:00:00	34.5	49.8	N/A
6	19-Sep-1856 06:00:00	35.2	50.5	N/A
6	19-Sep-1856 12:00:00	35.6	51.0	N/A
6	19-Sep-1856 18:00:00	35.8	51.4	N/A
6	20-Sep-1856 00:00:00	36.0	51.7	N/A
6	20-Sep-1856 06:00:00	36.1	52.0	N/A
6	20-Sep-1856 12:00:00	36.2	52.3	N/A
6	20-Sep-1856 18:00:00	36.3	52.4	N/A
6	21-Sep-1856 00:00:00	36.4	52.5	N/A
6	21-Sep-1856 06:00:00	36.5	52.6	N/A
6	21-Sep-1856 12:00:00	36.5	52.7	N/A
6	21-Sep-1856 18:00:00	36.5	52.8	N/A
6	22-Sep-1856 00:00:00	36.5	52.9	N/A
6	22-Sep-1856 06:00:00	36.5	53.0	N/A
6	22-Sep-1856 12:00:00	36.5	53.0	N/A
6	22-Sep-1856 18:00:00	36.5	53.0	N/A
##  1	NOT NAMED	M = 8	SNBR =   36
1	30-Jun-1857 00:00:00	34.0	74.5	N/A
1	30-Jun-1857 06:00:00	34.5	73.8	N/A
1	30-Jun-1857 12:00:00	35.0	72.6	N/A
1	30-Jun-1857 18:00:00	35.2	71.4	N/A
1	01-Jul-1857 00:00:00	35.4	70.1	N/A
1	01-Jul-1857 06:00:00	35.5	68.9	N/A
1	01-Jul-1857 12:00:00	35.8	67.6	N/A
1	01-Jul-1857 18:00:00	36.0	66.0	N/A
##  2	NOT NAMED	M = 47	SNBR =   37
2	06-Sep-1857 18:00:00	26.5	73.0	N/A
2	07-Sep-1857 00:00:00	26.7	72.8	N/A
2	07-Sep-1857 06:00:00	26.9	72.6	N/A
2	07-Sep-1857 12:00:00	27.2	72.4	N/A
2	07-Sep-1857 18:00:00	27.5	72.3	N/A
2	08-Sep-1857 00:00:00	27.7	72.5	N/A
2	08-Sep-1857 06:00:00	27.9	72.7	N/A
2	08-Sep-1857 12:00:00	28.1	72.9	N/A
2	08-Sep-1857 18:00:00	28.3	73.0	N/A
2	09-Sep-1857 00:00:00	28.7	73.6	N/A
2	09-Sep-1857 06:00:00	29.1	74.2	N/A
2	09-Sep-1857 12:00:00	29.5	74.7	N/A
2	09-Sep-1857 18:00:00	29.9	75.3	N/A
2	10-Sep-1857 00:00:00	30.2	75.8	N/A
2	10-Sep-1857 06:00:00	30.5	76.2	N/A
2	10-Sep-1857 12:00:00	30.7	76.7	N/A
2	10-Sep-1857 18:00:00	31.0	77.1	N/A
2	11-Sep-1857 00:00:00	31.2	77.4	N/A
2	11-Sep-1857 06:00:00	31.5	77.7	N/A
2	11-Sep-1857 12:00:00	31.7	78.0	N/A
2	11-Sep-1857 18:00:00	32.1	78.2	N/A
2	12-Sep-1857 00:00:00	32.3	78.2	N/A
2	12-Sep-1857 06:00:00	32.5	78.3	N/A
2	12-Sep-1857 12:00:00	32.8	78.3	N/A
2	12-Sep-1857 18:00:00	33.3	78.3	N/A
2	13-Sep-1857 00:00:00	33.9	78.0	N/A
2	13-Sep-1857 06:00:00	34.5	77.5	United States
2	13-Sep-1857 12:00:00	34.9	77.1	United States
2	13-Sep-1857 18:00:00	35.5	76.5	United States
2	14-Sep-1857 00:00:00	36.0	76.2	N/A
2	14-Sep-1857 06:00:00	36.3	75.8	United States
2	14-Sep-1857 12:00:00	36.5	74.9	N/A
2	14-Sep-1857 18:00:00	36.8	73.5	N/A
2	15-Sep-1857 00:00:00	37.6	71.8	N/A
2	15-Sep-1857 06:00:00	38.5	69.8	N/A
2	15-Sep-1857 12:00:00	39.4	67.6	N/A
2	15-Sep-1857 18:00:00	40.3	65.2	N/A
2	16-Sep-1857 00:00:00	41.2	61.7	N/A
2	16-Sep-1857 06:00:00	42.1	58.9	N/A
2	16-Sep-1857 12:00:00	43.0	56.0	N/A
2	16-Sep-1857 18:00:00	44.0	53.0	N/A
2	17-Sep-1857 00:00:00	45.0	50.0	N/A
2	17-Sep-1857 06:00:00	46.0	46.0	N/A
2	17-Sep-1857 12:00:00	47.0	42.0	N/A
2	17-Sep-1857 18:00:00	48.0	38.0	N/A
2	18-Sep-1857 00:00:00	49.0	34.0	N/A
2	18-Sep-1857 06:00:00	50.0	30.0	N/A
##  3	NOT NAMED	M = 20	SNBR =   38
3	22-Sep-1857 00:00:00	32.5	73.5	N/A
3	22-Sep-1857 06:00:00	32.5	73.5	N/A
3	22-Sep-1857 12:00:00	32.5	73.5	N/A
3	22-Sep-1857 18:00:00	32.5	73.5	N/A
3	23-Sep-1857 00:00:00	32.5	73.5	N/A
3	23-Sep-1857 06:00:00	32.5	73.5	N/A
3	23-Sep-1857 12:00:00	32.5	73.5	N/A
3	23-Sep-1857 18:00:00	32.5	73.5	N/A
3	24-Sep-1857 00:00:00	32.5	73.5	N/A
3	24-Sep-1857 06:00:00	32.5	73.5	N/A
3	24-Sep-1857 12:00:00	32.5	73.5	N/A
3	24-Sep-1857 18:00:00	32.5	73.5	N/A
3	25-Sep-1857 00:00:00	32.5	73.5	N/A
3	25-Sep-1857 06:00:00	32.5	73.5	N/A
3	25-Sep-1857 12:00:00	32.5	73.5	N/A
3	25-Sep-1857 18:00:00	32.5	73.5	N/A
3	26-Sep-1857 00:00:00	32.5	73.5	N/A
3	26-Sep-1857 06:00:00	32.5	73.5	N/A
3	26-Sep-1857 12:00:00	32.5	73.5	N/A
3	26-Sep-1857 18:00:00	32.5	73.5	N/A
##  4	NOT NAMED	M = 28	SNBR =   39
4	24-Sep-1857 00:00:00	16.0	54.7	N/A
4	24-Sep-1857 06:00:00	16.0	56.2	N/A
4	24-Sep-1857 12:00:00	16.0	57.7	N/A
4	24-Sep-1857 18:00:00	16.0	59.2	N/A
4	25-Sep-1857 00:00:00	16.0	61.1	N/A
4	25-Sep-1857 06:00:00	16.0	63.0	N/A
4	25-Sep-1857 12:00:00	16.0	64.6	N/A
4	25-Sep-1857 18:00:00	16.0	66.8	N/A
4	26-Sep-1857 00:00:00	16.0	68.5	N/A
4	26-Sep-1857 06:00:00	16.0	70.3	N/A
4	26-Sep-1857 12:00:00	16.1	72.1	N/A
4	26-Sep-1857 18:00:00	16.2	73.9	N/A
4	27-Sep-1857 00:00:00	16.6	75.8	N/A
4	27-Sep-1857 06:00:00	17.0	78.0	N/A
4	27-Sep-1857 12:00:00	17.7	80.1	N/A
4	27-Sep-1857 18:00:00	18.2	81.4	N/A
4	28-Sep-1857 00:00:00	19.0	82.9	N/A
4	28-Sep-1857 06:00:00	19.7	84.1	N/A
4	28-Sep-1857 12:00:00	20.2	85.3	N/A
4	28-Sep-1857 18:00:00	21.0	86.5	N/A
4	29-Sep-1857 00:00:00	21.7	87.9	N/A
4	29-Sep-1857 06:00:00	22.2	89.4	N/A
4	29-Sep-1857 12:00:00	23.0	91.0	N/A
4	29-Sep-1857 18:00:00	23.7	92.6	N/A
4	30-Sep-1857 00:00:00	24.4	94.1	N/A
4	30-Sep-1857 06:00:00	25.2	95.8	N/A
4	30-Sep-1857 12:00:00	26.0	97.5	United States
4	30-Sep-1857 18:00:00	27.0	99.1	United States
##  1	NOT NAMED	M = 1	SNBR =   40
1	12-Jun-1858 12:00:00	19.0	85.5	N/A
##  2	NOT NAMED	M = 1	SNBR =   41
2	05-Aug-1858 12:00:00	45.0	40.0	N/A
##  3	NOT NAMED	M = 14	SNBR =   42
3	14-Sep-1858 00:00:00	25.2	84.6	N/A
3	14-Sep-1858 06:00:00	26.0	83.9	N/A
3	14-Sep-1858 12:00:00	26.9	83.1	N/A
3	14-Sep-1858 18:00:00	27.9	82.0	United States
3	15-Sep-1858 00:00:00	28.9	80.8	N/A
3	15-Sep-1858 06:00:00	30.0	79.6	N/A
3	15-Sep-1858 12:00:00	31.2	78.5	N/A
3	15-Sep-1858 18:00:00	32.4	77.3	N/A
3	16-Sep-1858 00:00:00	34.0	75.8	N/A
3	16-Sep-1858 06:00:00	36.0	74.6	N/A
3	16-Sep-1858 12:00:00	38.5	73.3	N/A
3	16-Sep-1858 18:00:00	41.4	72.0	United States
3	17-Sep-1858 00:00:00	45.5	70.0	United States
3	17-Sep-1858 06:00:00	50.0	67.0	Canada
##  4	NOT NAMED	M = 32	SNBR =   43
4	17-Sep-1858 00:00:00	18.4	41.4	N/A
4	17-Sep-1858 06:00:00	19.2	42.2	N/A
4	17-Sep-1858 12:00:00	20.0	43.0	N/A
4	17-Sep-1858 18:00:00	20.7	43.9	N/A
4	18-Sep-1858 00:00:00	21.7	45.0	N/A
4	18-Sep-1858 06:00:00	22.7	46.0	N/A
4	18-Sep-1858 12:00:00	23.5	47.0	N/A
4	18-Sep-1858 18:00:00	24.2	48.2	N/A
4	19-Sep-1858 00:00:00	25.2	49.4	N/A
4	19-Sep-1858 06:00:00	26.1	50.7	N/A
4	19-Sep-1858 12:00:00	27.0	52.0	N/A
4	19-Sep-1858 18:00:00	28.0	53.5	N/A
4	20-Sep-1858 00:00:00	29.2	55.2	N/A
4	20-Sep-1858 06:00:00	30.6	57.1	N/A
4	20-Sep-1858 12:00:00	32.0	59.0	N/A
4	20-Sep-1858 18:00:00	33.3	60.6	N/A
4	21-Sep-1858 00:00:00	34.5	61.9	N/A
4	21-Sep-1858 06:00:00	35.8	63.0	N/A
4	21-Sep-1858 12:00:00	37.0	63.6	N/A
4	21-Sep-1858 18:00:00	38.0	63.8	N/A
4	22-Sep-1858 00:00:00	39.0	63.6	N/A
4	22-Sep-1858 06:00:00	40.0	63.2	N/A
4	22-Sep-1858 12:00:00	41.0	62.4	N/A
4	22-Sep-1858 18:00:00	42.0	61.3	N/A
4	23-Sep-1858 00:00:00	42.9	59.5	N/A
4	23-Sep-1858 06:00:00	43.5	57.6	N/A
4	23-Sep-1858 12:00:00	44.0	56.1	N/A
4	23-Sep-1858 18:00:00	44.7	54.1	N/A
4	24-Sep-1858 00:00:00	45.2	51.8	N/A
4	24-Sep-1858 06:00:00	45.7	50.0	N/A
4	24-Sep-1858 12:00:00	46.0	48.0	N/A
4	24-Sep-1858 18:00:00	46.5	45.2	N/A
##  5	NOT NAMED	M = 14	SNBR =   44
5	22-Sep-1858 12:00:00	21.9	74.0	N/A
5	22-Sep-1858 18:00:00	23.2	74.0	N/A
5	23-Sep-1858 00:00:00	24.6	74.0	N/A
5	23-Sep-1858 06:00:00	26.1	74.0	N/A
5	23-Sep-1858 12:00:00	27.9	74.0	N/A
5	23-Sep-1858 18:00:00	29.3	74.1	N/A
5	24-Sep-1858 00:00:00	30.7	74.1	N/A
5	24-Sep-1858 06:00:00	32.2	74.0	N/A
5	24-Sep-1858 12:00:00	33.3	73.8	N/A
5	24-Sep-1858 18:00:00	33.9	73.7	N/A
5	25-Sep-1858 00:00:00	34.5	73.6	N/A
5	25-Sep-1858 06:00:00	35.2	73.4	N/A
5	25-Sep-1858 12:00:00	35.9	73.1	N/A
5	25-Sep-1858 18:00:00	36.5	72.6	N/A
##  6	NOT NAMED	M = 22	SNBR =   45
6	21-Oct-1858 00:00:00	21.5	73.6	N/A
6	21-Oct-1858 06:00:00	21.7	73.3	N/A
6	21-Oct-1858 12:00:00	22.1	72.9	N/A
6	21-Oct-1858 18:00:00	22.5	72.5	N/A
6	22-Oct-1858 00:00:00	23.1	72.1	N/A
6	22-Oct-1858 06:00:00	23.7	71.6	N/A
6	22-Oct-1858 12:00:00	24.2	71.1	N/A
6	22-Oct-1858 18:00:00	25.2	70.6	N/A
6	23-Oct-1858 00:00:00	26.1	70.0	N/A
6	23-Oct-1858 06:00:00	27.0	69.3	N/A
6	23-Oct-1858 12:00:00	28.2	68.5	N/A
6	23-Oct-1858 18:00:00	29.5	67.4	N/A
6	24-Oct-1858 00:00:00	31.0	66.3	N/A
6	24-Oct-1858 06:00:00	32.5	65.0	N/A
6	24-Oct-1858 12:00:00	34.0	63.7	N/A
6	24-Oct-1858 18:00:00	35.5	62.7	N/A
6	25-Oct-1858 00:00:00	37.0	61.7	N/A
6	25-Oct-1858 06:00:00	38.5	60.7	N/A
6	25-Oct-1858 12:00:00	40.0	59.7	N/A
6	25-Oct-1858 18:00:00	41.2	58.5	N/A
6	26-Oct-1858 00:00:00	42.2	57.3	N/A
6	26-Oct-1858 06:00:00	43.2	56.0	N/A
##  1	NOT NAMED	M = 1	SNBR =   46
1	01-Jul-1859 12:00:00	21.5	97.5	N/A
##  2	NOT NAMED	M = 12	SNBR =   47
2	17-Aug-1859 00:00:00	38.5	67.0	N/A
2	17-Aug-1859 06:00:00	39.5	66.0	N/A
2	17-Aug-1859 12:00:00	40.2	65.0	N/A
2	17-Aug-1859 18:00:00	40.7	64.0	N/A
2	18-Aug-1859 00:00:00	41.0	62.9	N/A
2	18-Aug-1859 06:00:00	41.4	61.6	N/A
2	18-Aug-1859 12:00:00	41.7	60.2	N/A
2	18-Aug-1859 18:00:00	41.8	59.0	N/A
2	19-Aug-1859 00:00:00	41.9	58.0	N/A
2	19-Aug-1859 06:00:00	42.0	57.3	N/A
2	19-Aug-1859 12:00:00	42.0	56.8	N/A
2	19-Aug-1859 18:00:00	42.0	56.5	N/A
##  3	NOT NAMED	M = 6	SNBR =   48
3	02-Sep-1859 00:00:00	17.3	59.7	N/A
3	02-Sep-1859 06:00:00	17.4	60.7	N/A
3	02-Sep-1859 12:00:00	17.5	61.8	N/A
3	02-Sep-1859 18:00:00	17.5	63.0	Bonaire, Saint Eustatius and Saba
3	03-Sep-1859 00:00:00	17.4	64.1	N/A
3	03-Sep-1859 06:00:00	17.3	65.4	N/A
##  4	NOT NAMED	M = 7	SNBR =   49
4	12-Sep-1859 06:00:00	35.5	57.5	N/A
4	12-Sep-1859 12:00:00	37.0	54.5	N/A
4	12-Sep-1859 18:00:00	39.0	52.0	N/A
4	13-Sep-1859 00:00:00	41.5	50.0	N/A
4	13-Sep-1859 06:00:00	43.0	48.5	N/A
4	13-Sep-1859 12:00:00	45.5	46.5	N/A
4	13-Sep-1859 18:00:00	49.0	43.5	N/A
##  5	NOT NAMED	M = 16	SNBR =   50
5	15-Sep-1859 00:00:00	28.0	89.0	N/A
5	15-Sep-1859 06:00:00	28.5	89.0	N/A
5	15-Sep-1859 12:00:00	29.0	88.9	N/A
5	15-Sep-1859 18:00:00	29.6	88.6	N/A
5	16-Sep-1859 00:00:00	30.3	88.1	N/A
5	16-Sep-1859 06:00:00	31.1	87.5	United States
5	16-Sep-1859 12:00:00	32.0	86.8	United States
5	16-Sep-1859 18:00:00	33.1	84.8	United States
5	17-Sep-1859 00:00:00	34.3	82.5	United States
5	17-Sep-1859 06:00:00	35.6	80.0	United States
5	17-Sep-1859 12:00:00	37.0	77.5	United States
5	17-Sep-1859 18:00:00	38.5	74.5	N/A
5	18-Sep-1859 00:00:00	40.0	71.0	N/A
5	18-Sep-1859 06:00:00	41.2	66.5	N/A
5	18-Sep-1859 12:00:00	42.0	61.0	N/A
5	18-Sep-1859 18:00:00	42.5	55.0	N/A
##  6	NOT NAMED	M = 20	SNBR =   51
6	02-Oct-1859 00:00:00	17.5	75.4	N/A
6	02-Oct-1859 06:00:00	18.2	75.1	N/A
6	02-Oct-1859 12:00:00	19.1	75.0	N/A
6	02-Oct-1859 18:00:00	20.1	74.8	Cuba
6	03-Oct-1859 00:00:00	21.2	74.4	N/A
6	03-Oct-1859 06:00:00	22.2	74.1	N/A
6	03-Oct-1859 12:00:00	23.2	73.8	N/A
6	03-Oct-1859 18:00:00	24.5	73.4	N/A
6	04-Oct-1859 00:00:00	26.0	72.9	N/A
6	04-Oct-1859 06:00:00	27.5	72.4	N/A
6	04-Oct-1859 12:00:00	28.8	72.0	N/A
6	04-Oct-1859 18:00:00	30.4	71.5	N/A
6	05-Oct-1859 00:00:00	32.4	70.8	N/A
6	05-Oct-1859 06:00:00	34.5	70.1	N/A
6	05-Oct-1859 12:00:00	36.5	69.5	N/A
6	05-Oct-1859 18:00:00	38.0	68.6	N/A
6	06-Oct-1859 00:00:00	39.5	67.4	N/A
6	06-Oct-1859 06:00:00	40.9	66.1	N/A
6	06-Oct-1859 12:00:00	42.5	64.0	N/A
6	06-Oct-1859 18:00:00	44.5	61.0	N/A
##  7	NOT NAMED	M = 10	SNBR =   52
7	16-Oct-1859 00:00:00	25.1	75.1	N/A
7	16-Oct-1859 06:00:00	25.2	75.5	N/A
7	16-Oct-1859 12:00:00	25.2	76.0	N/A
7	16-Oct-1859 18:00:00	25.5	76.6	N/A
7	17-Oct-1859 00:00:00	25.8	77.6	N/A
7	17-Oct-1859 06:00:00	26.0	78.5	N/A
7	17-Oct-1859 12:00:00	26.2	79.5	N/A
7	17-Oct-1859 18:00:00	26.5	80.5	United States
7	18-Oct-1859 00:00:00	26.8	81.3	United States
7	18-Oct-1859 06:00:00	27.2	81.8	United States
##  8	NOT NAMED	M = 24	SNBR =   53
8	24-Oct-1859 00:00:00	20.2	93.3	N/A
8	24-Oct-1859 06:00:00	20.3	93.3	N/A
8	24-Oct-1859 12:00:00	20.4	93.3	N/A
8	24-Oct-1859 18:00:00	20.6	93.2	N/A
8	25-Oct-1859 00:00:00	20.7	93.2	N/A
8	25-Oct-1859 06:00:00	20.8	93.2	N/A
8	25-Oct-1859 12:00:00	21.0	93.1	N/A
8	25-Oct-1859 18:00:00	21.2	93.0	N/A
8	26-Oct-1859 00:00:00	21.4	92.9	N/A
8	26-Oct-1859 06:00:00	21.6	92.8	N/A
8	26-Oct-1859 12:00:00	21.8	92.6	N/A
8	26-Oct-1859 18:00:00	22.0	92.5	N/A
8	27-Oct-1859 00:00:00	22.3	92.1	N/A
8	27-Oct-1859 06:00:00	22.5	91.7	N/A
8	27-Oct-1859 12:00:00	23.1	91.0	N/A
8	27-Oct-1859 18:00:00	23.9	90.0	N/A
8	28-Oct-1859 00:00:00	24.8	88.7	N/A
8	28-Oct-1859 06:00:00	25.7	87.1	N/A
8	28-Oct-1859 12:00:00	26.7	85.0	N/A
8	28-Oct-1859 18:00:00	27.7	82.8	N/A
8	29-Oct-1859 00:00:00	29.2	79.2	N/A
8	29-Oct-1859 06:00:00	30.3	75.2	N/A
8	29-Oct-1859 12:00:00	31.7	69.9	N/A
8	29-Oct-1859 18:00:00	32.7	63.5	N/A
##  1	NOT NAMED	M = 34	SNBR =   54
1	08-Aug-1860 00:00:00	27.9	84.1	N/A
1	08-Aug-1860 06:00:00	27.8	84.5	N/A
1	08-Aug-1860 12:00:00	27.8	84.8	N/A
1	08-Aug-1860 18:00:00	27.7	85.3	N/A
1	09-Aug-1860 00:00:00	27.6	85.9	N/A
1	09-Aug-1860 06:00:00	27.5	86.3	N/A
1	09-Aug-1860 12:00:00	27.5	86.8	N/A
1	09-Aug-1860 18:00:00	27.4	87.5	N/A
1	10-Aug-1860 00:00:00	27.4	88.0	N/A
1	10-Aug-1860 06:00:00	27.4	88.5	N/A
1	10-Aug-1860 12:00:00	27.5	89.0	N/A
1	10-Aug-1860 18:00:00	27.5	89.5	N/A
1	11-Aug-1860 00:00:00	27.6	89.9	N/A
1	11-Aug-1860 06:00:00	27.9	90.1	N/A
1	11-Aug-1860 12:00:00	28.4	90.3	N/A
1	11-Aug-1860 18:00:00	29.0	90.1	N/A
1	12-Aug-1860 00:00:00	29.7	89.8	United States
1	12-Aug-1860 06:00:00	30.5	88.9	United States
1	12-Aug-1860 12:00:00	31.0	88.0	United States
1	12-Aug-1860 18:00:00	31.3	86.8	United States
1	13-Aug-1860 00:00:00	31.4	85.6	United States
1	13-Aug-1860 06:00:00	31.5	84.6	United States
1	13-Aug-1860 12:00:00	31.7	83.6	United States
1	13-Aug-1860 18:00:00	31.8	82.6	United States
1	14-Aug-1860 00:00:00	31.9	81.6	United States
1	14-Aug-1860 06:00:00	32.0	80.6	N/A
1	14-Aug-1860 12:00:00	32.0	79.6	N/A
1	14-Aug-1860 18:00:00	32.0	78.6	N/A
1	15-Aug-1860 00:00:00	32.0	77.6	N/A
1	15-Aug-1860 06:00:00	32.3	76.6	N/A
1	15-Aug-1860 12:00:00	32.5	75.6	N/A
1	15-Aug-1860 18:00:00	32.7	74.6	N/A
1	16-Aug-1860 00:00:00	33.0	73.5	N/A
1	16-Aug-1860 06:00:00	33.3	72.0	N/A
##  2	NOT NAMED	M = 12	SNBR =   55
2	24-Aug-1860 00:00:00	28.2	77.1	N/A
2	24-Aug-1860 06:00:00	29.2	76.5	N/A
2	24-Aug-1860 12:00:00	30.2	75.9	N/A
2	24-Aug-1860 18:00:00	31.5	75.3	N/A
2	25-Aug-1860 00:00:00	33.0	74.5	N/A
2	25-Aug-1860 06:00:00	34.4	73.5	N/A
2	25-Aug-1860 12:00:00	35.8	72.1	N/A
2	25-Aug-1860 18:00:00	37.2	71.0	N/A
2	26-Aug-1860 00:00:00	38.5	69.9	N/A
2	26-Aug-1860 06:00:00	39.8	68.9	N/A
2	26-Aug-1860 12:00:00	41.0	68.0	N/A
2	26-Aug-1860 18:00:00	42.0	67.1	N/A
##  3	NOT NAMED	M = 1	SNBR =   56
3	11-Sep-1860 12:00:00	40.0	50.5	N/A
##  4	NOT NAMED	M = 22	SNBR =   57
4	11-Sep-1860 00:00:00	25.1	83.8	N/A
4	11-Sep-1860 06:00:00	25.2	84.1	N/A
4	11-Sep-1860 12:00:00	25.2	84.5	N/A
4	11-Sep-1860 18:00:00	25.2	84.8	N/A
4	12-Sep-1860 00:00:00	25.2	85.2	N/A
4	12-Sep-1860 06:00:00	25.3	85.6	N/A
4	12-Sep-1860 12:00:00	25.4	86.0	N/A
4	12-Sep-1860 18:00:00	25.5	86.6	N/A
4	13-Sep-1860 00:00:00	25.6	87.1	N/A
4	13-Sep-1860 06:00:00	25.7	87.6	N/A
4	13-Sep-1860 12:00:00	25.9	88.1	N/A
4	13-Sep-1860 18:00:00	26.2	88.6	N/A
4	14-Sep-1860 00:00:00	26.7	89.3	N/A
4	14-Sep-1860 06:00:00	27.2	89.6	N/A
4	14-Sep-1860 12:00:00	27.7	89.8	N/A
4	14-Sep-1860 18:00:00	28.3	89.8	N/A
4	15-Sep-1860 00:00:00	28.9	89.7	N/A
4	15-Sep-1860 06:00:00	29.5	89.6	N/A
4	15-Sep-1860 12:00:00	30.1	89.4	N/A
4	15-Sep-1860 18:00:00	30.8	89.1	United States
4	16-Sep-1860 00:00:00	31.8	88.6	United States
4	16-Sep-1860 06:00:00	33.0	88.0	United States
##  5	NOT NAMED	M = 16	SNBR =   58
5	18-Sep-1860 00:00:00	22.2	66.1	N/A
5	18-Sep-1860 06:00:00	22.7	66.8	N/A
5	18-Sep-1860 12:00:00	23.2	67.5	N/A
5	18-Sep-1860 18:00:00	23.7	68.1	N/A
5	19-Sep-1860 00:00:00	24.2	68.8	N/A
5	19-Sep-1860 06:00:00	25.1	69.4	N/A
5	19-Sep-1860 12:00:00	26.0	70.0	N/A
5	19-Sep-1860 18:00:00	26.9	70.3	N/A
5	20-Sep-1860 00:00:00	28.2	70.6	N/A
5	20-Sep-1860 06:00:00	29.6	70.8	N/A
5	20-Sep-1860 12:00:00	31.0	71.0	N/A
5	20-Sep-1860 18:00:00	32.5	71.0	N/A
5	21-Sep-1860 00:00:00	34.3	70.6	N/A
5	21-Sep-1860 06:00:00	36.0	70.0	N/A
5	21-Sep-1860 12:00:00	37.5	69.3	N/A
5	21-Sep-1860 18:00:00	39.0	68.5	N/A
##  6	NOT NAMED	M = 16	SNBR =   59
6	30-Sep-1860 00:00:00	22.4	91.0	N/A
6	30-Sep-1860 06:00:00	22.6	91.1	N/A
6	30-Sep-1860 12:00:00	23.0	91.3	N/A
6	30-Sep-1860 18:00:00	23.4	91.5	N/A
6	01-Oct-1860 00:00:00	23.7	91.6	N/A
6	01-Oct-1860 06:00:00	24.4	91.9	N/A
6	01-Oct-1860 12:00:00	25.1	92.0	N/A
6	01-Oct-1860 18:00:00	26.0	92.1	N/A
6	02-Oct-1860 00:00:00	26.8	92.0	N/A
6	02-Oct-1860 06:00:00	27.6	91.9	N/A
6	02-Oct-1860 12:00:00	28.5	91.6	N/A
6	02-Oct-1860 18:00:00	29.7	91.4	United States
6	03-Oct-1860 00:00:00	31.2	90.9	United States
6	03-Oct-1860 06:00:00	32.3	90.5	United States
6	03-Oct-1860 12:00:00	33.5	90.0	United States
6	03-Oct-1860 18:00:00	34.7	89.1	United States
##  7	NOT NAMED	M = 18	SNBR =   60
7	20-Oct-1860 00:00:00	23.5	70.6	N/A
7	20-Oct-1860 06:00:00	23.7	71.1	N/A
7	20-Oct-1860 12:00:00	24.0	71.6	N/A
7	20-Oct-1860 18:00:00	24.2	72.0	N/A
7	21-Oct-1860 00:00:00	24.5	72.3	N/A
7	21-Oct-1860 06:00:00	24.7	72.6	N/A
7	21-Oct-1860 12:00:00	25.2	73.0	N/A
7	21-Oct-1860 18:00:00	25.7	73.1	N/A
7	22-Oct-1860 00:00:00	26.3	73.4	N/A
7	22-Oct-1860 06:00:00	27.1	73.6	N/A
7	22-Oct-1860 12:00:00	28.1	73.8	N/A
7	22-Oct-1860 18:00:00	29.3	73.5	N/A
7	23-Oct-1860 00:00:00	30.8	72.9	N/A
7	23-Oct-1860 06:00:00	32.5	71.9	N/A
7	23-Oct-1860 12:00:00	34.5	70.3	N/A
7	23-Oct-1860 18:00:00	37.0	68.0	N/A
7	24-Oct-1860 00:00:00	39.5	65.5	N/A
7	24-Oct-1860 06:00:00	41.5	62.5	N/A
