Number	Timestamp	Latitude	Longitude	Country
2	06-Sep-1961 00:00:00	28.5	54.1	N/A
2	06-Sep-1961 06:00:00	29.9	55.1	N/A
2	06-Sep-1961 12:00:00	30.9	56.1	N/A
2	06-Sep-1961 18:00:00	32.4	56.8	N/A
2	07-Sep-1961 00:00:00	33.1	57.2	N/A
2	07-Sep-1961 06:00:00	33.7	57.8	N/A
2	07-Sep-1961 12:00:00	34.2	58.3	N/A
2	07-Sep-1961 18:00:00	34.6	58.7	N/A
2	08-Sep-1961 00:00:00	35.0	59.0	N/A
2	08-Sep-1961 06:00:00	35.3	59.7	N/A
2	08-Sep-1961 12:00:00	35.6	60.0	N/A
2	08-Sep-1961 18:00:00	35.9	59.9	N/A
2	09-Sep-1961 00:00:00	36.1	59.6	N/A
2	09-Sep-1961 06:00:00	36.2	59.3	N/A
2	09-Sep-1961 12:00:00	36.6	58.6	N/A
2	09-Sep-1961 18:00:00	37.6	57.9	N/A
2	10-Sep-1961 00:00:00	38.8	56.1	N/A
2	10-Sep-1961 06:00:00	38.8	54.4	N/A
2	10-Sep-1961 12:00:00	39.2	52.3	N/A
2	10-Sep-1961 18:00:00	39.8	49.7	N/A
2	11-Sep-1961 00:00:00	40.9	45.8	N/A
2	11-Sep-1961 06:00:00	42.8	41.2	N/A
2	11-Sep-1961 12:00:00	44.7	38.5	N/A
2	11-Sep-1961 18:00:00	47.7	33.0	N/A
2	12-Sep-1961 00:00:00	50.8	26.5	N/A
2	12-Sep-1961 06:00:00	54.8	20.5	N/A
##  3	CARLA	M = 51	SNBR =  904
3	03-Sep-1961 12:00:00	12.5	77.0	N/A
3	03-Sep-1961 18:00:00	12.9	78.0	N/A
3	04-Sep-1961 00:00:00	13.3	78.8	N/A
3	04-Sep-1961 06:00:00	13.7	79.5	N/A
3	04-Sep-1961 12:00:00	14.2	80.1	N/A
3	04-Sep-1961 18:00:00	14.9	80.7	N/A
3	05-Sep-1961 00:00:00	15.5	81.4	N/A
3	05-Sep-1961 06:00:00	15.9	82.1	N/A
3	05-Sep-1961 12:00:00	16.3	82.7	N/A
3	05-Sep-1961 18:00:00	16.9	83.1	N/A
3	06-Sep-1961 00:00:00	17.4	83.6	N/A
3	06-Sep-1961 06:00:00	18.1	84.3	N/A
3	06-Sep-1961 12:00:00	18.8	85.1	N/A
3	06-Sep-1961 18:00:00	19.1	85.6	N/A
3	07-Sep-1961 00:00:00	19.5	85.9	N/A
3	07-Sep-1961 06:00:00	20.2	86.0	N/A
3	07-Sep-1961 12:00:00	20.9	86.0	N/A
3	07-Sep-1961 18:00:00	21.7	86.3	N/A
3	08-Sep-1961 00:00:00	22.3	87.3	N/A
3	08-Sep-1961 06:00:00	22.8	87.8	N/A
3	08-Sep-1961 12:00:00	23.1	88.3	N/A
3	08-Sep-1961 18:00:00	23.4	89.2	N/A
3	09-Sep-1961 00:00:00	23.7	89.8	N/A
3	09-Sep-1961 06:00:00	24.0	90.2	N/A
3	09-Sep-1961 12:00:00	24.6	91.0	N/A
3	09-Sep-1961 18:00:00	24.9	91.8	N/A
3	10-Sep-1961 00:00:00	25.6	92.6	N/A
3	10-Sep-1961 06:00:00	26.1	93.3	N/A
3	10-Sep-1961 12:00:00	26.3	93.9	N/A
3	10-Sep-1961 18:00:00	26.7	94.5	N/A
3	11-Sep-1961 00:00:00	27.0	95.0	N/A
3	11-Sep-1961 06:00:00	27.2	95.7	N/A
3	11-Sep-1961 12:00:00	27.6	96.2	N/A
3	11-Sep-1961 18:00:00	28.0	96.4	N/A
3	12-Sep-1961 00:00:00	28.6	96.8	United States
3	12-Sep-1961 06:00:00	29.5	97.2	United States
3	12-Sep-1961 12:00:00	30.5	97.4	United States
3	12-Sep-1961 18:00:00	31.8	97.4	United States
3	13-Sep-1961 00:00:00	32.8	97.2	United States
3	13-Sep-1961 06:00:00	33.5	97.0	United States
3	13-Sep-1961 12:00:00	34.3	96.8	United States
3	13-Sep-1961 18:00:00	36.2	94.0	United States
3	14-Sep-1961 00:00:00	38.0	90.5	United States
3	14-Sep-1961 06:00:00	42.1	87.1	United States
3	14-Sep-1961 12:00:00	46.3	83.8	Canada
3	14-Sep-1961 18:00:00	47.5	80.7	Canada
3	15-Sep-1961 00:00:00	48.7	78.0	Canada
3	15-Sep-1961 06:00:00	51.2	72.7	Canada
3	15-Sep-1961 12:00:00	53.7	67.5	Canada
3	15-Sep-1961 18:00:00	56.8	66.2	Canada
3	16-Sep-1961 00:00:00	60.0	65.0	Canada
##  4	DEBBIE	M = 40	SNBR =  905
4	06-Sep-1961 18:00:00	15.1	24.1	N/A
4	07-Sep-1961 00:00:00	15.2	25.4	N/A
4	07-Sep-1961 06:00:00	15.4	26.7	N/A
4	07-Sep-1961 12:00:00	15.7	28.1	N/A
4	07-Sep-1961 18:00:00	16.1	29.4	N/A
4	08-Sep-1961 00:00:00	16.5	30.7	N/A
4	08-Sep-1961 06:00:00	17.0	32.0	N/A
4	08-Sep-1961 12:00:00	17.5	33.2	N/A
4	08-Sep-1961 18:00:00	18.0	34.5	N/A
4	09-Sep-1961 00:00:00	18.5	35.7	N/A
4	09-Sep-1961 06:00:00	19.1	37.0	N/A
4	09-Sep-1961 12:00:00	19.7	38.2	N/A
4	09-Sep-1961 18:00:00	20.4	39.4	N/A
4	10-Sep-1961 00:00:00	21.2	40.6	N/A
4	10-Sep-1961 06:00:00	22.0	41.8	N/A
4	10-Sep-1961 12:00:00	22.8	43.0	N/A
4	10-Sep-1961 18:00:00	23.8	44.1	N/A
4	11-Sep-1961 00:00:00	25.0	45.0	N/A
4	11-Sep-1961 06:00:00	26.6	45.7	N/A
4	11-Sep-1961 12:00:00	27.9	45.9	N/A
4	11-Sep-1961 18:00:00	29.3	45.9	N/A
4	12-Sep-1961 00:00:00	30.5	45.9	N/A
4	12-Sep-1961 06:00:00	31.5	45.9	N/A
4	12-Sep-1961 12:00:00	32.2	45.8	N/A
4	12-Sep-1961 18:00:00	33.0	45.6	N/A
4	13-Sep-1961 00:00:00	33.9	45.3	N/A
4	13-Sep-1961 06:00:00	34.7	45.1	N/A
4	13-Sep-1961 12:00:00	35.2	44.2	N/A
4	13-Sep-1961 18:00:00	35.5	43.1	N/A
4	14-Sep-1961 00:00:00	35.9	41.1	N/A
4	14-Sep-1961 06:00:00	36.2	38.9	N/A
4	14-Sep-1961 12:00:00	36.6	36.5	N/A
4	14-Sep-1961 18:00:00	37.0	34.1	N/A
4	15-Sep-1961 00:00:00	37.8	31.0	N/A
4	15-Sep-1961 06:00:00	39.5	26.4	N/A
4	15-Sep-1961 12:00:00	41.7	22.2	N/A
4	15-Sep-1961 18:00:00	44.6	18.2	N/A
4	16-Sep-1961 00:00:00	48.0	14.8	N/A
4	16-Sep-1961 06:00:00	51.9	11.6	N/A
4	16-Sep-1961 12:00:00	55.7	8.5	N/A
##  5	ESTHER	M = 67	SNBR =  906
5	10-Sep-1961 18:00:00	11.7	32.1	N/A
5	11-Sep-1961 00:00:00	12.4	33.9	N/A
5	11-Sep-1961 06:00:00	13.5	35.3	N/A
5	11-Sep-1961 12:00:00	14.4	36.7	N/A
5	11-Sep-1961 18:00:00	15.2	38.1	N/A
5	12-Sep-1961 00:00:00	16.0	39.4	N/A
5	12-Sep-1961 06:00:00	16.8	40.8	N/A
5	12-Sep-1961 12:00:00	17.6	42.0	N/A
5	12-Sep-1961 18:00:00	18.4	43.1	N/A
5	13-Sep-1961 00:00:00	19.1	44.2	N/A
5	13-Sep-1961 06:00:00	19.6	45.3	N/A
5	13-Sep-1961 12:00:00	19.8	46.4	N/A
5	13-Sep-1961 18:00:00	20.0	47.4	N/A
5	14-Sep-1961 00:00:00	20.1	48.4	N/A
5	14-Sep-1961 06:00:00	20.2	49.4	N/A
5	14-Sep-1961 12:00:00	20.3	50.5	N/A
5	14-Sep-1961 18:00:00	20.5	51.3	N/A
5	15-Sep-1961 00:00:00	20.7	52.1	N/A
5	15-Sep-1961 06:00:00	21.1	53.4	N/A
5	15-Sep-1961 12:00:00	21.6	54.7	N/A
5	15-Sep-1961 18:00:00	21.8	56.1	N/A
5	16-Sep-1961 00:00:00	22.0	57.4	N/A
5	16-Sep-1961 06:00:00	22.3	58.7	N/A
5	16-Sep-1961 12:00:00	22.7	60.0	N/A
5	16-Sep-1961 18:00:00	23.3	61.3	N/A
5	17-Sep-1961 00:00:00	23.8	62.6	N/A
5	17-Sep-1961 06:00:00	24.1	63.9	N/A
5	17-Sep-1961 12:00:00	24.4	65.2	N/A
5	17-Sep-1961 18:00:00	24.8	66.2	N/A
5	18-Sep-1961 00:00:00	25.4	66.9	N/A
5	18-Sep-1961 06:00:00	26.1	67.8	N/A
5	18-Sep-1961 12:00:00	27.0	68.6	N/A
5	18-Sep-1961 18:00:00	28.0	69.4	N/A
5	19-Sep-1961 00:00:00	29.0	70.1	N/A
5	19-Sep-1961 06:00:00	30.0	71.0	N/A
5	19-Sep-1961 12:00:00	31.0	71.9	N/A
5	19-Sep-1961 18:00:00	32.0	72.6	N/A
5	20-Sep-1961 00:00:00	33.0	73.1	N/A
5	20-Sep-1961 06:00:00	34.0	73.4	N/A
5	20-Sep-1961 12:00:00	35.0	73.3	N/A
5	20-Sep-1961 18:00:00	36.3	73.0	N/A
5	21-Sep-1961 00:00:00	37.8	72.5	N/A
5	21-Sep-1961 06:00:00	39.2	71.8	N/A
5	21-Sep-1961 12:00:00	40.4	71.1	N/A
5	21-Sep-1961 18:00:00	40.9	70.7	N/A
5	22-Sep-1961 00:00:00	40.9	70.1	N/A
5	22-Sep-1961 06:00:00	40.9	69.1	N/A
5	22-Sep-1961 12:00:00	40.8	67.9	N/A
5	22-Sep-1961 18:00:00	40.4	66.6	N/A
5	23-Sep-1961 00:00:00	39.7	65.4	N/A
5	23-Sep-1961 06:00:00	38.8	64.8	N/A
5	23-Sep-1961 12:00:00	37.9	64.9	N/A
5	23-Sep-1961 18:00:00	37.0	65.3	N/A
5	24-Sep-1961 00:00:00	36.1	65.9	N/A
5	24-Sep-1961 06:00:00	35.6	66.6	N/A
5	24-Sep-1961 12:00:00	35.7	67.4	N/A
5	24-Sep-1961 18:00:00	36.1	68.4	N/A
5	25-Sep-1961 00:00:00	36.7	69.5	N/A
5	25-Sep-1961 06:00:00	37.4	70.2	N/A
5	25-Sep-1961 12:00:00	38.1	70.5	N/A
5	25-Sep-1961 18:00:00	38.9	70.5	N/A
5	26-Sep-1961 00:00:00	40.0	70.3	N/A
5	26-Sep-1961 06:00:00	42.2	70.1	N/A
5	26-Sep-1961 12:00:00	44.7	69.8	United States
5	26-Sep-1961 18:00:00	46.6	69.2	United States
5	27-Sep-1961 00:00:00	48.2	68.3	Canada
5	27-Sep-1961 06:00:00	50.0	67.0	Canada
##  6	NOT NAMED	M = 14	SNBR =  907
6	12-Sep-1961 12:00:00	25.8	78.0	N/A
6	12-Sep-1961 18:00:00	26.0	78.0	N/A
6	13-Sep-1961 00:00:00	26.2	78.1	N/A
6	13-Sep-1961 06:00:00	27.0	78.1	N/A
6	13-Sep-1961 12:00:00	28.6	78.2	N/A
6	13-Sep-1961 18:00:00	30.0	78.2	N/A
6	14-Sep-1961 00:00:00	31.7	78.2	N/A
6	14-Sep-1961 06:00:00	33.0	78.1	N/A
6	14-Sep-1961 12:00:00	34.7	77.9	United States
6	14-Sep-1961 18:00:00	36.7	76.8	United States
6	15-Sep-1961 00:00:00	38.7	75.4	United States
6	15-Sep-1961 06:00:00	40.7	73.5	United States
6	15-Sep-1961 12:00:00	44.1	70.1	United States
6	15-Sep-1961 18:00:00	47.6	63.0	N/A
##  7	FRANCES	M = 41	SNBR =  908
7	30-Sep-1961 06:00:00	16.0	57.0	N/A
7	30-Sep-1961 12:00:00	16.1	58.7	N/A
7	30-Sep-1961 18:00:00	16.2	59.5	N/A
7	01-Oct-1961 00:00:00	16.2	60.3	N/A
7	01-Oct-1961 06:00:00	16.2	61.1	N/A
7	01-Oct-1961 12:00:00	16.0	62.1	N/A
7	01-Oct-1961 18:00:00	15.9	63.1	N/A
7	02-Oct-1961 00:00:00	16.1	64.0	N/A
7	02-Oct-1961 06:00:00	16.2	65.0	N/A
7	02-Oct-1961 12:00:00	16.4	66.1	N/A
7	02-Oct-1961 18:00:00	17.0	67.1	N/A
7	03-Oct-1961 00:00:00	17.8	67.9	N/A
7	03-Oct-1961 06:00:00	18.5	68.6	Dominican Republic
7	03-Oct-1961 12:00:00	19.2	69.1	N/A
7	03-Oct-1961 18:00:00	20.6	69.7	N/A
7	04-Oct-1961 00:00:00	22.0	70.3	N/A
7	04-Oct-1961 06:00:00	23.0	70.7	N/A
7	04-Oct-1961 12:00:00	24.3	71.3	N/A
7	04-Oct-1961 18:00:00	25.4	71.6	N/A
7	05-Oct-1961 00:00:00	26.9	71.2	N/A
7	05-Oct-1961 06:00:00	27.4	71.1	N/A
7	05-Oct-1961 12:00:00	28.7	70.7	N/A
7	05-Oct-1961 18:00:00	29.2	70.3	N/A
7	06-Oct-1961 00:00:00	30.0	69.5	N/A
7	06-Oct-1961 06:00:00	30.5	68.8	N/A
7	06-Oct-1961 12:00:00	31.2	68.2	N/A
7	06-Oct-1961 18:00:00	32.2	67.4	N/A
7	07-Oct-1961 00:00:00	32.9	66.3	N/A
7	07-Oct-1961 06:00:00	34.0	65.1	N/A
7	07-Oct-1961 12:00:00	35.5	64.5	N/A
7	07-Oct-1961 18:00:00	36.6	64.2	N/A
7	08-Oct-1961 00:00:00	38.5	64.2	N/A
7	08-Oct-1961 06:00:00	39.2	64.7	N/A
7	08-Oct-1961 12:00:00	40.1	65.2	N/A
7	08-Oct-1961 18:00:00	41.2	66.0	N/A
7	09-Oct-1961 00:00:00	42.2	66.5	N/A
7	09-Oct-1961 06:00:00	43.1	67.4	N/A
7	09-Oct-1961 12:00:00	43.5	67.8	N/A
7	09-Oct-1961 18:00:00	44.4	65.8	Canada
7	10-Oct-1961 00:00:00	45.0	64.0	Canada
7	10-Oct-1961 06:00:00	46.0	59.2	N/A
##  8	GERDA	M = 28	SNBR =  909
8	16-Oct-1961 00:00:00	17.5	77.0	N/A
8	16-Oct-1961 06:00:00	18.3	77.5	Jamaica
8	16-Oct-1961 12:00:00	18.9	77.8	N/A
8	16-Oct-1961 18:00:00	19.4	77.9	N/A
8	17-Oct-1961 00:00:00	19.9	77.9	N/A
8	17-Oct-1961 06:00:00	20.4	78.0	N/A
8	17-Oct-1961 12:00:00	21.0	78.0	Cuba
8	17-Oct-1961 18:00:00	21.5	78.0	Cuba
8	18-Oct-1961 00:00:00	22.0	78.0	Cuba
8	18-Oct-1961 06:00:00	22.8	77.8	N/A
8	18-Oct-1961 12:00:00	23.7	77.7	N/A
8	18-Oct-1961 18:00:00	24.7	76.8	N/A
8	19-Oct-1961 00:00:00	25.7	75.8	N/A
8	19-Oct-1961 06:00:00	26.8	74.4	N/A
8	19-Oct-1961 12:00:00	28.8	73.0	N/A
8	19-Oct-1961 18:00:00	31.5	71.5	N/A
8	20-Oct-1961 00:00:00	34.0	70.0	N/A
8	20-Oct-1961 06:00:00	37.2	68.6	N/A
8	20-Oct-1961 12:00:00	39.5	68.4	N/A
8	20-Oct-1961 18:00:00	41.3	66.8	N/A
8	21-Oct-1961 00:00:00	42.0	65.0	N/A
8	21-Oct-1961 06:00:00	42.9	63.0	N/A
8	21-Oct-1961 12:00:00	43.4	61.6	N/A
8	21-Oct-1961 18:00:00	44.0	58.7	N/A
8	22-Oct-1961 00:00:00	44.0	56.5	N/A
8	22-Oct-1961 06:00:00	44.0	52.7	N/A
8	22-Oct-1961 12:00:00	44.0	49.0	N/A
8	22-Oct-1961 18:00:00	44.0	45.0	N/A
##  9	HATTIE	M = 20	SNBR =  910
9	27-Oct-1961 12:00:00	11.6	81.5	N/A
9	27-Oct-1961 18:00:00	12.0	81.6	N/A
9	28-Oct-1961 00:00:00	12.8	81.7	N/A
9	28-Oct-1961 06:00:00	12.9	81.7	N/A
9	28-Oct-1961 12:00:00	13.5	81.6	N/A
9	28-Oct-1961 18:00:00	14.1	81.5	N/A
9	29-Oct-1961 00:00:00	15.0	81.4	N/A
9	29-Oct-1961 06:00:00	16.1	81.2	N/A
9	29-Oct-1961 12:00:00	16.9	81.3	N/A
9	29-Oct-1961 18:00:00	17.7	81.9	N/A
9	30-Oct-1961 00:00:00	18.2	82.4	N/A
9	30-Oct-1961 06:00:00	18.5	83.8	N/A
9	30-Oct-1961 12:00:00	18.4	84.1	N/A
9	30-Oct-1961 18:00:00	18.2	85.2	N/A
9	31-Oct-1961 00:00:00	17.9	86.1	N/A
9	31-Oct-1961 06:00:00	17.6	87.1	N/A
9	31-Oct-1961 12:00:00	17.2	88.1	N/A
9	31-Oct-1961 18:00:00	16.9	88.9	Belize
9	01-Nov-1961 00:00:00	16.6	89.6	Guatemala
9	01-Nov-1961 06:00:00	15.7	90.1	Guatemala
## 10	JENNY	M = 34	SNBR =  911
10	01-Nov-1961 12:00:00	17.0	62.0	Antigua and Barbuda
10	01-Nov-1961 18:00:00	19.3	61.0	N/A
10	02-Nov-1961 00:00:00	21.0	60.0	N/A
10	02-Nov-1961 06:00:00	22.3	59.0	N/A
10	02-Nov-1961 12:00:00	23.8	58.0	N/A
10	02-Nov-1961 18:00:00	24.8	57.2	N/A
10	03-Nov-1961 00:00:00	26.0	56.8	N/A
10	03-Nov-1961 06:00:00	26.7	55.6	N/A
10	03-Nov-1961 12:00:00	26.9	54.5	N/A
10	03-Nov-1961 18:00:00	27.0	52.9	N/A
10	04-Nov-1961 00:00:00	27.0	51.3	N/A
10	04-Nov-1961 06:00:00	27.0	48.9	N/A
10	04-Nov-1961 12:00:00	27.0	47.0	N/A
10	04-Nov-1961 18:00:00	26.0	46.0	N/A
10	05-Nov-1961 00:00:00	25.7	45.0	N/A
10	05-Nov-1961 06:00:00	25.9	43.8	N/A
10	05-Nov-1961 12:00:00	26.5	43.2	N/A
10	05-Nov-1961 18:00:00	27.6	43.5	N/A
10	06-Nov-1961 00:00:00	28.8	47.0	N/A
10	06-Nov-1961 06:00:00	28.4	49.1	N/A
10	06-Nov-1961 12:00:00	28.0	51.0	N/A
10	06-Nov-1961 18:00:00	28.3	52.3	N/A
10	07-Nov-1961 00:00:00	28.5	52.4	N/A
10	07-Nov-1961 06:00:00	28.7	52.5	N/A
10	07-Nov-1961 12:00:00	28.8	52.8	N/A
10	07-Nov-1961 18:00:00	29.7	51.9	N/A
10	08-Nov-1961 00:00:00	30.4	51.7	N/A
10	08-Nov-1961 06:00:00	31.1	50.9	N/A
10	08-Nov-1961 12:00:00	31.8	50.4	N/A
10	08-Nov-1961 18:00:00	32.4	49.3	N/A
10	09-Nov-1961 00:00:00	32.7	48.6	N/A
10	09-Nov-1961 06:00:00	33.2	47.5	N/A
10	09-Nov-1961 12:00:00	33.8	46.5	N/A
10	09-Nov-1961 18:00:00	34.5	45.8	N/A
## 11	INGA	M = 15	SNBR =  912
11	05-Nov-1961 00:00:00	20.8	94.7	N/A
11	05-Nov-1961 06:00:00	21.5	95.5	N/A
11	05-Nov-1961 12:00:00	22.1	95.9	N/A
11	05-Nov-1961 18:00:00	22.5	96.0	N/A
11	06-Nov-1961 00:00:00	22.5	95.9	N/A
11	06-Nov-1961 06:00:00	21.9	95.8	N/A
11	06-Nov-1961 12:00:00	21.2	95.5	N/A
11	06-Nov-1961 18:00:00	20.2	94.7	N/A
11	07-Nov-1961 00:00:00	19.5	94.0	N/A
11	07-Nov-1961 06:00:00	19.5	93.9	N/A
11	07-Nov-1961 12:00:00	19.5	93.8	N/A
11	07-Nov-1961 18:00:00	19.5	93.8	N/A
11	08-Nov-1961 00:00:00	19.5	93.8	N/A
11	08-Nov-1961 06:00:00	19.5	93.8	N/A
11	08-Nov-1961 12:00:00	19.4	93.7	N/A
##  1	ALMA	M = 30	SNBR =  913
1	26-Aug-1962 12:00:00	25.3	79.7	N/A
1	26-Aug-1962 18:00:00	26.4	80.1	United States
1	27-Aug-1962 00:00:00	27.7	80.3	N/A
1	27-Aug-1962 06:00:00	29.2	80.2	N/A
1	27-Aug-1962 12:00:00	30.6	79.7	N/A
1	27-Aug-1962 18:00:00	31.8	78.8	N/A
1	28-Aug-1962 00:00:00	32.9	77.7	N/A
1	28-Aug-1962 06:00:00	34.1	76.6	N/A
1	28-Aug-1962 12:00:00	35.2	75.3	N/A
1	28-Aug-1962 18:00:00	36.9	73.5	N/A
1	29-Aug-1962 00:00:00	38.7	71.7	N/A
1	29-Aug-1962 06:00:00	40.1	70.4	N/A
1	29-Aug-1962 12:00:00	41.0	69.4	N/A
1	29-Aug-1962 18:00:00	41.5	68.7	N/A
1	30-Aug-1962 00:00:00	41.5	67.9	N/A
1	30-Aug-1962 06:00:00	41.3	67.0	N/A
1	30-Aug-1962 12:00:00	41.0	66.5	N/A
1	30-Aug-1962 18:00:00	40.8	65.1	N/A
1	31-Aug-1962 00:00:00	40.5	64.3	N/A
1	31-Aug-1962 06:00:00	39.9	63.5	N/A
1	31-Aug-1962 12:00:00	39.1	63.3	N/A
1	31-Aug-1962 18:00:00	38.6	63.8	N/A
1	01-Sep-1962 00:00:00	38.3	64.4	N/A
1	01-Sep-1962 06:00:00	38.4	65.1	N/A
1	01-Sep-1962 12:00:00	38.8	65.6	N/A
1	01-Sep-1962 18:00:00	39.3	65.2	N/A
1	02-Sep-1962 00:00:00	39.7	65.0	N/A
1	02-Sep-1962 06:00:00	40.9	63.6	N/A
1	02-Sep-1962 12:00:00	42.2	61.0	N/A
1	02-Sep-1962 18:00:00	45.3	55.5	N/A
##  2	BECKY	M = 23	SNBR =  914
2	27-Aug-1962 06:00:00	16.0	18.8	N/A
2	27-Aug-1962 12:00:00	16.0	19.8	N/A
2	27-Aug-1962 18:00:00	16.1	20.7	N/A
2	28-Aug-1962 00:00:00	16.4	21.7	N/A
2	28-Aug-1962 06:00:00	17.1	22.3	N/A
2	28-Aug-1962 12:00:00	18.2	23.3	N/A
2	28-Aug-1962 18:00:00	19.5	23.3	N/A
2	29-Aug-1962 00:00:00	21.1	23.5	N/A
2	29-Aug-1962 06:00:00	22.9	23.9	N/A
2	29-Aug-1962 12:00:00	24.6	24.8	N/A
2	29-Aug-1962 18:00:00	26.0	26.0	N/A
2	30-Aug-1962 00:00:00	27.4	27.1	N/A
2	30-Aug-1962 06:00:00	29.0	28.2	N/A
2	30-Aug-1962 12:00:00	30.7	28.8	N/A
2	30-Aug-1962 18:00:00	32.6	27.9	N/A
2	31-Aug-1962 00:00:00	34.3	26.8	N/A
2	31-Aug-1962 06:00:00	36.0	25.2	N/A
2	31-Aug-1962 12:00:00	37.4	23.6	N/A
2	31-Aug-1962 18:00:00	39.0	21.9	N/A
2	01-Sep-1962 00:00:00	40.7	19.5	N/A
2	01-Sep-1962 06:00:00	42.1	17.0	N/A
2	01-Sep-1962 12:00:00	43.3	15.4	N/A
2	01-Sep-1962 18:00:00	44.9	14.0	N/A
##  3	CELIA	M = 40	SNBR =  915
3	12-Sep-1962 00:00:00	15.9	45.9	N/A
3	12-Sep-1962 06:00:00	16.0	46.7	N/A
3	12-Sep-1962 12:00:00	16.2	47.5	N/A
3	12-Sep-1962 18:00:00	16.4	48.7	N/A
3	13-Sep-1962 00:00:00	16.6	49.8	N/A
3	13-Sep-1962 06:00:00	17.0	51.2	N/A
3	13-Sep-1962 12:00:00	17.5	52.6	N/A
3	13-Sep-1962 18:00:00	17.9	53.9	N/A
3	14-Sep-1962 00:00:00	18.4	55.1	N/A
3	14-Sep-1962 06:00:00	18.8	56.2	N/A
3	14-Sep-1962 12:00:00	19.3	57.3	N/A
3	14-Sep-1962 18:00:00	19.7	58.0	N/A
3	15-Sep-1962 00:00:00	20.1	58.6	N/A
3	15-Sep-1962 06:00:00	20.8	59.4	N/A
3	15-Sep-1962 12:00:00	21.6	60.1	N/A
3	15-Sep-1962 18:00:00	23.1	60.5	N/A
3	16-Sep-1962 00:00:00	24.6	60.5	N/A
3	16-Sep-1962 06:00:00	26.0	60.5	N/A
3	16-Sep-1962 12:00:00	27.5	60.3	N/A
3	16-Sep-1962 18:00:00	28.7	59.7	N/A
3	17-Sep-1962 00:00:00	29.7	58.9	N/A
3	17-Sep-1962 06:00:00	30.1	57.6	N/A
3	17-Sep-1962 12:00:00	29.8	56.3	N/A
3	17-Sep-1962 18:00:00	30.0	55.0	N/A
3	18-Sep-1962 00:00:00	30.3	53.6	N/A
3	18-Sep-1962 06:00:00	30.5	52.5	N/A
3	18-Sep-1962 12:00:00	30.0	51.6	N/A
3	18-Sep-1962 18:00:00	29.6	51.8	N/A
3	19-Sep-1962 00:00:00	29.1	52.2	N/A
3	19-Sep-1962 06:00:00	29.2	52.5	N/A
3	19-Sep-1962 12:00:00	29.2	52.8	N/A
3	19-Sep-1962 18:00:00	29.3	53.6	N/A
3	20-Sep-1962 00:00:00	29.6	54.4	N/A
3	20-Sep-1962 06:00:00	30.7	55.2	N/A
3	20-Sep-1962 12:00:00	31.9	55.5	N/A
3	20-Sep-1962 18:00:00	32.7	55.2	N/A
3	21-Sep-1962 00:00:00	33.6	54.8	N/A
3	21-Sep-1962 06:00:00	35.8	53.7	N/A
3	21-Sep-1962 12:00:00	38.0	52.6	N/A
3	21-Sep-1962 18:00:00	40.7	52.1	N/A
##  4	DAISY	M = 41	SNBR =  916
4	29-Sep-1962 06:00:00	14.5	48.9	N/A
4	29-Sep-1962 12:00:00	14.8	50.5	N/A
4	29-Sep-1962 18:00:00	15.0	52.3	N/A
4	30-Sep-1962 00:00:00	15.2	54.0	N/A
4	30-Sep-1962 06:00:00	15.5	55.6	N/A
