Number	Timestamp	Windspeed
##  1	NOT NAMED	M = 13	SNBR =    1
1	25-Jun-1851 00:00:00	92
1	25-Jun-1851 06:00:00	92
1	25-Jun-1851 12:00:00	92
1	25-Jun-1851 18:00:00	92
1	26-Jun-1851 00:00:00	81
1	26-Jun-1851 06:00:00	69
1	26-Jun-1851 12:00:00	69
1	26-Jun-1851 18:00:00	58
1	27-Jun-1851 00:00:00	58
1	27-Jun-1851 06:00:00	46
1	27-Jun-1851 12:00:00	46
1	27-Jun-1851 18:00:00	46
1	28-Jun-1851 00:00:00	46
##  2	NOT NAMED	M = 1	SNBR =    2
2	05-Jul-1851 12:00:00	92
##  3	NOT NAMED	M = 1	SNBR =    3
3	10-Jul-1851 12:00:00	58
##  4	NOT NAMED	M = 48	SNBR =    4
4	16-Aug-1851 00:00:00	46
4	16-Aug-1851 06:00:00	46
4	16-Aug-1851 12:00:00	58
4	16-Aug-1851 18:00:00	58
4	17-Aug-1851 00:00:00	69
4	17-Aug-1851 06:00:00	69
4	17-Aug-1851 12:00:00	81
4	17-Aug-1851 18:00:00	81
4	18-Aug-1851 00:00:00	92
4	18-Aug-1851 06:00:00	92
4	18-Aug-1851 12:00:00	104
4	18-Aug-1851 18:00:00	104
4	19-Aug-1851 00:00:00	104
4	19-Aug-1851 06:00:00	81
4	19-Aug-1851 12:00:00	69
4	19-Aug-1851 18:00:00	69
4	20-Aug-1851 00:00:00	81
4	20-Aug-1851 06:00:00	81
4	20-Aug-1851 12:00:00	81
4	20-Aug-1851 18:00:00	81
4	21-Aug-1851 00:00:00	69
4	21-Aug-1851 06:00:00	69
4	21-Aug-1851 12:00:00	81
4	21-Aug-1851 18:00:00	81
4	22-Aug-1851 00:00:00	92
4	22-Aug-1851 06:00:00	92
4	22-Aug-1851 12:00:00	104
4	22-Aug-1851 18:00:00	104
4	23-Aug-1851 00:00:00	115
4	23-Aug-1851 06:00:00	115
4	23-Aug-1851 12:00:00	115
4	23-Aug-1851 18:00:00	115
4	24-Aug-1851 00:00:00	104
4	24-Aug-1851 06:00:00	81
4	24-Aug-1851 12:00:00	69
4	24-Aug-1851 18:00:00	58
4	25-Aug-1851 00:00:00	46
4	25-Aug-1851 06:00:00	46
4	25-Aug-1851 12:00:00	46
4	25-Aug-1851 18:00:00	46
4	26-Aug-1851 00:00:00	46
4	26-Aug-1851 06:00:00	46
4	26-Aug-1851 12:00:00	46
4	26-Aug-1851 18:00:00	46
4	27-Aug-1851 00:00:00	46
4	27-Aug-1851 06:00:00	46
4	27-Aug-1851 12:00:00	46
4	27-Aug-1851 18:00:00	46
##  5	NOT NAMED	M = 16	SNBR =    5
5	13-Sep-1851 00:00:00	58
5	13-Sep-1851 06:00:00	58
5	13-Sep-1851 12:00:00	58
5	13-Sep-1851 18:00:00	58
5	14-Sep-1851 00:00:00	58
5	14-Sep-1851 06:00:00	58
5	14-Sep-1851 12:00:00	58
5	14-Sep-1851 18:00:00	58
5	15-Sep-1851 00:00:00	58
5	15-Sep-1851 06:00:00	58
5	15-Sep-1851 12:00:00	58
5	15-Sep-1851 18:00:00	58
5	16-Sep-1851 00:00:00	58
5	16-Sep-1851 06:00:00	58
5	16-Sep-1851 12:00:00	58
5	16-Sep-1851 18:00:00	58
##  6	NOT NAMED	M = 16	SNBR =    6
6	16-Oct-1851 00:00:00	46
6	16-Oct-1851 06:00:00	46
6	16-Oct-1851 12:00:00	58
6	16-Oct-1851 18:00:00	58
6	17-Oct-1851 00:00:00	69
6	17-Oct-1851 06:00:00	69
6	17-Oct-1851 12:00:00	69
6	17-Oct-1851 18:00:00	69
6	18-Oct-1851 00:00:00	69
6	18-Oct-1851 06:00:00	69
6	18-Oct-1851 12:00:00	69
6	18-Oct-1851 18:00:00	69
6	19-Oct-1851 00:00:00	58
6	19-Oct-1851 06:00:00	58
6	19-Oct-1851 12:00:00	58
6	19-Oct-1851 18:00:00	46
##  1	NOT NAMED	M = 45	SNBR =    7
1	19-Aug-1852 00:00:00	69
1	19-Aug-1852 06:00:00	69
1	19-Aug-1852 12:00:00	69
1	19-Aug-1852 18:00:00	69
1	20-Aug-1852 00:00:00	81
1	20-Aug-1852 06:00:00	81
1	20-Aug-1852 12:00:00	81
1	20-Aug-1852 18:00:00	81
1	21-Aug-1852 00:00:00	92
1	21-Aug-1852 06:00:00	92
1	21-Aug-1852 12:00:00	92
1	21-Aug-1852 18:00:00	92
1	22-Aug-1852 00:00:00	104
1	22-Aug-1852 06:00:00	104
1	22-Aug-1852 12:00:00	104
1	22-Aug-1852 18:00:00	104
1	23-Aug-1852 00:00:00	104
1	23-Aug-1852 06:00:00	104
1	23-Aug-1852 12:00:00	104
1	23-Aug-1852 18:00:00	104
1	24-Aug-1852 00:00:00	115
1	24-Aug-1852 06:00:00	115
1	24-Aug-1852 12:00:00	115
1	24-Aug-1852 18:00:00	115
1	25-Aug-1852 00:00:00	115
1	25-Aug-1852 06:00:00	115
1	25-Aug-1852 12:00:00	115
1	25-Aug-1852 18:00:00	115
