Number	Timestamp	Pressure
11	20-Oct-1944 06:00:00	987
11	20-Oct-1944 12:00:00	992
11	20-Oct-1944 18:00:00	996
11	21-Oct-1944 00:00:00	998
11	21-Oct-1944 06:00:00	997
##  1	NOT NAMED	M = 0	SNBR =  743
##  2	NOT NAMED	M = 0	SNBR =  744
##  3	NOT NAMED	M = 0	SNBR =  745
##  4	NOT NAMED	M = 0	SNBR =  746
##  5	NOT NAMED	M = 10	SNBR =  747
5	27-Aug-1945 12:00:00	963
5	27-Aug-1945 18:00:00	966
5	28-Aug-1945 00:00:00	968
5	28-Aug-1945 06:00:00	980
5	28-Aug-1945 12:00:00	987
5	28-Aug-1945 18:00:00	993
5	29-Aug-1945 00:00:00	998
5	29-Aug-1945 06:00:00	1002
5	29-Aug-1945 12:00:00	1006
5	29-Aug-1945 18:00:00	1009
##  6	NOT NAMED	M = 1	SNBR =  748
6	31-Aug-1945 18:00:00	993
##  7	NOT NAMED	M = 0	SNBR =  749
##  8	NOT NAMED	M = 0	SNBR =  750
##  9	NOT NAMED	M = 12	SNBR =  751
9	14-Sep-1945 06:00:00	977
9	16-Sep-1945 00:00:00	951
9	16-Sep-1945 06:00:00	963
9	16-Sep-1945 12:00:00	974
9	16-Sep-1945 18:00:00	982
9	17-Sep-1945 00:00:00	987
9	17-Sep-1945 06:00:00	990
9	17-Sep-1945 12:00:00	991
9	17-Sep-1945 18:00:00	996
9	18-Sep-1945 00:00:00	1000
9	18-Sep-1945 06:00:00	1006
9	18-Sep-1945 12:00:00	1012
## 10	NOT NAMED	M = 1	SNBR =  752
10	03-Oct-1945 18:00:00	982
## 11	NOT NAMED	M = 2	SNBR =  753
11	12-Oct-1945 12:00:00	1000
11	13-Oct-1945 06:00:00	982
##  1	NOT NAMED	M = 0	SNBR =  754
##  2	NOT NAMED	M = 1	SNBR =  755
2	05-Jul-1946 12:00:00	1006
##  3	NOT NAMED	M = 0	SNBR =  756
##  4	NOT NAMED	M = 2	SNBR =  757
4	13-Sep-1946 06:00:00	994
4	13-Sep-1946 18:00:00	975
##  5	NOT NAMED	M = 3	SNBR =  758
5	05-Oct-1946 18:00:00	1005
5	06-Oct-1946 12:00:00	993
5	07-Oct-1946 18:00:00	979
##  6	NOT NAMED	M = 0	SNBR =  759
##  1	NOT NAMED	M = 0	SNBR =  760
##  2	NOT NAMED	M = 0	SNBR =  761
##  3	NOT NAMED	M = 0	SNBR =  762
##  4	NOT NAMED	M = 10	SNBR =  763
4	17-Sep-1947 12:00:00	947
4	19-Sep-1947 12:00:00	966
4	19-Sep-1947 18:00:00	970
4	20-Sep-1947 00:00:00	984
4	20-Sep-1947 06:00:00	987
4	20-Sep-1947 12:00:00	994
4	20-Sep-1947 18:00:00	996
4	21-Sep-1947 00:00:00	997
4	21-Sep-1947 06:00:00	999
4	21-Sep-1947 12:00:00	1000
##  5	NOT NAMED	M = 0	SNBR =  764
##  6	NOT NAMED	M = 1	SNBR =  765
6	24-Sep-1947 00:00:00	989
##  7	NOT NAMED	M = 0	SNBR =  766
##  8	NOT NAMED	M = 2	SNBR =  767
8	12-Oct-1947 12:00:00	991
8	15-Oct-1947 12:00:00	973
##  9	NOT NAMED	M = 0	SNBR =  768
##  1	NOT NAMED	M = 0	SNBR =  769
##  2	NOT NAMED	M = 0	SNBR =  770
##  3	NOT NAMED	M = 0	SNBR =  771
##  4	NOT NAMED	M = 2	SNBR =  772
4	31-Aug-1948 00:00:00	1009
4	01-Sep-1948 12:00:00	1007
##  5	NOT NAMED	M = 2	SNBR =  773
5	04-Sep-1948 00:00:00	990
5	04-Sep-1948 06:00:00	989
##  6	NOT NAMED	M = 0	SNBR =  774
##  7	NOT NAMED	M = 3	SNBR =  775
7	21-Sep-1948 18:00:00	963
7	22-Sep-1948 12:00:00	964
7	22-Sep-1948 18:00:00	965
##  8	NOT NAMED	M = 2	SNBR =  776
8	05-Oct-1948 18:00:00	975
8	06-Oct-1948 00:00:00	979
##  9	NOT NAMED	M = 0	SNBR =  777
##  1	NOT NAMED	M = 1	SNBR =  778
1	24-Aug-1949 12:00:00	977
##  2	NOT NAMED	M = 11	SNBR =  779
2	27-Aug-1949 00:00:00	954
2	27-Aug-1949 06:00:00	965
2	27-Aug-1949 12:00:00	974
2	27-Aug-1949 18:00:00	982
2	28-Aug-1949 00:00:00	987
2	28-Aug-1949 06:00:00	992
2	28-Aug-1949 12:00:00	996
2	28-Aug-1949 18:00:00	1000
2	29-Aug-1949 00:00:00	1002
2	29-Aug-1949 06:00:00	1000
2	29-Aug-1949 12:00:00	1000
##  3	NOT NAMED	M = 0	SNBR =  780
##  4	NOT NAMED	M = 0	SNBR =  781
##  5	NOT NAMED	M = 1	SNBR =  782
5	04-Sep-1949 12:00:00	1008
##  6	NOT NAMED	M = 0	SNBR =  783
##  7	NOT NAMED	M = 0	SNBR =  784
##  8	NOT NAMED	M = 0	SNBR =  785
##  9	NOT NAMED	M = 0	SNBR =  786
## 10	NOT NAMED	M = 0	SNBR =  787
## 11	NOT NAMED	M = 0	SNBR =  788
## 12	NOT NAMED	M = 0	SNBR =  789
## 13	NOT NAMED	M = 0	SNBR =  790
##  1	ABLE	M = 0	SNBR =  791
##  2	BAKER	M = 1	SNBR =  792
2	30-Aug-1950 06:00:00	979
##  3	CHARLIE	M = 0	SNBR =  793
##  4	DOG	M = 0	SNBR =  794
##  5	EASY	M = 1	SNBR =  795
5	05-Sep-1950 06:00:00	958
##  6	FOX	M = 0	SNBR =  796
##  7	GEORGE	M = 0	SNBR =  797
##  8	HOW	M = 0	SNBR =  798
##  9	ITEM	M = 0	SNBR =  799
## 10	JIG	M = 0	SNBR =  800
## 11	KING	M = 1	SNBR =  801
11	17-Oct-1950 06:00:00	955
## 12	NOT NAMED	M = 0	SNBR =  802
## 13	LOVE	M = 0	SNBR =  803
