Number	Timestamp	Pressure
##  1	ABLE	M = 0	SNBR =  804
##  2	BAKER	M = 0	SNBR =  805
##  3	CHARLIE	M = 1	SNBR =  806
3	17-Aug-1951 18:00:00	964
##  4	DOG	M = 0	SNBR =  807
##  5	EASY	M = 0	SNBR =  808
##  6	FOX	M = 0	SNBR =  809
##  7	GEORGE	M = 0	SNBR =  810
##  8	HOW	M = 0	SNBR =  811
##  9	ITEM	M = 0	SNBR =  812
## 10	JIG	M = 0	SNBR =  813
##  1	NOT NAMED	M = 0	SNBR =  814
##  2	ABLE	M = 3	SNBR =  815
2	26-Aug-1952 00:00:00	1006
2	27-Aug-1952 12:00:00	1003
2	27-Aug-1952 18:00:00	998
##  3	BAKER	M = 5	SNBR =  816
3	01-Sep-1952 06:00:00	1003
3	01-Sep-1952 18:00:00	1003
3	03-Sep-1952 12:00:00	993
3	06-Sep-1952 12:00:00	981
3	07-Sep-1952 18:00:00	969
##  4	CHARLIE	M = 1	SNBR =  817
4	25-Sep-1952 18:00:00	993
##  5	DOG	M = 1	SNBR =  818
5	26-Sep-1952 18:00:00	998
##  6	EASY	M = 3	SNBR =  819
6	07-Oct-1952 18:00:00	995
6	08-Oct-1952 18:00:00	968
6	09-Oct-1952 18:00:00	1001
##  7	FOX	M = 4	SNBR =  820
7	21-Oct-1952 18:00:00	1003
7	22-Oct-1952 18:00:00	993
7	24-Oct-1952 18:00:00	934
7	25-Oct-1952 18:00:00	991
##  1	ALICE	M = 1	SNBR =  821
1	06-Jun-1953 00:00:00	997
##  2	BARBARA	M = 1	SNBR =  822
2	14-Aug-1953 00:00:00	987
##  3	NOT NAMED	M = 1	SNBR =  823
3	29-Aug-1953 12:00:00	985
##  4	CAROL	M = 1	SNBR =  824
4	03-Sep-1953 18:00:00	929
##  5	DOLLY	M = 1	SNBR =  825
5	10-Sep-1953 12:00:00	995
##  6	EDNA	M = 0	SNBR =  826
##  7	NOT NAMED	M = 0	SNBR =  827
##  8	FLORENCE	M = 2	SNBR =  828
8	25-Sep-1953 12:00:00	968
8	26-Sep-1953 18:00:00	985
##  9	GAIL	M = 0	SNBR =  829
## 10	NOT NAMED	M = 0	SNBR =  830
## 11	NOT NAMED	M = 0	SNBR =  831
## 12	HAZEL	M = 1	SNBR =  832
12	09-Oct-1953 18:00:00	994
## 13	NOT NAMED	M = 0	SNBR =  833
## 14	NOT NAMED	M = 0	SNBR =  834
##  1	ALICE	M = 0	SNBR =  835
##  2	BARBARA	M = 0	SNBR =  836
##  3	CAROL	M = 3	SNBR =  837
3	31-Aug-1954 18:00:00	976
3	01-Sep-1954 00:00:00	987
3	01-Sep-1954 06:00:00	992
##  4	DOLLY	M = 0	SNBR =  838
##  5	EDNA	M = 0	SNBR =  839
##  6	FLORENCE	M = 0	SNBR =  840
##  7	GILDA	M = 0	SNBR =  841
##  8	NOT NAMED	M = 0	SNBR =  842
##  9	HAZEL	M = 3	SNBR =  843
9	13-Oct-1954 12:00:00	994
9	15-Oct-1954 12:00:00	937
9	15-Oct-1954 18:00:00	970
## 10	NOT NAMED	M = 0	SNBR =  844
## 11	ALICE	M = 1	SNBR =  845
11	30-Dec-1954 12:00:00	1007
##  1	BRENDA	M = 0	SNBR =  846
##  2	CONNIE	M = 22	SNBR =  847
2	04-Aug-1955 12:00:00	1002
2	05-Aug-1955 12:00:00	985
2	06-Aug-1955 12:00:00	982
2	07-Aug-1955 12:00:00	952
2	07-Aug-1955 18:00:00	944
2	08-Aug-1955 12:00:00	944
2	08-Aug-1955 18:00:00	936
2	09-Aug-1955 12:00:00	958
2	09-Aug-1955 18:00:00	954
2	10-Aug-1955 06:00:00	977
2	10-Aug-1955 12:00:00	970
2	11-Aug-1955 12:00:00	975
2	12-Aug-1955 12:00:00	965
2	12-Aug-1955 18:00:00	962
2	13-Aug-1955 00:00:00	969
2	13-Aug-1955 06:00:00	974
2	13-Aug-1955 12:00:00	982
2	13-Aug-1955 18:00:00	995
2	14-Aug-1955 00:00:00	998
2	14-Aug-1955 06:00:00	1002
2	14-Aug-1955 12:00:00	1006
2	14-Aug-1955 18:00:00	1010
##  3	DIANE	M = 11	SNBR =  848
3	12-Aug-1955 12:00:00	975
3	13-Aug-1955 06:00:00	969
3	17-Aug-1955 12:00:00	986
3	17-Aug-1955 18:00:00	990
3	18-Aug-1955 00:00:00	993
3	18-Aug-1955 06:00:00	999
3	18-Aug-1955 12:00:00	1001
3	18-Aug-1955 18:00:00	1004
3	19-Aug-1955 00:00:00	1003
3	19-Aug-1955 06:00:00	1002
3	19-Aug-1955 12:00:00	1000
##  4	EDITH	M = 0	SNBR =  849
##  5	NOT NAMED	M = 0	SNBR =  850
##  6	FLORA	M = 2	SNBR =  851
6	06-Sep-1955 18:00:00	967
6	08-Sep-1955 18:00:00	972
##  7	GLADYS	M = 0	SNBR =  852
##  8	HILDA	M = 4	SNBR =  853
8	12-Sep-1955 12:00:00	1007
8	15-Sep-1955 12:00:00	980
8	16-Sep-1955 00:00:00	963
8	19-Sep-1955 12:00:00	952
##  9	IONE	M = 8	SNBR =  854
9	12-Sep-1955 18:00:00	1008
9	15-Sep-1955 12:00:00	990
9	16-Sep-1955 12:00:00	990
9	17-Sep-1955 12:00:00	950
9	17-Sep-1955 18:00:00	938
9	18-Sep-1955 12:00:00	940
9	19-Sep-1955 12:00:00	960
9	20-Sep-1955 18:00:00	982
## 10	JANET	M = 12	SNBR =  855
10	22-Sep-1955 18:00:00	979
10	23-Sep-1955 12:00:00	996
10	23-Sep-1955 18:00:00	996
10	24-Sep-1955 12:00:00	996
10	24-Sep-1955 18:00:00	995
10	25-Sep-1955 12:00:00	993
10	25-Sep-1955 18:00:00	988
10	26-Sep-1955 12:00:00	970
10	27-Sep-1955 06:00:00	914
10	27-Sep-1955 12:00:00	938
10	28-Sep-1955 12:00:00	950
10	29-Sep-1955 12:00:00	950
## 11	NOT NAMED	M = 0	SNBR =  856
## 12	KATIE	M = 1	SNBR =  857
12	16-Oct-1955 18:00:00	984
##  1	NOT NAMED	M = 3	SNBR =  858
1	12-Jun-1956 12:00:00	1009
1	13-Jun-1956 12:00:00	1004
1	14-Jun-1956 12:00:00	1006
##  2	ANNA	M = 3	SNBR =  859
2	26-Jul-1956 00:00:00	1006
2	26-Jul-1956 12:00:00	991
2	27-Jul-1956 00:00:00	1002
##  3	BETSY	M = 6	SNBR =  860
3	10-Aug-1956 18:00:00	979
3	11-Aug-1956 18:00:00	991
3	13-Aug-1956 12:00:00	974
3	15-Aug-1956 00:00:00	968
3	15-Aug-1956 12:00:00	963
3	17-Aug-1956 00:00:00	954
##  4	CARLA	M = 2	SNBR =  861
4	10-Sep-1956 00:00:00	998
4	10-Sep-1956 12:00:00	996
##  5	DORA	M = 5	SNBR =  862
5	11-Sep-1956 12:00:00	1001
5	11-Sep-1956 18:00:00	1004
5	12-Sep-1956 00:00:00	1004
5	12-Sep-1956 12:00:00	1004
5	12-Sep-1956 18:00:00	1002
##  6	ETHEL	M = 2	SNBR =  863
