Number	Timestamp	Pressure
##  1	ARLENE	M = 5	SNBR = 1000
1	05-Jul-1971 18:00:00	1001
1	06-Jul-1971 12:00:00	1003
1	06-Jul-1971 18:00:00	1000
1	07-Jul-1971 00:00:00	1000
1	07-Jul-1971 06:00:00	1002
##  2	NOT NAMED	M = 5	SNBR = 1001
2	04-Aug-1971 12:00:00	1015
2	05-Aug-1971 00:00:00	1013
2	05-Aug-1971 18:00:00	1000
2	06-Aug-1971 12:00:00	974
2	07-Aug-1971 12:00:00	976
##  3	BETH	M = 14	SNBR = 1002
3	10-Aug-1971 18:00:00	1013
3	11-Aug-1971 18:00:00	1010
3	13-Aug-1971 06:00:00	1007
3	14-Aug-1971 00:00:00	1004
3	14-Aug-1971 12:00:00	995
3	15-Aug-1971 00:00:00	990
3	15-Aug-1971 06:00:00	982
3	15-Aug-1971 12:00:00	977
3	16-Aug-1971 00:00:00	978
3	16-Aug-1971 06:00:00	979
3	16-Aug-1971 12:00:00	984
3	17-Aug-1971 00:00:00	998
3	17-Aug-1971 06:00:00	998
3	17-Aug-1971 12:00:00	998
##  4	CHLOE	M = 4	SNBR = 1003
4	18-Aug-1971 12:00:00	1007
4	20-Aug-1971 00:00:00	1004
4	21-Aug-1971 12:00:00	1007
4	24-Aug-1971 00:00:00	1007
##  5	DORIA	M = 7	SNBR = 1004
5	26-Aug-1971 18:00:00	1008
5	27-Aug-1971 00:00:00	1006
5	27-Aug-1971 06:00:00	999
5	27-Aug-1971 12:00:00	998
5	27-Aug-1971 18:00:00	989
5	28-Aug-1971 06:00:00	993
5	28-Aug-1971 12:00:00	997
##  6	EDITH	M = 19	SNBR = 1005
6	05-Sep-1971 18:00:00	1010
6	07-Sep-1971 12:00:00	1006
6	07-Sep-1971 18:00:00	995
6	08-Sep-1971 06:00:00	993
6	08-Sep-1971 18:00:00	982
6	09-Sep-1971 12:00:00	960
6	09-Sep-1971 18:00:00	943
6	12-Sep-1971 00:00:00	1000
6	12-Sep-1971 06:00:00	1001
6	12-Sep-1971 12:00:00	1000
6	12-Sep-1971 18:00:00	1000
6	13-Sep-1971 06:00:00	998
6	14-Sep-1971 18:00:00	992
6	15-Sep-1971 00:00:00	989
6	15-Sep-1971 12:00:00	984
6	15-Sep-1971 18:00:00	982
6	16-Sep-1971 00:00:00	979
6	16-Sep-1971 06:00:00	977
6	16-Sep-1971 12:00:00	978
##  7	FERN	M = 15	SNBR = 1006
7	08-Sep-1971 00:00:00	1000
7	08-Sep-1971 06:00:00	1000
7	08-Sep-1971 12:00:00	1000
7	08-Sep-1971 18:00:00	995
7	09-Sep-1971 00:00:00	987
7	09-Sep-1971 06:00:00	993
7	09-Sep-1971 12:00:00	992
7	09-Sep-1971 18:00:00	992
7	10-Sep-1971 00:00:00	988
7	10-Sep-1971 06:00:00	988
7	10-Sep-1971 12:00:00	979
7	10-Sep-1971 18:00:00	979
7	11-Sep-1971 00:00:00	988
7	11-Sep-1971 06:00:00	983
7	11-Sep-1971 12:00:00	978
##  8	GINGER	M = 53	SNBR = 1007
8	09-Sep-1971 12:00:00	1008
8	10-Sep-1971 12:00:00	1003
8	11-Sep-1971 12:00:00	991
8	12-Sep-1971 12:00:00	985
8	13-Sep-1971 18:00:00	959
8	14-Sep-1971 18:00:00	964
8	15-Sep-1971 12:00:00	981
8	16-Sep-1971 12:00:00	987
8	17-Sep-1971 00:00:00	987
8	17-Sep-1971 12:00:00	992
8	19-Sep-1971 12:00:00	987
8	21-Sep-1971 12:00:00	993
8	22-Sep-1971 00:00:00	994
8	22-Sep-1971 06:00:00	995
8	22-Sep-1971 12:00:00	995
8	22-Sep-1971 18:00:00	994
8	23-Sep-1971 00:00:00	993
8	23-Sep-1971 06:00:00	993
8	23-Sep-1971 12:00:00	994
8	23-Sep-1971 18:00:00	992
8	24-Sep-1971 00:00:00	988
8	24-Sep-1971 06:00:00	986
8	24-Sep-1971 12:00:00	993
8	24-Sep-1971 18:00:00	988
8	25-Sep-1971 00:00:00	980
8	25-Sep-1971 06:00:00	981
8	25-Sep-1971 12:00:00	984
8	25-Sep-1971 18:00:00	980
8	26-Sep-1971 00:00:00	976
8	26-Sep-1971 06:00:00	976
8	26-Sep-1971 12:00:00	982
8	26-Sep-1971 18:00:00	983
8	27-Sep-1971 00:00:00	980
8	27-Sep-1971 06:00:00	978
8	27-Sep-1971 12:00:00	975
8	27-Sep-1971 18:00:00	969
8	28-Sep-1971 00:00:00	969
8	28-Sep-1971 06:00:00	976
8	28-Sep-1971 12:00:00	981
8	28-Sep-1971 18:00:00	980
8	29-Sep-1971 00:00:00	985
8	29-Sep-1971 06:00:00	982
8	29-Sep-1971 12:00:00	983
8	29-Sep-1971 18:00:00	985
8	30-Sep-1971 00:00:00	988
8	30-Sep-1971 06:00:00	985
8	30-Sep-1971 12:00:00	985
8	30-Sep-1971 18:00:00	984
8	01-Oct-1971 00:00:00	991
8	01-Oct-1971 06:00:00	997
8	01-Oct-1971 12:00:00	1000
8	01-Oct-1971 18:00:00	1004
8	03-Oct-1971 06:00:00	1008
##  9	HEIDI	M = 7	SNBR = 1008
9	12-Sep-1971 00:00:00	1006
9	12-Sep-1971 12:00:00	1001
9	12-Sep-1971 18:00:00	998
9	13-Sep-1971 12:00:00	998
9	13-Sep-1971 18:00:00	996
9	14-Sep-1971 18:00:00	998
9	15-Sep-1971 00:00:00	1002
## 10	IRENE	M = 7	SNBR = 1009
10	11-Sep-1971 18:00:00	1009
10	12-Sep-1971 12:00:00	1009
10	14-Sep-1971 12:00:00	1007
10	17-Sep-1971 12:00:00	1005
10	18-Sep-1971 06:00:00	1002
10	18-Sep-1971 18:00:00	993
10	19-Sep-1971 00:00:00	989
## 11	JANICE	M = 3	SNBR = 1010
11	22-Sep-1971 12:00:00	1009
11	22-Sep-1971 18:00:00	1005
11	24-Sep-1971 06:00:00	1006
## 12	KRISTY	M = 5	SNBR = 1011
12	18-Oct-1971 18:00:00	1009
12	19-Oct-1971 00:00:00	1009
12	19-Oct-1971 18:00:00	1009
12	20-Oct-1971 12:00:00	997
12	20-Oct-1971 18:00:00	992
## 13	LAURA	M = 13	SNBR = 1012
13	14-Nov-1971 12:00:00	1004
13	16-Nov-1971 00:00:00	998
13	17-Nov-1971 00:00:00	995
13	17-Nov-1971 12:00:00	994
13	17-Nov-1971 18:00:00	996
13	18-Nov-1971 06:00:00	1000
13	18-Nov-1971 18:00:00	1001
13	19-Nov-1971 00:00:00	1003
13	19-Nov-1971 18:00:00	1000
13	20-Nov-1971 06:00:00	1000
13	20-Nov-1971 12:00:00	1000
13	20-Nov-1971 18:00:00	997
13	21-Nov-1971 00:00:00	997
##  1	ALPHA	M = 9	SNBR = 1013
1	23-May-1972 18:00:00	1004
1	24-May-1972 06:00:00	1003
1	25-May-1972 00:00:00	1004
1	26-May-1972 12:00:00	1001
1	27-May-1972 18:00:00	991
1	28-May-1972 06:00:00	1011
