Number	Timestamp	Pressure
##  1	NOT NAMED	M = 1	SNBR =  522
1	22-Jun-1921 18:00:00	980
##  2	NOT NAMED	M = 0	SNBR =  523
##  3	NOT NAMED	M = 3	SNBR =  524
3	10-Sep-1921 18:00:00	961
3	16-Sep-1921 18:00:00	964
3	17-Sep-1921 06:00:00	959
##  4	NOT NAMED	M = 1	SNBR =  525
4	14-Sep-1921 06:00:00	979
##  5	NOT NAMED	M = 0	SNBR =  526
##  6	NOT NAMED	M = 3	SNBR =  527
6	23-Oct-1921 18:00:00	941
6	25-Oct-1921 00:00:00	943
6	25-Oct-1921 18:00:00	952
##  7	NOT NAMED	M = 0	SNBR =  528
##  1	NOT NAMED	M = 1	SNBR =  529
1	16-Jun-1922 12:00:00	1006
##  2	NOT NAMED	M = 4	SNBR =  530
2	21-Sep-1922 12:00:00	960
2	23-Sep-1922 18:00:00	971
2	24-Sep-1922 18:00:00	952
2	25-Sep-1922 06:00:00	939
##  3	NOT NAMED	M = 0	SNBR =  531
##  4	NOT NAMED	M = 0	SNBR =  532
##  5	NOT NAMED	M = 0	SNBR =  533
##  1	NOT NAMED	M = 1	SNBR =  534
1	26-Jun-1923 18:00:00	1006
##  2	NOT NAMED	M = 0	SNBR =  535
##  3	NOT NAMED	M = 0	SNBR =  536
##  4	NOT NAMED	M = 0	SNBR =  537
##  5	NOT NAMED	M = 0	SNBR =  538
##  6	NOT NAMED	M = 2	SNBR =  539
6	16-Oct-1923 06:00:00	983
6	16-Oct-1923 12:00:00	991
##  7	NOT NAMED	M = 1	SNBR =  540
7	19-Oct-1923 12:00:00	994
##  8	NOT NAMED	M = 2	SNBR =  541
8	18-Oct-1923 00:00:00	992
8	18-Oct-1923 06:00:00	997
##  9	NOT NAMED	M = 0	SNBR =  542
##  1	NOT NAMED	M = 0	SNBR =  543
##  2	NOT NAMED	M = 0	SNBR =  544
##  3	NOT NAMED	M = 3	SNBR =  545
3	25-Aug-1924 12:00:00	969
3	26-Aug-1924 06:00:00	963
3	26-Aug-1924 18:00:00	968
##  4	NOT NAMED	M = 2	SNBR =  546
4	28-Aug-1924 06:00:00	965
4	29-Aug-1924 06:00:00	967
##  5	NOT NAMED	M = 1	SNBR =  547
5	15-Sep-1924 12:00:00	980
##  6	NOT NAMED	M = 1	SNBR =  548
6	22-Sep-1924 00:00:00	1005
##  7	NOT NAMED	M = 0	SNBR =  549
##  8	NOT NAMED	M = 2	SNBR =  550
8	29-Sep-1924 12:00:00	999
8	30-Sep-1924 06:00:00	1001
##  9	NOT NAMED	M = 0	SNBR =  551
