Number	Timestamp	Pressure
##  4	NOT NAMED	M = 0	SNBR =  663
##  5	NOT NAMED	M = 1	SNBR =  664
5	31-Jul-1936 12:00:00	973
##  6	NOT NAMED	M = 0	SNBR =  665
##  7	NOT NAMED	M = 0	SNBR =  666
##  8	NOT NAMED	M = 0	SNBR =  667
##  9	NOT NAMED	M = 0	SNBR =  668
## 10	NOT NAMED	M = 0	SNBR =  669
## 11	NOT NAMED	M = 0	SNBR =  670
## 12	NOT NAMED	M = 0	SNBR =  671
## 13	NOT NAMED	M = 1	SNBR =  672
13	18-Sep-1936 12:00:00	968
## 14	NOT NAMED	M = 0	SNBR =  673
## 15	NOT NAMED	M = 0	SNBR =  674
## 16	NOT NAMED	M = 0	SNBR =  675
##  1	NOT NAMED	M = 0	SNBR =  676
##  2	NOT NAMED	M = 0	SNBR =  677
##  3	NOT NAMED	M = 0	SNBR =  678
##  4	NOT NAMED	M = 0	SNBR =  679
##  5	NOT NAMED	M = 0	SNBR =  680
##  6	NOT NAMED	M = 0	SNBR =  681
##  7	NOT NAMED	M = 0	SNBR =  682
##  8	NOT NAMED	M = 0	SNBR =  683
##  9	NOT NAMED	M = 0	SNBR =  684
##  1	NOT NAMED	M = 0	SNBR =  685
##  2	NOT NAMED	M = 0	SNBR =  686
##  3	NOT NAMED	M = 1	SNBR =  687
3	26-Aug-1938 12:00:00	979
##  4	NOT NAMED	M = 5	SNBR =  688
4	21-Sep-1938 12:00:00	938
4	21-Sep-1938 18:00:00	940
4	22-Sep-1938 00:00:00	967
4	22-Sep-1938 06:00:00	988
4	22-Sep-1938 12:00:00	987
##  5	NOT NAMED	M = 2	SNBR =  689
5	15-Oct-1938 00:00:00	996
5	17-Oct-1938 12:00:00	1006
##  6	NOT NAMED	M = 0	SNBR =  690
##  7	NOT NAMED	M = 0	SNBR =  691
##  8	NOT NAMED	M = 0	SNBR =  692
##  1	NOT NAMED	M = 1	SNBR =  693
1	13-Jun-1939 00:00:00	1003
##  2	NOT NAMED	M = 0	SNBR =  694
##  3	NOT NAMED	M = 0	SNBR =  695
##  4	NOT NAMED	M = 0	SNBR =  696
##  5	NOT NAMED	M = 0	SNBR =  697
##  1	NOT NAMED	M = 0	SNBR =  698
##  2	NOT NAMED	M = 1	SNBR =  699
2	08-Aug-1940 00:00:00	972
##  3	NOT NAMED	M = 3	SNBR =  700
3	05-Aug-1940 18:00:00	1012
3	06-Aug-1940 18:00:00	1003
3	11-Aug-1940 18:00:00	975
##  4	NOT NAMED	M = 0	SNBR =  701
##  5	NOT NAMED	M = 0	SNBR =  702
##  6	NOT NAMED	M = 0	SNBR =  703
##  7	NOT NAMED	M = 0	SNBR =  704
##  8	NOT NAMED	M = 0	SNBR =  705
