Number	Timestamp	Pressure
5	28-Aug-1964 00:00:00	983
5	28-Aug-1964 18:00:00	995
5	29-Aug-1964 00:00:00	999
5	02-Sep-1964 12:00:00	980
5	03-Sep-1964 06:00:00	980
5	03-Sep-1964 12:00:00	983
5	03-Sep-1964 18:00:00	982
5	04-Sep-1964 12:00:00	970
##  6	DORA	M = 21	SNBR =  932
6	01-Sep-1964 18:00:00	998
6	02-Sep-1964 12:00:00	996
6	03-Sep-1964 06:00:00	984
6	03-Sep-1964 12:00:00	984
6	04-Sep-1964 00:00:00	981
6	04-Sep-1964 06:00:00	994
6	04-Sep-1964 12:00:00	976
6	04-Sep-1964 18:00:00	973
6	05-Sep-1964 12:00:00	971
6	05-Sep-1964 18:00:00	960
6	06-Sep-1964 06:00:00	942
6	06-Sep-1964 18:00:00	958
6	07-Sep-1964 12:00:00	964
6	07-Sep-1964 18:00:00	956
6	08-Sep-1964 18:00:00	963
6	09-Sep-1964 06:00:00	972
6	09-Sep-1964 12:00:00	970
6	09-Sep-1964 18:00:00	962
6	10-Sep-1964 00:00:00	964
6	10-Sep-1964 06:00:00	966
6	14-Sep-1964 00:00:00	998
##  7	ETHEL	M = 14	SNBR =  933
7	05-Sep-1964 18:00:00	1005
7	07-Sep-1964 00:00:00	1002
7	07-Sep-1964 12:00:00	1007
7	08-Sep-1964 12:00:00	999
7	08-Sep-1964 18:00:00	986
7	09-Sep-1964 06:00:00	989
7	09-Sep-1964 12:00:00	984
7	10-Sep-1964 12:00:00	976
7	10-Sep-1964 18:00:00	977
7	11-Sep-1964 12:00:00	983
7	11-Sep-1964 18:00:00	977
7	12-Sep-1964 12:00:00	974
7	12-Sep-1964 18:00:00	976
7	14-Sep-1964 18:00:00	969
##  8	FLORENCE	M = 0	SNBR =  934
##  9	GLADYS	M = 35	SNBR =  935
9	14-Sep-1964 12:00:00	992
9	14-Sep-1964 18:00:00	994
9	15-Sep-1964 12:00:00	996
9	15-Sep-1964 18:00:00	992
9	16-Sep-1964 12:00:00	995
9	17-Sep-1964 00:00:00	1001
9	17-Sep-1964 12:00:00	954
9	17-Sep-1964 18:00:00	945
9	18-Sep-1964 00:00:00	951
9	18-Sep-1964 06:00:00	951
9	18-Sep-1964 12:00:00	952
9	18-Sep-1964 18:00:00	953
9	19-Sep-1964 00:00:00	962
9	19-Sep-1964 06:00:00	951
9	19-Sep-1964 12:00:00	960
9	19-Sep-1964 18:00:00	962
9	20-Sep-1964 00:00:00	962
9	20-Sep-1964 06:00:00	965
9	20-Sep-1964 12:00:00	967
9	20-Sep-1964 18:00:00	964
9	21-Sep-1964 00:00:00	964
9	21-Sep-1964 12:00:00	980
9	21-Sep-1964 18:00:00	977
9	22-Sep-1964 00:00:00	984
9	22-Sep-1964 06:00:00	980
9	22-Sep-1964 12:00:00	984
9	22-Sep-1964 18:00:00	982
9	23-Sep-1964 00:00:00	980
9	23-Sep-1964 06:00:00	977
9	23-Sep-1964 12:00:00	982
9	23-Sep-1964 18:00:00	974
9	24-Sep-1964 00:00:00	980
9	24-Sep-1964 06:00:00	982
9	24-Sep-1964 12:00:00	973
9	24-Sep-1964 18:00:00	990
## 10	HILDA	M = 14	SNBR =  936
10	30-Sep-1964 00:00:00	997
10	30-Sep-1964 06:00:00	994
10	30-Sep-1964 12:00:00	984
10	30-Sep-1964 18:00:00	978
10	01-Oct-1964 00:00:00	977
10	01-Oct-1964 06:00:00	955
10	01-Oct-1964 12:00:00	951
10	01-Oct-1964 18:00:00	941
10	02-Oct-1964 00:00:00	942
10	03-Oct-1964 00:00:00	960
10	03-Oct-1964 06:00:00	964
10	03-Oct-1964 12:00:00	962
10	03-Oct-1964 18:00:00	961
10	04-Oct-1964 00:00:00	959
## 11	ISBELL	M = 12	SNBR =  937
11	08-Oct-1964 12:00:00	1008
11	09-Oct-1964 12:00:00	1008
11	10-Oct-1964 18:00:00	1008
11	12-Oct-1964 18:00:00	1005
11	13-Oct-1964 18:00:00	979
11	14-Oct-1964 12:00:00	964
11	14-Oct-1964 18:00:00	968
11	15-Oct-1964 12:00:00	980
11	15-Oct-1964 18:00:00	986
11	16-Oct-1964 00:00:00	990
11	16-Oct-1964 06:00:00	994
11	16-Oct-1964 12:00:00	1000
## 12	NOT NAMED	M = 1	SNBR =  938
12	07-Nov-1964 18:00:00	997
##  1	NOT NAMED	M = 0	SNBR =  939
##  2	ANNA	M = 0	SNBR =  940
##  3	BETSY	M = 41	SNBR =  941
3	27-Aug-1965 18:00:00	1007
3	28-Aug-1965 12:00:00	1010
3	29-Aug-1965 00:00:00	1010
3	29-Aug-1965 12:00:00	1007
3	29-Aug-1965 18:00:00	997
3	30-Aug-1965 18:00:00	1002
3	31-Aug-1965 00:00:00	994
3	31-Aug-1965 06:00:00	990
3	31-Aug-1965 18:00:00	984
3	01-Sep-1965 06:00:00	980
3	01-Sep-1965 12:00:00	988
3	01-Sep-1965 18:00:00	987
3	02-Sep-1965 00:00:00	970
3	02-Sep-1965 12:00:00	942
3	02-Sep-1965 18:00:00	945
3	03-Sep-1965 12:00:00	955
3	03-Sep-1965 18:00:00	950
3	04-Sep-1965 00:00:00	951
3	04-Sep-1965 06:00:00	946
3	04-Sep-1965 12:00:00	951
3	04-Sep-1965 18:00:00	946
3	05-Sep-1965 00:00:00	943
3	05-Sep-1965 06:00:00	954
3	05-Sep-1965 12:00:00	952
3	05-Sep-1965 18:00:00	968
3	06-Sep-1965 00:00:00	973
3	06-Sep-1965 06:00:00	968
3	06-Sep-1965 12:00:00	966
3	07-Sep-1965 00:00:00	956
3	07-Sep-1965 06:00:00	956
3	07-Sep-1965 12:00:00	957
3	07-Sep-1965 18:00:00	952
3	08-Sep-1965 00:00:00	961
3	08-Sep-1965 06:00:00	954
3	08-Sep-1965 12:00:00	952
3	08-Sep-1965 18:00:00	948
3	09-Sep-1965 12:00:00	951
3	09-Sep-1965 18:00:00	953
3	10-Sep-1965 00:00:00	941
3	10-Sep-1965 06:00:00	948
3	10-Sep-1965 12:00:00	965
##  4	CAROL	M = 13	SNBR =  942
4	21-Sep-1965 06:00:00	974
4	21-Sep-1965 12:00:00	974
4	22-Sep-1965 12:00:00	980
4	23-Sep-1965 00:00:00	992
4	23-Sep-1965 12:00:00	988
4	24-Sep-1965 18:00:00	991
4	25-Sep-1965 12:00:00	986
4	25-Sep-1965 18:00:00	986
4	26-Sep-1965 00:00:00	986
4	26-Sep-1965 12:00:00	998
4	28-Sep-1965 00:00:00	992
4	28-Sep-1965 18:00:00	988
4	29-Sep-1965 18:00:00	984
##  5	DEBBIE	M = 9	SNBR =  943
5	24-Sep-1965 12:00:00	1003
5	25-Sep-1965 12:00:00	1005
5	26-Sep-1965 18:00:00	1007
5	27-Sep-1965 00:00:00	1006
5	27-Sep-1965 12:00:00	1007
5	27-Sep-1965 18:00:00	1007
5	28-Sep-1965 12:00:00	1001
5	28-Sep-1965 18:00:00	1004
5	29-Sep-1965 00:00:00	1004
##  6	ELENA	M = 12	SNBR =  944
6	14-Oct-1965 12:00:00	1005
6	15-Oct-1965 06:00:00	1005
6	15-Oct-1965 12:00:00	1001
6	15-Oct-1965 18:00:00	995
6	16-Oct-1965 00:00:00	995
6	16-Oct-1965 06:00:00	991
6	16-Oct-1965 18:00:00	992
6	17-Oct-1965 00:00:00	998
6	17-Oct-1965 06:00:00	992
6	17-Oct-1965 12:00:00	988
6	17-Oct-1965 18:00:00	986
6	18-Oct-1965 12:00:00	977
##  1	ALMA	M = 21	SNBR =  945
1	05-Jun-1966 12:00:00	1006
1	06-Jun-1966 12:00:00	996
1	06-Jun-1966 18:00:00	990
1	07-Jun-1966 00:00:00	990
1	07-Jun-1966 06:00:00	986
1	07-Jun-1966 12:00:00	983
1	08-Jun-1966 00:00:00	976
1	08-Jun-1966 06:00:00	980
1	08-Jun-1966 18:00:00	970
1	09-Jun-1966 00:00:00	974
1	09-Jun-1966 12:00:00	970
1	09-Jun-1966 18:00:00	981
1	10-Jun-1966 00:00:00	977
1	11-Jun-1966 00:00:00	997
1	11-Jun-1966 12:00:00	990
1	11-Jun-1966 18:00:00	993
1	12-Jun-1966 00:00:00	998
1	12-Jun-1966 06:00:00	997
1	12-Jun-1966 12:00:00	994
1	13-Jun-1966 00:00:00	999
1	13-Jun-1966 12:00:00	1002
##  2	BECKY	M = 2	SNBR =  946
2	02-Jul-1966 12:00:00	985
2	02-Jul-1966 18:00:00	986
##  3	CELIA	M = 8	SNBR =  947
3	13-Jul-1966 18:00:00	1012
3	14-Jul-1966 12:00:00	1012
3	14-Jul-1966 18:00:00	1012
3	15-Jul-1966 12:00:00	1015
3	20-Jul-1966 12:00:00	997
3	21-Jul-1966 00:00:00	995
3	21-Jul-1966 06:00:00	998
3	21-Jul-1966 12:00:00	998
##  4	DOROTHY	M = 8	SNBR =  948
4	24-Jul-1966 12:00:00	998
4	25-Jul-1966 18:00:00	997
4	26-Jul-1966 12:00:00	989
4	27-Jul-1966 12:00:00	990
4	28-Jul-1966 12:00:00	993
4	28-Jul-1966 18:00:00	996
4	29-Jul-1966 12:00:00	996
4	29-Jul-1966 18:00:00	999
##  5	ELLA	M = 5	SNBR =  949
5	24-Jul-1966 18:00:00	1009
5	25-Jul-1966 18:00:00	1010
5	26-Jul-1966 12:00:00	1008
5	26-Jul-1966 18:00:00	1008
5	27-Jul-1966 12:00:00	1012
##  6	FAITH	M = 32	SNBR =  950
6	21-Aug-1966 18:00:00	1006
6	24-Aug-1966 12:00:00	992
6	25-Aug-1966 00:00:00	993
6	25-Aug-1966 06:00:00	995
6	25-Aug-1966 12:00:00	986
6	25-Aug-1966 18:00:00	990
6	26-Aug-1966 06:00:00	997
6	26-Aug-1966 12:00:00	995
6	27-Aug-1966 00:00:00	987
6	27-Aug-1966 06:00:00	993
6	27-Aug-1966 12:00:00	989
6	27-Aug-1966 18:00:00	983
6	28-Aug-1966 00:00:00	979
6	28-Aug-1966 06:00:00	973
6	28-Aug-1966 12:00:00	962
6	28-Aug-1966 18:00:00	957
6	29-Aug-1966 00:00:00	956
6	29-Aug-1966 06:00:00	960
6	29-Aug-1966 12:00:00	963
6	29-Aug-1966 18:00:00	963
6	30-Aug-1966 00:00:00	963
6	30-Aug-1966 06:00:00	970
6	30-Aug-1966 12:00:00	966
6	31-Aug-1966 00:00:00	967
6	31-Aug-1966 12:00:00	988
6	31-Aug-1966 18:00:00	963
6	01-Sep-1966 06:00:00	963
6	01-Sep-1966 12:00:00	963
6	01-Sep-1966 18:00:00	957
6	02-Sep-1966 00:00:00	958
6	03-Sep-1966 06:00:00	950
6	04-Sep-1966 12:00:00	954
##  7	GRETA	M = 11	SNBR =  951
7	02-Sep-1966 00:00:00	1011
7	03-Sep-1966 00:00:00	1010
7	03-Sep-1966 12:00:00	1013
7	04-Sep-1966 12:00:00	1009
7	05-Sep-1966 00:00:00	1004
7	05-Sep-1966 18:00:00	1007
7	06-Sep-1966 00:00:00	1009
7	06-Sep-1966 06:00:00	1009
7	06-Sep-1966 12:00:00	1011
7	06-Sep-1966 18:00:00	1011
7	07-Sep-1966 12:00:00	1013
##  8	HALLIE	M = 2	SNBR =  952
8	21-Sep-1966 00:00:00	997
8	22-Sep-1966 00:00:00	1012
##  9	INEZ	M = 39	SNBR =  953
9	24-Sep-1966 12:00:00	1009
9	24-Sep-1966 18:00:00	1008
9	25-Sep-1966 12:00:00	1000
9	25-Sep-1966 18:00:00	1000
9	26-Sep-1966 12:00:00	995
9	26-Sep-1966 18:00:00	982
9	27-Sep-1966 06:00:00	965
9	27-Sep-1966 12:00:00	961
9	27-Sep-1966 18:00:00	962
9	28-Sep-1966 06:00:00	955
9	28-Sep-1966 18:00:00	932
9	29-Sep-1966 00:00:00	929
9	30-Sep-1966 00:00:00	987
9	02-Oct-1966 18:00:00	999
9	03-Oct-1966 00:00:00	995
9	03-Oct-1966 06:00:00	989
9	03-Oct-1966 12:00:00	985
9	03-Oct-1966 18:00:00	986
9	04-Oct-1966 00:00:00	985
9	04-Oct-1966 12:00:00	987
9	04-Oct-1966 18:00:00	984
9	05-Oct-1966 00:00:00	988
9	05-Oct-1966 06:00:00	985
9	05-Oct-1966 18:00:00	980
9	06-Oct-1966 00:00:00	970
9	06-Oct-1966 06:00:00	983
9	06-Oct-1966 12:00:00	974
9	06-Oct-1966 18:00:00	974
9	07-Oct-1966 00:00:00	961
9	07-Oct-1966 18:00:00	972
9	08-Oct-1966 00:00:00	972
9	08-Oct-1966 12:00:00	953
9	08-Oct-1966 18:00:00	956
9	09-Oct-1966 00:00:00	948
9	09-Oct-1966 06:00:00	951
9	09-Oct-1966 18:00:00	953
9	10-Oct-1966 00:00:00	960
9	10-Oct-1966 06:00:00	962
9	10-Oct-1966 12:00:00	961
## 10	JUDITH	M = 2	SNBR =  954
10	29-Sep-1966 00:00:00	1013
10	29-Sep-1966 18:00:00	1007
## 11	LOIS	M = 9	SNBR =  955
11	05-Nov-1966 18:00:00	998
11	06-Nov-1966 00:00:00	998
11	06-Nov-1966 18:00:00	995
11	07-Nov-1966 18:00:00	986
11	08-Nov-1966 00:00:00	986
11	09-Nov-1966 12:00:00	989
11	09-Nov-1966 18:00:00	989
11	10-Nov-1966 12:00:00	988
11	13-Nov-1966 12:00:00	1016
##  1	ARLENE	M = 8	SNBR =  956
1	30-Aug-1967 18:00:00	1001
1	31-Aug-1967 18:00:00	1008
1	01-Sep-1967 12:00:00	1009
1	02-Sep-1967 00:00:00	1007
1	02-Sep-1967 12:00:00	999
1	03-Sep-1967 00:00:00	994
1	03-Sep-1967 12:00:00	998
1	04-Sep-1967 00:00:00	982
##  2	BEULAH	M = 37	SNBR =  957
2	05-Sep-1967 18:00:00	1010
2	07-Sep-1967 12:00:00	1006
2	08-Sep-1967 00:00:00	1005
2	08-Sep-1967 12:00:00	996
2	08-Sep-1967 18:00:00	989
2	09-Sep-1967 18:00:00	950
2	10-Sep-1967 12:00:00	947
2	10-Sep-1967 18:00:00	951
2	11-Sep-1967 00:00:00	967
2	11-Sep-1967 18:00:00	978
2	12-Sep-1967 00:00:00	1006
2	12-Sep-1967 06:00:00	997
2	12-Sep-1967 12:00:00	1000
2	12-Sep-1967 18:00:00	998
