##  1	NOT NAMED	M = 20	SNBR =  137	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
01-Jun-1871 00:00:00	24.1	81.0	46	0
01-Jun-1871 06:00:00	24.1	82.1	46	0
01-Jun-1871 12:00:00	24.2	83.6	46	0
01-Jun-1871 18:00:00	24.7	84.6	46	0
02-Jun-1871 00:00:00	25.2	85.4	58	0
02-Jun-1871 06:00:00	25.8	86.1	58	0
02-Jun-1871 12:00:00	26.1	87.3	58	0
02-Jun-1871 18:00:00	26.5	88.6	58	0
03-Jun-1871 00:00:00	26.8	89.8	58	0
03-Jun-1871 06:00:00	27.0	91.1	58	0
03-Jun-1871 12:00:00	27.3	92.4	58	0
03-Jun-1871 18:00:00	27.7	93.3	58	0
04-Jun-1871 00:00:00	28.2	94.1	58	0
04-Jun-1871 06:00:00	28.9	95.0	58	999
04-Jun-1871 12:00:00	29.7	95.6	46	0
04-Jun-1871 18:00:00	30.3	96.0	46	0
05-Jun-1871 00:00:00	31.1	96.1	46	0
05-Jun-1871 06:00:00	32.0	96.1	46	0
05-Jun-1871 12:00:00	33.2	95.8	35	0
05-Jun-1871 18:00:00	35.0	95.0	35	0
##  2	NOT NAMED	M = 12	SNBR =  138	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
08-Jun-1871 00:00:00	23.4	90.4	46	0
08-Jun-1871 06:00:00	24.2	91.1	46	0
08-Jun-1871 12:00:00	25.0	91.8	46	0
08-Jun-1871 18:00:00	25.9	92.6	46	0
09-Jun-1871 00:00:00	26.7	93.3	58	0
09-Jun-1871 06:00:00	27.4	94.0	58	0
09-Jun-1871 12:00:00	28.3	94.6	58	0
09-Jun-1871 18:00:00	29.3	95.0	58	0
10-Jun-1871 00:00:00	30.3	95.1	46	0
10-Jun-1871 06:00:00	31.3	95.1	46	0
10-Jun-1871 12:00:00	32.4	95.0	35	0
10-Jun-1871 18:00:00	33.5	95.0	35	0
##  3	NOT NAMED	M = 40	SNBR =  139	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
14-Aug-1871 00:00:00	26.5	72.4	92	0
14-Aug-1871 06:00:00	26.6	73.0	92	0
14-Aug-1871 12:00:00	26.7	73.6	92	0
14-Aug-1871 18:00:00	26.7	74.3	92	0
15-Aug-1871 00:00:00	26.8	75.0	104	0
15-Aug-1871 06:00:00	26.8	75.8	104	0
15-Aug-1871 12:00:00	26.8	76.7	115	0
15-Aug-1871 18:00:00	26.8	77.7	115	0
16-Aug-1871 00:00:00	26.8	78.5	115	952
16-Aug-1871 06:00:00	26.8	79.1	115	955
16-Aug-1871 12:00:00	26.8	79.5	115	0
16-Aug-1871 18:00:00	26.9	79.8	115	0
17-Aug-1871 00:00:00	27.0	80.1	115	0
17-Aug-1871 06:00:00	27.2	80.5	104	0
17-Aug-1871 12:00:00	27.6	81.1	92	0
17-Aug-1871 18:00:00	28.3	81.7	81	0
18-Aug-1871 00:00:00	29.0	82.1	81	0
18-Aug-1871 06:00:00	29.7	82.5	69	0
18-Aug-1871 12:00:00	30.4	82.3	69	0
18-Aug-1871 18:00:00	30.8	81.9	58	0
19-Aug-1871 00:00:00	31.3	81.4	58	0
19-Aug-1871 06:00:00	31.8	80.8	69	0
19-Aug-1871 12:00:00	32.1	80.2	69	0
19-Aug-1871 18:00:00	32.3	79.6	69	0
20-Aug-1871 00:00:00	32.5	78.8	69	0
20-Aug-1871 06:00:00	32.7	77.6	69	0
20-Aug-1871 12:00:00	32.6	76.8	69	0
20-Aug-1871 18:00:00	32.4	76.4	69	0
21-Aug-1871 00:00:00	32.0	76.1	69	0
21-Aug-1871 06:00:00	31.7	76.3	69	0
21-Aug-1871 12:00:00	31.4	76.5	69	0
21-Aug-1871 18:00:00	31.2	77.1	69	0
22-Aug-1871 00:00:00	31.1	78.0	69	0
22-Aug-1871 06:00:00	31.0	78.6	69	0
22-Aug-1871 12:00:00	31.0	79.5	69	0
22-Aug-1871 18:00:00	31.1	80.4	69	0
23-Aug-1871 00:00:00	31.2	81.4	69	0
23-Aug-1871 06:00:00	31.3	82.4	58	0
23-Aug-1871 12:00:00	31.4	83.5	46	0
23-Aug-1871 18:00:00	31.4	84.5	35	0
##  4	NOT NAMED	M = 56	SNBR =  140	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
17-Aug-1871 00:00:00	11.2	30.7	46	0
17-Aug-1871 06:00:00	11.5	32.2	46	0
17-Aug-1871 12:00:00	11.8	33.9	46	0
17-Aug-1871 18:00:00	12.3	35.5	46	0
18-Aug-1871 00:00:00	12.9	37.4	58	0
18-Aug-1871 06:00:00	13.5	39.2	58	0
18-Aug-1871 12:00:00	14.0	41.0	58	0
18-Aug-1871 18:00:00	14.2	42.5	58	0
19-Aug-1871 00:00:00	14.3	44.5	69	0
19-Aug-1871 06:00:00	14.5	46.4	69	0
19-Aug-1871 12:00:00	14.7	48.0	81	0
19-Aug-1871 18:00:00	14.9	49.9	81	0
20-Aug-1871 00:00:00	15.1	52.2	92	0
20-Aug-1871 06:00:00	15.3	54.5	92	0
20-Aug-1871 12:00:00	15.4	56.4	104	0
20-Aug-1871 18:00:00	15.8	58.2	104	0
21-Aug-1871 00:00:00	16.4	60.0	115	0
21-Aug-1871 06:00:00	17.1	61.6	115	0
21-Aug-1871 12:00:00	17.7	62.9	115	965
21-Aug-1871 18:00:00	18.2	64.0	115	0
22-Aug-1871 00:00:00	18.9	65.3	115	962
22-Aug-1871 06:00:00	19.5	66.5	115	0
22-Aug-1871 12:00:00	20.0	67.5	104	0
22-Aug-1871 18:00:00	20.7	68.6	104	0
23-Aug-1871 00:00:00	21.2	69.6	104	0
23-Aug-1871 06:00:00	22.0	71.0	104	0
23-Aug-1871 12:00:00	22.5	72.3	104	0
23-Aug-1871 18:00:00	23.2	73.5	104	0
24-Aug-1871 00:00:00	24.1	75.0	104	0
24-Aug-1871 06:00:00	25.0	76.4	104	0
24-Aug-1871 12:00:00	25.7	77.6	104	0
24-Aug-1871 18:00:00	26.3	78.6	104	0
25-Aug-1871 00:00:00	27.0	79.5	104	0
25-Aug-1871 06:00:00	27.7	80.5	104	0
25-Aug-1871 12:00:00	28.3	81.3	81	0
25-Aug-1871 18:00:00	28.9	82.2	58	0
26-Aug-1871 00:00:00	29.4	83.1	46	0
26-Aug-1871 06:00:00	29.9	83.8	46	0
26-Aug-1871 12:00:00	30.5	84.3	46	0
