##  1	NOT NAMED	M = 31	SNBR =  461	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
04-Aug-1911 12:00:00	31.0	86.0	23	0
04-Aug-1911 18:00:00	31.1	84.8	23	0
05-Aug-1911 00:00:00	31.2	83.7	23	0
05-Aug-1911 06:00:00	31.3	82.6	23	0
05-Aug-1911 12:00:00	31.5	81.5	29	0
05-Aug-1911 18:00:00	31.7	80.5	29	0
06-Aug-1911 00:00:00	31.8	79.5	29	0
06-Aug-1911 06:00:00	31.9	78.5	29	0
06-Aug-1911 12:00:00	32.0	77.5	29	0
06-Aug-1911 18:00:00	32.0	76.4	29	0
07-Aug-1911 00:00:00	32.0	75.3	35	0
07-Aug-1911 06:00:00	32.0	74.2	35	0
07-Aug-1911 12:00:00	32.0	73.0	35	0
07-Aug-1911 18:00:00	32.0	71.9	35	0
08-Aug-1911 00:00:00	32.0	70.8	35	0
08-Aug-1911 06:00:00	32.0	69.7	35	0
08-Aug-1911 12:00:00	32.0	68.5	35	0
08-Aug-1911 18:00:00	32.3	67.2	35	0
09-Aug-1911 00:00:00	32.8	66.0	40	0
09-Aug-1911 06:00:00	33.4	64.7	40	0
09-Aug-1911 12:00:00	34.0	63.5	40	0
09-Aug-1911 18:00:00	34.6	62.3	40	0
10-Aug-1911 00:00:00	35.2	61.1	46	0
10-Aug-1911 06:00:00	35.8	59.9	52	0
10-Aug-1911 12:00:00	36.5	58.5	58	0
10-Aug-1911 18:00:00	37.4	56.8	58	0
11-Aug-1911 00:00:00	38.4	54.6	58	0
11-Aug-1911 06:00:00	39.5	52.0	52	0
11-Aug-1911 12:00:00	41.0	49.0	46	0
11-Aug-1911 18:00:00	42.5	46.0	40	0
12-Aug-1911 00:00:00	44.0	43.0	35	0
##  2	NOT NAMED	M = 25	SNBR =  462	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
08-Aug-1911 12:00:00	25.5	82.5	35	0
08-Aug-1911 18:00:00	25.5	82.6	35	0
09-Aug-1911 00:00:00	25.5	82.7	35	0
09-Aug-1911 06:00:00	25.5	82.8	40	0
09-Aug-1911 12:00:00	25.7	83.0	40	0
09-Aug-1911 18:00:00	26.0	83.3	40	0
10-Aug-1911 00:00:00	26.5	83.6	46	0
10-Aug-1911 06:00:00	27.1	83.9	52	0
10-Aug-1911 12:00:00	27.6	84.3	58	0
10-Aug-1911 18:00:00	28.1	84.8	63	0
11-Aug-1911 00:00:00	28.6	85.4	69	0
11-Aug-1911 06:00:00	29.0	85.9	75	0
11-Aug-1911 12:00:00	29.5	86.5	81	0
11-Aug-1911 18:00:00	30.0	87.1	81	0
12-Aug-1911 00:00:00	30.4	87.7	75	0
12-Aug-1911 06:00:00	30.6	88.3	63	0
12-Aug-1911 12:00:00	30.8	89.0	52	0
12-Aug-1911 18:00:00	30.9	89.8	46	0
13-Aug-1911 00:00:00	31.0	90.7	40	0
13-Aug-1911 06:00:00	31.0	91.6	35	0
13-Aug-1911 12:00:00	31.0	92.5	35	0
13-Aug-1911 18:00:00	31.4	93.0	35	0
14-Aug-1911 00:00:00	32.2	93.3	29	0
14-Aug-1911 06:00:00	33.4	93.4	23	0
14-Aug-1911 12:00:00	35.0	93.5	23	0
##  3	NOT NAMED	M = 34	SNBR =  463	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
23-Aug-1911 06:00:00	25.2	65.5	40	0
23-Aug-1911 12:00:00	25.5	66.5	46	0
23-Aug-1911 18:00:00	25.8	67.4	46	0
24-Aug-1911 00:00:00	26.1	68.3	52	0
24-Aug-1911 06:00:00	26.3	69.2	58	0
24-Aug-1911 12:00:00	26.5	70.0	63	0
24-Aug-1911 18:00:00	26.7	70.7	69	0
25-Aug-1911 00:00:00	26.9	71.4	75	0
25-Aug-1911 06:00:00	27.2	72.1	81	0
25-Aug-1911 12:00:00	27.5	72.8	81	0
25-Aug-1911 18:00:00	28.0	73.5	86	0
26-Aug-1911 00:00:00	28.7	74.3	92	0
26-Aug-1911 06:00:00	29.6	75.1	92	0
26-Aug-1911 12:00:00	30.1	75.8	92	0
26-Aug-1911 18:00:00	30.5	76.4	92	0
27-Aug-1911 00:00:00	30.8	77.1	92	0
27-Aug-1911 06:00:00	31.1	77.8	92	0
27-Aug-1911 12:00:00	31.5	78.7	98	0
