##  1	NOT NAMED	M = 21	SNBR =  294	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
03-Jul-1891 06:00:00	21.7	93.0	40	0
03-Jul-1891 12:00:00	22.0	93.2	52	0
03-Jul-1891 18:00:00	22.4	93.5	63	0
04-Jul-1891 00:00:00	22.9	93.9	75	0
04-Jul-1891 06:00:00	23.4	94.2	86	0
04-Jul-1891 12:00:00	24.0	94.5	92	0
04-Jul-1891 18:00:00	24.7	94.8	92	0
05-Jul-1891 00:00:00	25.4	95.1	92	0
05-Jul-1891 06:00:00	26.2	95.4	92	0
05-Jul-1891 12:00:00	27.1	95.6	92	0
05-Jul-1891 18:00:00	28.1	95.6	92	0
06-Jul-1891 00:00:00	29.2	95.4	81	0
06-Jul-1891 06:00:00	30.3	95.1	69	0
06-Jul-1891 12:00:00	31.2	94.7	63	0
06-Jul-1891 18:00:00	31.9	94.3	58	0
07-Jul-1891 00:00:00	32.5	93.8	52	0
07-Jul-1891 06:00:00	33.1	93.1	46	0
07-Jul-1891 12:00:00	33.7	92.3	40	0
07-Jul-1891 18:00:00	34.2	91.1	35	0
08-Jul-1891 00:00:00	34.6	89.7	29	0
08-Jul-1891 06:00:00	35.0	88.1	29	0
##  2	NOT NAMED	M = 51	SNBR =  295	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
17-Aug-1891 06:00:00	13.3	24.4	40	0
17-Aug-1891 12:00:00	13.6	25.5	40	0
17-Aug-1891 18:00:00	13.8	26.6	40	0
18-Aug-1891 00:00:00	14.0	27.7	40	0
18-Aug-1891 06:00:00	14.2	28.8	46	0
18-Aug-1891 12:00:00	14.4	29.9	58	0
18-Aug-1891 18:00:00	14.6	31.0	69	0
19-Aug-1891 00:00:00	14.9	32.0	75	0
19-Aug-1891 06:00:00	15.2	33.0	75	0
19-Aug-1891 12:00:00	15.4	34.0	75	0
19-Aug-1891 18:00:00	15.6	34.9	75	0
20-Aug-1891 00:00:00	15.8	35.8	75	0
20-Aug-1891 06:00:00	16.1	36.7	75	0
20-Aug-1891 12:00:00	16.3	37.5	75	0
20-Aug-1891 18:00:00	16.5	38.3	75	0
21-Aug-1891 00:00:00	16.7	39.0	75	0
21-Aug-1891 06:00:00	17.0	39.8	75	0
21-Aug-1891 12:00:00	17.3	40.6	75	0
21-Aug-1891 18:00:00	17.7	41.5	75	0
22-Aug-1891 00:00:00	18.2	42.6	75	0
22-Aug-1891 06:00:00	18.7	43.6	75	0
22-Aug-1891 12:00:00	19.2	44.6	75	0
22-Aug-1891 18:00:00	19.6	45.5	75	0
23-Aug-1891 00:00:00	20.0	46.3	75	0
23-Aug-1891 06:00:00	20.5	47.1	75	0
23-Aug-1891 12:00:00	20.9	48.0	75	0
23-Aug-1891 18:00:00	21.4	48.9	75	0
24-Aug-1891 00:00:00	21.8	49.8	75	0
24-Aug-1891 06:00:00	22.4	50.8	75	0
24-Aug-1891 12:00:00	23.0	51.8	75	0
24-Aug-1891 18:00:00	23.7	52.9	75	0
25-Aug-1891 00:00:00	24.5	54.0	75	0
25-Aug-1891 06:00:00	25.3	55.2	75	0
25-Aug-1891 12:00:00	26.0	56.3	75	0
25-Aug-1891 18:00:00	26.7	57.3	75	0
26-Aug-1891 00:00:00	27.4	58.3	75	0
26-Aug-1891 06:00:00	28.1	59.2	75	0
26-Aug-1891 12:00:00	28.8	60.0	75	0
26-Aug-1891 18:00:00	29.5	60.8	75	0
27-Aug-1891 00:00:00	30.2	61.5	75	0
27-Aug-1891 06:00:00	30.9	62.1	75	0
27-Aug-1891 12:00:00	31.6	62.7	75	0
27-Aug-1891 18:00:00	32.4	63.3	75	0
28-Aug-1891 00:00:00	33.5	63.7	75	0
28-Aug-1891 06:00:00	34.7	64.1	75	0
28-Aug-1891 12:00:00	36.0	64.4	75	0
28-Aug-1891 18:00:00	37.3	64.6	75	0
29-Aug-1891 00:00:00	38.8	64.5	75	0
29-Aug-1891 06:00:00	40.3	64.4	63	0
29-Aug-1891 12:00:00	41.9	64.1	40	0
29-Aug-1891 18:00:00	43.3	64.0	29	0
##  3	NOT NAMED	M = 30	SNBR =  296	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
18-Aug-1891 12:00:00	13.3	58.0	104	0
18-Aug-1891 18:00:00	13.9	59.4	115	0
19-Aug-1891 00:00:00	14.7	61.1	127	961
19-Aug-1891 06:00:00	15.3	62.5	127	0
19-Aug-1891 12:00:00	16.0	64.0	121	0
19-Aug-1891 18:00:00	16.5	65.0	115	0
20-Aug-1891 00:00:00	17.0	66.1	109	0
20-Aug-1891 06:00:00	17.5	67.1	104	0
20-Aug-1891 12:00:00	18.0	68.0	98	0
20-Aug-1891 18:00:00	18.7	68.4	98	0
21-Aug-1891 00:00:00	19.6	68.6	98	0
21-Aug-1891 06:00:00	20.3	68.9	98	0
21-Aug-1891 12:00:00	21.0	69.5	98	0
21-Aug-1891 18:00:00	21.5	70.2	98	0
22-Aug-1891 00:00:00	21.8	71.0	98	0
22-Aug-1891 06:00:00	22.1	71.7	98	0
22-Aug-1891 12:00:00	22.5	72.6	98	0
22-Aug-1891 18:00:00	22.9	73.5	98	0
23-Aug-1891 00:00:00	23.3	74.5	98	0
23-Aug-1891 06:00:00	23.8	75.5	98	0
23-Aug-1891 12:00:00	24.3	76.7	98	0
23-Aug-1891 18:00:00	24.6	77.5	98	0
24-Aug-1891 00:00:00	24.8	78.2	92	0
24-Aug-1891 06:00:00	25.1	78.9	86	0
24-Aug-1891 12:00:00	25.3	79.7	81	0
24-Aug-1891 18:00:00	25.5	80.6	63	0
25-Aug-1891 00:00:00	25.8	81.5	58	0
25-Aug-1891 06:00:00	26.0	82.6	52	0
25-Aug-1891 12:00:00	26.2	83.7	46	0
25-Aug-1891 18:00:00	26.2	84.8	40	0
##  4	NOT NAMED	M = 34	SNBR =  297	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
02-Sep-1891 06:00:00	19.3	58.2	40	0
02-Sep-1891 12:00:00	19.7	59.2	46	0
02-Sep-1891 18:00:00	19.9	60.0	46	0
03-Sep-1891 00:00:00	20.1	60.7	52	0
03-Sep-1891 06:00:00	20.4	61.5	58	0
03-Sep-1891 12:00:00	20.8	62.3	63	0
03-Sep-1891 18:00:00	21.3	63.1	69	0
04-Sep-1891 00:00:00	21.8	63.9	81	0
04-Sep-1891 06:00:00	22.3	64.7	86	0
04-Sep-1891 12:00:00	22.8	65.5	92	0
04-Sep-1891 18:00:00	23.4	66.2	98	0
05-Sep-1891 00:00:00	23.9	66.9	98	0
05-Sep-1891 06:00:00	24.6	67.6	98	0
05-Sep-1891 12:00:00	25.2	68.3	98	0
05-Sep-1891 18:00:00	26.0	69.0	98	0
06-Sep-1891 00:00:00	27.1	69.7	98	0
06-Sep-1891 06:00:00	28.3	70.3	98	0
06-Sep-1891 12:00:00	29.6	71.0	98	0
06-Sep-1891 18:00:00	31.0	71.4	98	0
07-Sep-1891 00:00:00	32.7	71.5	98	0
07-Sep-1891 06:00:00	34.7	71.3	98	0
07-Sep-1891 12:00:00	36.8	70.3	98	0
07-Sep-1891 18:00:00	39.5	68.0	98	0
08-Sep-1891 00:00:00	42.6	64.6	92	0
08-Sep-1891 06:00:00	45.8	60.9	86	0
08-Sep-1891 12:00:00	48.6	57.9	81	0
08-Sep-1891 18:00:00	50.9	55.5	75	0
09-Sep-1891 00:00:00	52.9	53.3	69	0
09-Sep-1891 06:00:00	54.7	51.1	63	0
09-Sep-1891 12:00:00	56.2	49.2	58	0
09-Sep-1891 18:00:00	57.5	47.5	52	0
10-Sep-1891 00:00:00	58.5	45.9	46	0
10-Sep-1891 06:00:00	59.2	44.5	40	0
10-Sep-1891 12:00:00	59.7	43.3	35	0
##  5	NOT NAMED	M = 44	SNBR =  298	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
16-Sep-1891 00:00:00	19.3	46.5	40	0
16-Sep-1891 06:00:00	19.8	47.1	40	0
16-Sep-1891 12:00:00	20.2	47.8	40	0
