##  1	NOT NAMED	M = 23	SNBR =  706	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
11-Sep-1941 06:00:00	27.0	87.2	40	0
11-Sep-1941 12:00:00	27.5	87.7	40	0
11-Sep-1941 18:00:00	27.7	87.9	40	0
12-Sep-1941 00:00:00	27.9	88.2	40	0
12-Sep-1941 06:00:00	28.0	88.4	40	0
12-Sep-1941 12:00:00	28.0	88.8	40	0
12-Sep-1941 18:00:00	27.9	89.5	40	0
13-Sep-1941 00:00:00	27.9	90.4	46	1003
13-Sep-1941 06:00:00	28.0	91.2	46	0
13-Sep-1941 12:00:00	28.1	91.8	46	0
13-Sep-1941 18:00:00	28.3	92.2	46	0
14-Sep-1941 00:00:00	28.6	92.5	46	0
14-Sep-1941 06:00:00	28.9	92.8	46	0
14-Sep-1941 12:00:00	29.2	93.2	46	0
14-Sep-1941 18:00:00	29.4	93.5	46	0
15-Sep-1941 00:00:00	29.6	93.8	46	0
15-Sep-1941 06:00:00	29.7	94.0	40	0
15-Sep-1941 12:00:00	29.8	94.3	40	0
15-Sep-1941 18:00:00	29.9	94.9	40	0
16-Sep-1941 00:00:00	30.0	95.7	29	0
16-Sep-1941 06:00:00	30.0	96.4	23	0
16-Sep-1941 12:00:00	29.9	97.2	17	0
16-Sep-1941 18:00:00	29.6	97.9	17	0
##  2	NOT NAMED	M = 38	SNBR =  707	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
16-Sep-1941 12:00:00	25.7	83.6	40	0
16-Sep-1941 18:00:00	25.5	84.5	40	0
17-Sep-1941 00:00:00	25.2	85.4	40	0
17-Sep-1941 06:00:00	25.0	86.3	40	0
17-Sep-1941 12:00:00	24.7	87.1	46	0
17-Sep-1941 18:00:00	24.6	88.0	52	0
18-Sep-1941 00:00:00	24.8	88.9	58	0
18-Sep-1941 06:00:00	25.4	89.5	69	0
18-Sep-1941 12:00:00	25.9	89.6	75	0
18-Sep-1941 18:00:00	26.0	89.3	81	0
19-Sep-1941 00:00:00	26.0	88.9	81	0
19-Sep-1941 06:00:00	25.8	88.6	86	0
19-Sep-1941 12:00:00	25.6	88.3	86	0
19-Sep-1941 18:00:00	25.3	88.1	86	0
20-Sep-1941 00:00:00	24.9	88.0	92	0
20-Sep-1941 06:00:00	24.5	87.8	92	0
20-Sep-1941 12:00:00	24.1	87.6	92	0
20-Sep-1941 18:00:00	23.4	87.6	92	0
21-Sep-1941 00:00:00	23.0	88.2	92	0
21-Sep-1941 06:00:00	23.4	88.7	92	0
21-Sep-1941 12:00:00	24.0	89.2	92	0
21-Sep-1941 18:00:00	24.4	89.6	92	0
22-Sep-1941 00:00:00	24.9	90.0	92	0
22-Sep-1941 06:00:00	25.4	90.7	86	0
22-Sep-1941 12:00:00	25.9	91.6	86	0
22-Sep-1941 18:00:00	26.3	92.6	86	0
23-Sep-1941 00:00:00	26.6	93.7	86	0
23-Sep-1941 06:00:00	27.1	94.6	81	0
23-Sep-1941 12:00:00	27.7	95.3	81	0
23-Sep-1941 18:00:00	28.3	95.5	81	0
24-Sep-1941 00:00:00	29.0	95.5	69	977
24-Sep-1941 06:00:00	29.8	95.4	63	0
24-Sep-1941 12:00:00	31.6	94.7	52	0
24-Sep-1941 18:00:00	34.3	92.7	40	0
